node.number,load.type,status,region,zone,active.power.MW,reactive.power.MVAR,active.power.const.current.MW,reactive.power.const.current.MVAR,active.power.const.admittance.MW,reactive.power.const.admittance.MVAR,owner.number
372116,1,1,3,37,71.694,10.216,0,0,0,0,2
372117,1,1,3,37,73.802,10.516,0,0,0,0,2
372119,1,1,3,37,7.409,1.056,0,0,0,0,2
372120,1,1,3,37,14.924,2.127,0,0,0,0,2
372121,1,1,3,37,68.137,9.709,0,0,0,0,2
372122,1,1,3,37,22.733,3.239,0,0,0,0,2
372123,1,1,3,37,64.896,9.247,0,0,0,0,2
372124,1,1,3,37,9.731,1.387,0,0,0,0,2
372125,1,1,3,37,79.496,11.328,0,0,0,0,2
372126,1,1,3,37,22.712,3.236,0,0,0,0,2
372127,1,1,3,37,27.58,3.93,0,0,0,0,2
372128,1,1,3,37,81.122,11.559,0,0,0,0,2
372129,1,1,3,37,11.36,1.619,0,0,0,0,2
372130,1,1,3,37,123.299,17.569,0,0,0,0,2
372131,1,1,3,37,113.566,16.182,0,0,0,0,2
372132,1,1,3,37,48.669,6.935,0,0,0,0,2
372133,1,1,3,37,66.517,9.478,0,0,0,0,2
372134,1,1,3,37,64.731,9.224,0,0,0,0,2
372135,1,1,3,37,48.097,6.853,0,0,0,0,2
372136,1,1,3,37,86.241,12.289,0,0,0,0,2
372137,1,1,3,37,10.979,1.564,0,0,0,0,2
372138,1,1,3,37,17.861,2.545,0,0,0,0,2
372139,1,1,3,37,14.112,2.011,0,0,0,0,2
372140,1,1,3,37,201.089,28.654,0,0,0,0,2
372141,1,1,3,37,40.883,5.825,0,0,0,0,2
372142,1,1,3,37,93.738,13.357,0,0,0,0,2
372142,W1,0,3,37,-92,45,0,0,0,0,2
372143,1,1,3,37,13.987,1.993,0,0,0,0,2
372144,1,1,3,37,8.746,1.246,0,0,0,0,2
372146,1,1,3,37,26.768,3.814,0,0,0,0,2
372147,1,1,3,37,94.422,13.454,0,0,0,0,2
372148,1,1,3,37,52.457,7.475,0,0,0,0,2
372151,1,1,3,37,39.803,5.672,0,0,0,0,2
372152,1,1,3,37,11.897,1.695,0,0,0,0,2
372153,1,1,3,37,18.82,2.682,0,0,0,0,2
372154,1,1,3,37,59.309,8.451,0,0,0,0,2
372155,1,1,3,37,110.142,15.694,0,0,0,0,2
372156,1,1,3,37,27.115,3.864,0,0,0,0,2
372157,1,1,3,37,28.808,4.105,0,0,0,0,2
372158,1,1,3,37,50.835,7.244,0,0,0,0,2
372159,1,1,3,37,14.425,2.055,0,0,0,0,2
372160,1,1,3,37,44.058,6.278,0,0,0,0,2
372161,1,1,3,37,5.083,0.724,0,0,0,0,2
372163,1,1,3,37,13.27,1.891,0,0,0,0,2
372164,1,1,3,37,18.575,2.647,0,0,0,0,2
372165,1,1,3,37,34.248,4.88,0,0,0,0,2
372166,1,1,3,37,145.562,20.741,0,0,0,0,2
372167,1,1,3,37,33.166,4.726,0,0,0,0,2
372168,1,1,3,37,127.032,18.101,0,0,0,0,2
372169,1,1,3,37,23.524,3.352,0,0,0,0,2
372170,1,1,3,37,57.613,8.209,0,0,0,0,2
372171,1,1,3,37,31.512,4.49,0,0,0,0,2
372172,1,1,3,37,487.586,69.477,0,0,0,0,2
372173,1,1,3,37,26.536,3.781,0,0,0,0,2
372174,1,1,3,37,6.635,0.945,0,0,0,0,2
372175,1,1,3,37,36.484,5.199,0,0,0,0,2
372176,1,1,3,37,56.463,8.045,0,0,0,0,2
372177,1,1,3,37,30.627,4.364,0,0,0,0,2
372178,1,1,3,37,29.204,4.161,0,0,0,0,2
372181,1,1,3,37,-41.992,-5.983,0,0,0,0,2
372182,1,1,3,37,92.452,13.174,0,0,0,0,2
372185,1,1,3,37,50.474,7.192,0,0,0,0,2
372187,1,1,3,37,62.575,8.917,0,0,0,0,2
372188,1,1,3,37,49.665,7.077,0,0,0,0,2
372189,1,1,3,37,167.585,23.88,0,0,0,0,2
372191,1,1,3,37,42.906,6.114,0,0,0,0,2
372194,1,1,3,37,33.222,4.734,0,0,0,0,2
372202,1,1,3,37,36.056,5.138,0,0,0,0,2
372208,1,1,3,37,224.987,32.059,0,0,0,0,2
372209,1,1,3,37,47.045,6.704,0,0,0,0,2
372210,1,1,3,37,117.338,16.72,0,0,0,0,2
372211,1,1,3,37,40.908,5.829,0,0,0,0,2
372212,1,1,3,37,10.814,1.541,0,0,0,0,2
372213,1,1,3,37,72.758,10.367,0,0,0,0,2
372253,1,1,3,37,46.828,6.673,0,0,0,0,5
372254,1,1,3,37,93.656,13.345,0,0,0,0,5
372282,1,1,3,37,52.105,7.425,0,0,0,0,2
372301,V,0,3,37,-90,45,0,0,0,0,5
372402,1,0,3,37,-206,0,0,0,0,0,5
372404,W,0,3,37,-100,48,0,0,0,0,1
372405,1,1,3,37,-83.985,-11.967,0,0,0,0,1
372410,V,0,3,37,-100,35,0,0,0,0,1
372940,1,0,3,37,50,20,0,0,0,0,1
372941,1,1,3,37,280.969,40.036,0,0,0,0,2
411002,1,1,4,41,87.732,17.815,0,0,0,0,41
411003,1,1,4,41,87.732,17.815,0,0,0,0,41
411004,1,1,4,41,48.74,9.897,0,0,0,0,41
411006,1,1,4,41,224.204,45.527,0,0,0,0,41
411007,1,1,4,41,194.96,39.588,0,0,0,0,41
411008,1,1,4,41,94.556,19.2,0,0,0,0,41
411009,1,1,4,41,97.48,19.794,0,0,0,0,41
411010,1,1,4,41,45.816,9.303,0,0,0,0,41
411013,1,1,4,41,72.135,14.648,0,0,0,0,41
411014,1,1,4,41,36.068,7.324,0,0,0,0,41
411020,1,1,4,41,111.127,22.565,0,0,0,0,41
411021,1,1,4,41,136.472,27.712,0,0,0,0,41
411022,1,1,4,41,29.244,5.938,0,0,0,0,41
411023,1,1,4,41,48.74,9.897,0,0,0,0,41
411024,1,1,4,41,194.96,39.588,0,0,0,0,41
411025,1,1,4,41,85.782,17.419,0,0,0,0,41
411027,1,1,4,41,243.7,49.485,0,0,0,0,41
411028,1,1,4,41,141.346,28.702,0,0,0,0,41
411029,1,1,4,41,29.244,5.938,0,0,0,0,2
411030,1,1,4,41,71.16,14.45,0,0,0,0,2
411031,1,1,4,41,94.556,19.2,0,0,0,0,41
411032,1,1,4,41,42.891,8.709,0,0,0,0,41
411033,1,1,4,41,38.992,7.918,0,0,0,0,41
411034,1,1,4,41,19.496,3.959,0,0,0,0,41
411035,1,1,4,41,78.959,16.033,0,0,0,0,41
411036,1,1,4,41,34.118,6.928,0,0,0,0,41
411037,1,1,4,41,87.732,17.815,0,0,0,0,41
411038,1,1,4,41,19.496,3.959,0,0,0,0,41
411039,1,1,4,41,14.622,2.969,0,0,0,0,2
411040,1,1,4,41,43.866,8.907,0,0,0,0,41
411041,1,1,4,41,34.118,6.928,0,0,0,0,41
411043,1,1,4,41,68.236,13.856,0,0,0,0,41
411044,1,1,4,41,53.614,10.887,0,0,0,0,41
411045,1,1,4,41,58.488,11.876,0,0,0,0,41
411047,1,1,4,41,53.614,10.887,0,0,0,0,41
411048,1,1,4,41,19.496,3.959,0,0,0,0,2
411049,1,1,4,41,116.976,23.753,0,0,0,0,41
411050,1,1,4,41,14.622,2.969,0,0,0,0,41
411052,1,1,4,41,19.496,3.959,0,0,0,0,5
411053,1,1,4,41,34.118,6.928,0,0,0,0,41
411056,1,1,4,41,77.984,15.835,0,0,0,0,41
411057,1,1,4,41,58.488,11.876,0,0,0,0,41
411059,1,1,4,41,72.135,14.648,0,0,0,0,41
411064,1,1,4,41,72.59,14.74,0,0,0,0,1
411065,1,1,4,41,68.236,13.856,0,0,0,0,41
411066,1,1,4,41,19.496,3.959,0,0,0,0,5
411067,1,1,4,41,68.236,13.856,0,0,0,0,41
411068,1,1,4,41,87.732,17.815,0,0,0,0,41
411069,1,1,4,41,87.732,17.815,0,0,0,0,41
411071,1,1,4,41,29.244,5.938,0,0,0,0,41
411072,1,1,4,41,48.74,9.897,0,0,0,0,41
411075,1,1,4,41,66.286,13.46,0,0,0,0,41
411076,1,1,4,41,117.951,23.951,0,0,0,0,41
411077,1,1,4,41,87.732,17.815,0,0,0,0,41
411078,1,1,4,41,20.471,4.157,0,0,0,0,41
411079,1,1,4,41,20.471,4.157,0,0,0,0,41
411081,1,1,4,41,18.521,3.761,0,0,0,0,41
411082,1,1,4,41,38.992,7.918,0,0,0,0,41
411083,1,1,4,41,48.74,9.897,0,0,0,0,41
411084,1,1,4,41,77.984,15.835,0,0,0,0,41
411087,1,1,4,41,58.488,11.876,0,0,0,0,41
411089,1,1,4,41,73.11,14.846,0,0,0,0,41
411090,1,1,4,41,29.244,5.938,0,0,0,0,41
411091,1,1,4,41,19.496,3.959,0,0,0,0,5
411092,1,1,4,41,29.244,5.938,0,0,0,0,41
411094,1,1,4,41,19.496,3.959,0,0,0,0,1
411097,1,1,4,41,38.017,7.72,0,0,0,0,41
411098,1,1,4,41,19.496,3.959,0,0,0,0,41
411099,1,1,4,41,19.496,3.959,0,0,0,0,5
411101,1,1,4,41,40.942,8.314,0,0,0,0,41
411102,1,1,4,41,9.748,1.979,0,0,0,0,41
411103,1,1,4,41,48.74,9.897,0,0,0,0,2
411104,1,1,4,41,97.48,19.794,0,0,0,0,41
411105,1,1,4,41,19.496,3.959,0,0,0,0,41
411106,1,1,4,41,29.244,5.938,0,0,0,0,41
411107,1,1,4,41,87.732,17.815,0,0,0,0,41
411108,1,1,4,41,6.824,1.386,0,0,0,0,41
411109,1,1,4,41,48.74,9.897,0,0,0,0,41
411110,1,1,4,41,19.496,3.959,0,0,0,0,41
411111,1,1,4,41,43.866,8.907,0,0,0,0,41
411112,1,1,4,41,56.538,11.481,0,0,0,0,41
411113,1,1,4,41,18.521,3.761,0,0,0,0,41
411114,1,1,4,41,73.11,14.846,0,0,0,0,41
411115,1,1,4,41,53.614,10.887,0,0,0,0,41
411116,1,1,4,41,53.614,10.887,0,0,0,0,41
411117,1,1,4,41,146.22,29.691,0,0,0,0,41
411121,1,1,4,41,19.496,3.959,0,0,0,0,41
411124,1,1,4,41,19.496,3.959,0,0,0,0,41
411125,1,1,4,41,68.236,13.856,0,0,0,0,41
411126,1,1,4,41,19.496,3.959,0,0,0,0,41
411127,1,1,4,41,11.698,2.375,0,0,0,0,41
411128,1,1,4,41,14.622,2.969,0,0,0,0,41
411129,1,1,4,41,11.698,2.375,0,0,0,0,41
411130,1,1,4,41,9.748,1.979,0,0,0,0,41
412042,1,0,4,41,20,9.7,0,0,0,0,41
412077,1,1,4,41,0,0,0,0,0,0,5
421001,1,1,4,42,13.52,2.745,0,0,0,0,5
421008,1,1,4,42,2.061,0.419,0,0,0,0,9998
421011,1,1,4,42,29.802,6.052,0,0,0,0,9998
421503,1,1,4,42,139.068,28.239,0,0,0,0,9998
421506,1,1,4,42,55.628,11.296,0,0,0,0,9998
421508,1,1,4,42,84.833,17.226,0,0,0,0,9998
421509,1,1,4,42,57.613,11.699,0,0,0,0,9998
421510,1,1,4,42,87.416,17.75,0,0,0,0,9998
421511,1,0,4,42,3,1,0,0,0,0,9998
421512,1,1,4,42,41.72,8.472,0,0,0,0,9998
421513,1,1,4,42,133.109,27.029,0,0,0,0,9998
421514,1,1,4,42,39.734,8.068,0,0,0,0,9998
421516,1,1,4,42,53.036,10.77,0,0,0,0,9998
421518,1,1,4,42,49.667,10.085,0,0,0,0,9998
421520,1,1,4,42,0,0,0,0,0,0,9998
421521,1,1,4,42,27.812,5.648,0,0,0,0,9998
421522,1,1,4,42,47.682,9.682,0,0,0,0,9998
421524,1,1,4,42,122.871,24.95,0,0,0,0,9998
421526,1,1,4,42,144.401,29.322,0,0,0,0,9998
421527,1,1,4,42,68.182,13.845,0,0,0,0,9998
421529,1,1,4,42,65.561,13.313,0,0,0,0,9998
421529,2,0,4,42,33,10,0,0,0,0,9998
421534,1,1,4,42,57.613,11.699,0,0,0,0,9998
421536,1,0,4,42,68.227,22.425,0,0,0,0,9998
421537,1,1,4,42,103.309,20.978,0,0,0,0,2
421541,1,1,4,42,217.895,44.245,0,0,0,0,9998
421542,1,1,4,42,110.408,22.419,0,0,0,0,9998
421544,1,1,4,42,224.495,45.586,0,0,0,0,9998
421545,1,1,4,42,11.919,2.42,0,0,0,0,9998
421546,1,1,4,42,17.881,3.631,0,0,0,0,9998
421548,1,1,4,42,93.375,18.961,0,0,0,0,9998
421549,1,1,4,42,71.522,14.523,0,0,0,0,9998
421550,1,1,4,42,93.375,18.961,0,0,0,0,9998
421551,1,1,4,42,77.48,15.733,0,0,0,0,9998
421552,1,1,4,42,31.787,6.455,0,0,0,0,9998
421553,1,1,4,42,43.707,8.875,0,0,0,0,9998
421554,1,0,4,42,53.413,17.556,0,0,0,0,9998
421557,1,1,4,42,147.014,29.852,0,0,0,0,9998
421558,1,1,4,42,133.109,27.029,0,0,0,0,9998
421559,1,1,4,42,43.049,8.741,0,0,0,0,9998
421560,1,1,4,42,27.04,5.491,0,0,0,0,9998
421561,1,1,4,42,13.906,2.824,0,0,0,0,9998
421562,1,1,4,42,3.973,0.807,0,0,0,0,9998
421563,1,1,4,42,65.561,13.313,0,0,0,0,9998
421564,1,1,4,42,61.587,12.506,0,0,0,0,9998
421565,1,1,4,42,61.587,12.506,0,0,0,0,9998
421566,1,1,4,42,59.599,12.102,0,0,0,0,9998
421567,1,1,4,42,29.802,6.052,0,0,0,0,9998
421568,1,1,4,42,61.587,12.506,0,0,0,0,9998
421569,1,0,4,42,28,8,0,0,0,0,9998
421570,1,1,4,42,9.934,2.017,0,0,0,0,9998
421571,1,1,4,42,49.667,10.085,0,0,0,0,9998
421574,1,1,4,42,61.587,12.506,0,0,0,0,9998
421576,1,1,4,42,53.641,10.892,0,0,0,0,9998
421577,1,1,4,42,39.734,8.068,0,0,0,0,9998
421578,1,1,4,42,25.052,5.087,0,0,0,0,2
421579,1,1,4,42,65.561,13.313,0,0,0,0,9998
421580,1,1,4,42,33.773,6.858,0,0,0,0,9998
421583,1,1,4,42,33.773,6.858,0,0,0,0,9998
421590,1,1,4,42,6.309,1.281,0,0,0,0,9998
421592,1,1,4,42,42.363,8.602,0,0,0,0,9998
421596,1,1,4,42,135.095,27.432,0,0,0,0,9998
421602,1,1,4,42,23.841,4.841,0,0,0,0,9998
421603,1,1,4,42,31.787,6.455,0,0,0,0,9998
421612,1,1,4,42,89.4,18.154,0,0,0,0,9998
421699,1,1,4,42,45.067,9.151,0,0,0,0,9998
422002,1,1,4,42,9.934,2.017,0,0,0,0,9998
422010,1,0,4,42,5,2,0,0,0,0,9998
422525,1,1,4,42,41.72,8.472,0,0,0,0,9998
422531,1,1,4,42,17.881,3.631,0,0,0,0,9998
422543,1,0,4,42,73.841,10.522,0,0,0,0,9998
422572,1,1,4,42,41.72,8.472,0,0,0,0,9998
422575,1,0,4,42,21,6,0,0,0,0,9998
422581,1,1,4,42,31.787,6.455,0,0,0,0,9998
422582,1,1,4,42,63.158,12.825,0,0,0,0,9998
422599,1,0,4,42,13.354,4.389,0,0,0,0,9998
422605,1,1,4,42,73.268,14.878,0,0,0,0,9998
422706,1,0,4,42,138.546,19.742,0,0,0,0,9998
424004,1,0,4,42,0,0,0,0,0,0,1
424039,1,1,4,42,72.869,14.797,0,0,0,0,5
424059,1,1,4,42,111.512,22.644,0,0,0,0,5
424095,1,1,4,42,47.324,9.61,0,0,0,0,5
431001,1,1,4,47,65.595,13.32,0,0,0,0,1
431008,1,1,4,47,39.666,8.054,0,0,0,0,1
431009,1,1,4,47,51.814,10.521,0,0,0,0,1
431011,1,1,4,47,190.381,38.658,0,0,0,0,1
431012,1,1,4,44,44.802,9.097,0,0,0,0,1
431014,1,1,4,44,12.217,2.481,0,0,0,0,1
431015,1,1,4,44,13.301,2.701,0,0,0,0,1
431017,1,1,4,44,30.036,6.099,0,0,0,0,1
431018,1,1,4,44,85.66,17.394,0,0,0,0,1
431019,1,1,4,44,28.51,5.789,0,0,0,0,1
431020,1,1,4,47,248.556,50.471,0,0,0,0,1
431022,1,1,4,44,171.058,34.735,0,0,0,0,1
431023,1,1,4,44,71.275,14.473,0,0,0,0,1
431024,1,1,4,44,156.804,31.84,0,0,0,0,1
431025,1,1,4,47,145.429,29.531,0,0,0,0,1
431026,1,1,4,47,37.02,7.517,0,0,0,0,1
431028,1,1,4,47,240.62,48.86,0,0,0,0,1
431029,1,0,4,47,10.011,3.291,0,0,0,0,1
431030,1,1,4,47,148.362,30.126,0,0,0,0,1
431044,1,1,4,42,21.942,4.456,0,0,0,0,1
431045,1,1,4,47,140.144,28.457,0,0,0,0,1
431046,1,1,4,47,47.593,9.664,0,0,0,0,1
431047,1,1,4,47,68.022,13.812,0,0,0,0,1
431048,1,1,4,47,37.793,7.674,0,0,0,0,1
431049,1,1,4,47,42.308,8.591,0,0,0,0,1
431050,1,1,4,47,124.662,25.314,0,0,0,0,1
431053,1,1,4,47,138.171,28.057,0,0,0,0,1
431054,1,1,4,47,79.326,16.108,0,0,0,0,1
431056,1,1,4,47,19.952,4.051,0,0,0,0,1
431101,1,1,4,47,71.391,14.497,0,0,0,0,1
431107,1,1,4,44,366.552,74.432,0,0,0,0,1
431412,1,1,4,44,8.146,1.654,0,0,0,0,1
431663,1,1,4,44,43.946,8.924,0,0,0,0,2
431666,1,1,4,44,3.99,0.81,0,0,0,0,1
432020,1,1,4,44,69.238,14.059,0,0,0,0,1
432032,1,1,4,44,191.424,38.87,0,0,0,0,1
432038,1,1,4,47,232.214,47.153,0,0,0,0,1
432040,1,1,4,47,37.02,7.517,0,0,0,0,1
432041,1,1,4,44,152.73,31.013,0,0,0,0,1
432042,1,1,4,44,36.653,7.443,0,0,0,0,1
432043,1,1,4,44,27.247,5.533,0,0,0,0,1
432212,1,1,4,44,197.529,40.11,0,0,0,0,1
432519,1,1,4,44,112.635,22.871,0,0,0,0,2
432524,1,1,4,44,216.259,43.913,0,0,0,0,2
441001,1,0,4,44,0,0,0,0,0,0,1
441003,1,1,4,44,25.23,5.123,0,0,0,0,5
441004,1,1,4,44,28.835,5.855,0,0,0,0,5
441009,1,1,4,44,35.292,7.166,0,0,0,0,2
441011,1,0,4,44,70.08,14.23,0,0,0,0,5
441012,1,1,4,44,18.742,3.806,0,0,0,0,2
441013,1,1,4,44,42.531,8.636,0,0,0,0,5
441014,1,1,4,44,28.835,5.855,0,0,0,0,2
441015,1,0,4,44,83,0,0,0,0,0,5
441017,1,1,4,44,63.49,12.892,0,0,0,0,1
441021,1,1,4,44,77.132,15.662,0,0,0,0,1
441023,1,1,4,44,35.292,7.166,0,0,0,0,5
441031,1,1,4,44,69.924,14.199,0,0,0,0,5
441050,1,1,4,44,38.296,7.776,0,0,0,0,5
441051,1,1,4,44,36.764,7.465,0,0,0,0,5
441091,1,1,4,44,31.718,6.441,0,0,0,0,5
441092,1,1,4,44,86.504,17.565,0,0,0,0,5
441093,1,1,4,44,49.74,10.1,0,0,0,0,5
441094,1,1,4,44,79.595,16.162,0,0,0,0,5
441095,1,1,4,44,36.764,7.465,0,0,0,0,5
441096,1,1,4,44,55.506,11.271,0,0,0,0,5
441097,1,1,4,44,34.601,7.026,0,0,0,0,5
441099,1,1,4,44,68.482,13.906,0,0,0,0,5
441100,1,1,4,44,54.867,5.507,0,0,0,0,5
441101,1,1,4,44,91.55,18.59,0,0,0,0,5
441111,1,0,4,44,60.963,6.119,0,0,0,0,5
441116,1,1,4,44,36.764,7.465,0,0,0,0,5
441117,1,1,4,44,27.393,5.562,0,0,0,0,5
441118,1,1,4,44,36.764,7.465,0,0,0,0,5
441199,1,0,4,44,42.674,4.284,0,0,0,0,5
441200,1,1,4,44,30.997,6.294,0,0,0,0,5
441201,1,1,4,44,59.111,12.003,0,0,0,0,5
441216,1,1,4,44,28.114,5.709,0,0,0,0,1
441216,2,0,4,44,42.863,4.302,0,0,0,0,1
441500,1,1,4,44,49.019,9.954,0,0,0,0,1
441501,1,1,4,44,74.249,15.077,0,0,0,0,1
441503,1,0,4,44,0,2.432,0,0,0,0,1
441505,1,1,4,44,187.424,38.058,0,0,0,0,1
441507,1,1,4,44,43.252,8.783,0,0,0,0,2
441509,1,1,4,44,93.712,19.029,0,0,0,0,1
441512,1,1,4,44,99.479,20.2,0,0,0,0,1
441512,2,1,4,44,108.129,21.957,0,0,0,0,2
441513,1,1,4,44,85.062,17.273,0,0,0,0,1
441514,1,1,4,44,90.829,18.444,0,0,0,0,1
441515,1,1,4,44,72.086,14.638,0,0,0,0,1
441516,1,1,4,44,95.154,19.322,0,0,0,0,1
441517,1,1,4,44,64.878,13.174,0,0,0,0,1
441518,1,1,4,44,86.504,17.565,0,0,0,0,1
441519,1,1,4,44,43.252,8.783,0,0,0,0,2
441520,1,1,4,44,0,0,0,0,0,0,1
441520,2,1,4,44,72.086,14.638,0,0,0,0,2
441521,1,1,4,44,90.108,18.297,0,0,0,0,1
441522,1,1,4,44,90.108,18.297,0,0,0,0,1
441523,1,1,4,44,45.414,9.222,0,0,0,0,2
441525,1,0,4,44,57.616,5.783,0,0,0,0,1
441526,1,1,4,44,5.046,1.025,0,0,0,0,2
441528,1,1,4,44,42.531,8.636,0,0,0,0,2
441529,1,1,4,44,57.669,11.71,0,0,0,0,1
441530,1,0,4,44,57.151,5.737,0,0,0,0,5
441531,1,1,4,44,64.157,13.028,0,0,0,0,1
441532,1,1,4,44,71.365,14.491,0,0,0,0,2
441533,1,1,4,44,59.111,12.003,0,0,0,0,1
441534,1,1,4,44,93.712,19.029,0,0,0,0,1
441535,1,1,4,44,79.295,16.102,0,0,0,0,1
441536,1,1,4,44,45.414,9.222,0,0,0,0,1
441537,1,1,4,44,74.249,15.077,0,0,0,0,1
441538,1,1,4,44,43.252,8.783,0,0,0,0,2
441540,1,1,4,44,93.712,19.029,0,0,0,0,1
441541,1,0,4,44,38.41,3.856,0,0,0,0,1
441541,2,1,4,44,2.163,0.439,0,0,0,0,2
441542,1,1,4,44,82.178,16.687,0,0,0,0,1
441543,1,1,4,44,79.295,16.102,0,0,0,0,1
441544,1,1,4,44,95.875,19.468,0,0,0,0,1
441545,1,0,4,44,150.434,15.1,0,0,0,0,1
441546,1,1,4,44,97.316,19.761,0,0,0,0,1
441547,1,1,4,44,53.179,10.799,0,0,0,0,1
441548,1,1,4,44,14.417,2.928,0,0,0,0,2
441549,1,1,4,44,80.737,16.394,0,0,0,0,1
441550,1,1,4,44,69.924,14.199,0,0,0,0,1
441551,1,1,4,44,87.224,17.712,0,0,0,0,1
441552,1,1,4,44,46.856,9.515,0,0,0,0,1
441553,1,1,4,44,72.086,14.638,0,0,0,0,1
441554,1,1,4,44,28.835,5.855,0,0,0,0,1
441555,1,1,4,44,61.273,12.442,0,0,0,0,1
441556,1,1,4,44,57.669,11.71,0,0,0,0,1
441557,1,1,4,44,85.062,17.273,0,0,0,0,1
441558,1,1,4,44,73.528,14.93,0,0,0,0,1
441559,1,1,4,44,32.439,6.587,0,0,0,0,2
441560,1,1,4,44,77.132,15.662,0,0,0,0,1
441561,1,1,4,44,103.804,21.078,0,0,0,0,1
441562,1,1,4,44,82.599,16.772,0,0,0,0,2
441564,1,1,4,44,50.46,10.246,0,0,0,0,2
441565,1,1,4,44,19.463,3.952,0,0,0,0,2
441566,1,1,4,44,29.555,6.001,0,0,0,0,5
441567,1,1,4,44,31.718,6.441,0,0,0,0,5
441568,1,1,4,44,58.39,11.857,0,0,0,0,5
441569,1,1,4,44,99.479,20.2,0,0,0,0,1
441572,1,1,4,44,18.022,3.659,0,0,0,0,2
441573,1,1,4,44,75.691,15.37,0,0,0,0,1
441575,1,1,4,44,75.09,15.248,0,0,0,0,1
441576,1,1,4,44,76.411,15.516,0,0,0,0,1
441577,1,1,4,44,72.086,14.638,0,0,0,0,1
441578,1,1,4,44,100.2,20.346,0,0,0,0,1
441579,1,1,4,44,84.341,17.126,0,0,0,0,1
441580,1,1,4,44,92.27,18.736,0,0,0,0,1
441581,1,1,4,44,61.994,12.588,0,0,0,0,1
441582,1,1,4,44,59.111,12.003,0,0,0,0,1
441583,1,1,4,44,51.902,10.539,0,0,0,0,1
441584,1,1,4,44,58.39,11.857,0,0,0,0,1
441585,1,1,4,44,59.832,12.149,0,0,0,0,1
441586,1,1,4,44,42.531,8.636,0,0,0,0,2
441587,1,1,4,44,72.086,14.638,0,0,0,0,1
441588,1,1,4,44,10.813,2.196,0,0,0,0,2
441589,1,1,4,44,46.856,9.515,0,0,0,0,2
441590,1,1,4,44,85.062,17.273,0,0,0,0,1
441591,1,0,4,44,5.36,0.538,0,0,0,0,1
441592,1,1,4,44,81.457,16.541,0,0,0,0,1
441594,1,1,4,44,8.934,0.897,0,0,0,0,1
441595,1,0,4,44,46.939,4.712,0,0,0,0,1
441596,1,1,4,44,58.39,11.857,0,0,0,0,1
441597,1,1,4,44,36.764,7.465,0,0,0,0,1
441598,1,1,4,44,63.378,12.869,0,0,0,0,1
441599,1,1,4,44,45.414,9.222,0,0,0,0,1
441601,1,0,4,44,60.963,6.119,0,0,0,0,5
441602,1,1,4,44,42.531,8.636,0,0,0,0,5
441603,1,1,4,44,31.718,6.441,0,0,0,0,2
441604,1,1,4,44,69.203,14.052,0,0,0,0,1
441605,1,1,4,44,36.043,7.319,0,0,0,0,1
441606,1,0,4,44,35.733,3.587,0,0,0,0,1
441607,1,1,4,44,20.905,4.245,0,0,0,0,2
441610,1,1,4,44,36.764,7.465,0,0,0,0,5
441611,1,1,4,44,57.669,11.71,0,0,0,0,1
441614,1,1,4,44,2.883,0.586,0,0,0,0,2
441615,1,1,4,44,2.883,0.586,0,0,0,0,2
441616,1,1,4,44,51.902,10.539,0,0,0,0,1
441619,1,0,4,44,54.178,19.8,0,0,0,0,1
441619,2,1,4,44,114.137,23.176,0,0,0,0,1
441620,1,1,4,44,18.742,3.806,0,0,0,0,2
441621,1,1,4,44,61.273,12.442,0,0,0,0,1
441622,1,0,4,44,42.674,4.284,0,0,0,0,2
441623,1,1,4,44,31.718,6.441,0,0,0,0,2
441624,1,1,4,44,67.761,13.759,0,0,0,0,1
441625,1,1,4,44,46.856,9.515,0,0,0,0,1
441626,1,1,4,44,106.688,21.664,0,0,0,0,1
441627,1,1,4,44,18.742,3.806,0,0,0,0,2
441628,1,0,4,44,15,4.5,0,0,0,0,1
441628,2,1,4,44,42.531,8.636,0,0,0,0,1
441629,1,1,4,44,27.393,5.562,0,0,0,0,2
441630,1,1,4,44,25.23,5.123,0,0,0,0,2
441631,1,1,4,44,40.368,8.197,0,0,0,0,2
441632,1,1,4,44,42.531,8.636,0,0,0,0,2
441633,1,1,4,44,86.504,17.565,0,0,0,0,1
441634,1,1,4,44,72.086,14.638,0,0,0,0,2
441635,1,1,4,44,55.506,11.271,0,0,0,0,1
441636,1,0,4,44,115.231,11.567,0,0,0,0,1
441637,1,0,4,44,79.673,7.997,0,0,0,0,1
441638,1,0,4,44,192.052,19.278,0,0,0,0,1
441640,1,0,4,44,102.805,10.319,0,0,0,0,1
441641,1,1,4,44,285.341,57.941,0,0,0,0,2
441642,1,0,4,44,277.573,27.862,0,0,0,0,1
441643,1,0,4,44,231.313,23.218,0,0,0,0,1
441644,1,0,4,44,171.453,17.21,0,0,0,0,1
441645,1,0,4,44,114.302,11.473,0,0,0,0,1
441646,1,1,4,44,44.303,8.996,0,0,0,0,2
441649,1,0,4,44,240.065,24.097,0,0,0,0,1
441650,1,0,4,44,171.453,17.21,0,0,0,0,1
441650,2,0,4,44,34.177,6.94,0,0,0,0,1
441651,1,0,4,44,115.654,11.609,0,0,0,0,1
441652,1,0,4,44,153.642,15.422,0,0,0,0,1
441652,2,0,4,44,85.035,8.536,0,0,0,0,1
441652,3,0,4,44,102.805,10.319,0,0,0,0,1
441653,1,0,4,44,134.436,13.494,0,0,0,0,1
441654,1,0,4,44,115.231,11.567,0,0,0,0,1
