node.number,node.name,kV,bus.type,region.number,zone.number,owner.number,voltage.mag.pu,voltage.angle.deg
361119,BHONRA,132,1,3,36,2,1.0734,-37.6486
361120,MOTIJHEL,132,1,3,36,2,0.97841,-35.992
361121,TIGHRA,132,1,3,36,2,0.97633,-36.0689
361122,HARDA,132,1,3,36,2,0.95139,-31.1408
361123,KANNOD,132,1,3,36,2,0.94728,-34.8246
361124,KHATGNTP,132,1,3,36,2,0.95141,-31.2575
361125,CHANERA,132,1,3,36,2,0.92737,-33.7359
361126,INDORE_W,132,1,3,36,2,0.97732,-36.6159
361127,SANWER,132,1,3,36,2,0.99345,-38.586
361128,INGORIA,132,1,3,36,2,0.9871,-39.4948
361129,JABLPRVF,132,1,3,36,2,0.98654,-21.4545
361130,MADHOTAL,132,1,3,36,2,0.98869,-22.1279
361131,MANERI,132,1,3,36,2,0.97668,-22.4142
361132,MANSAKRA,132,1,3,36,2,0.98141,-24.0779
361133,PATAN,132,1,3,36,2,0.99814,-23.5186
361134,SHAHPURA,132,1,3,36,2,0.96929,-23.1418
361135,BADWANI,132,1,3,36,2,1.05848,-35.8884
361136,KUKSHI,132,1,3,36,2,1.04647,-37.5566
361137,KHARGONE,132,1,3,36,2,1.00061,-34.5374
361138,SENDHWA,132,1,3,36,2,1.08704,-35.431
361139,KARERA,132,1,3,36,2,0.99018,-39.3005
361140,SALEMNBD,132,1,3,36,2,0.97468,-23.4022
361141,KHACHROD,132,1,3,36,2,0.96939,-40.7931
361142,KHATGAON,132,1,3,36,2,0.94761,-31.6425
361143,NASRULGJ,132,1,3,36,2,0.91632,-34.7437
361144,ALIRAJPR,132,1,3,36,2,1.05004,-39.5518
361145,LAKHNADN,132,1,3,36,2,0.99339,-21.1923
361146,MADIKHED,132,2,3,36,2,0.99824,-39.2105
361147,AMARPATA,132,1,3,36,2,0.97335,-24.6946
361148,AMBAH,132,1,3,36,2,0.96141,-33.6293
361149,MORAR,132,1,3,36,2,0.96884,-32.8712
361150,MANAWAR,132,1,3,36,2,1.02274,-34.9838
361151,BHIND,132,1,3,36,2,0.94392,-34.0583
361152,PORSA,132,1,3,36,2,0.96366,-32.2537
361153,RON,132,1,3,36,2,0.95754,-32.8817
361154,SEONDHA,132,1,3,36,2,0.93761,-34.7123
361155,JORA,132,1,3,36,2,0.98651,-39.5871
361156,MULTAI,132,1,3,36,2,0.96233,-23.7466
361157,ALOT,132,1,3,36,2,0.94814,-42.3279
361158,MAHIDPUR,132,1,3,36,2,0.97539,-39.7938
361159,SHRINAGR,132,1,3,36,2,0.95591,-24.5658
361160,JAORA,132,1,3,36,2,0.9396,-44.7267
361161,RATANGAR,132,1,3,36,2,0.93817,-45.7952
361162,MALHARGR,132,1,3,36,2,0.92919,-46.3971
361163,MANDSOUR,132,2,3,36,2,0.92177,-46.8789
361164,DALODA,132,1,3,36,2,0.94112,-44.7554
361165,BAHDURPR,132,1,3,36,2,0.98145,-32.559
361166,BADGAON,132,1,3,36,2,0.9922,-31.5353
361167,KASRAWAD,132,1,3,36,2,1.03124,-32.7503
361168,PACHORE,132,1,3,36,2,1.01858,-35.682
361169,RAJGARH,132,1,3,36,2,1.03013,-34.2765
361170,BAGDI,132,1,3,36,2,0.96977,-36.8106
361171,BETMA,132,1,3,36,2,0.97729,-36.0649
361172,JAMLI,132,1,3,36,2,0.96721,-37.0394
361173,PETLAWAD,132,1,3,36,2,1.0111,-35.2229
361174,RAMPR.BG,132,1,3,36,2,0.97625,-25.932
361175,RATADIYA,132,1,3,36,2,0.99191,-39.9234
361176,SAILANA,132,1,3,36,2,0.95628,-42.9049
361177,BANSGR-2,132,2,3,36,2,0.99739,-26.0007
361178,MANGAWAN,132,1,3,36,2,0.97785,-31.5089
361179,KATRA,132,1,3,36,2,0.96901,-34.3322
361180,SHEOPUR,132,1,3,36,2,1.07224,-50.683
361181,GARHKOTA,132,1,3,36,2,0.98237,-28.7497
361182,GAURJHMR,132,1,3,36,2,0.9608,-31.3555
361183,KHILCHPR,132,1,3,36,2,1.0214,-34.9696
361184,SARANGPR,132,1,3,36,2,1.01087,-34.9143
361185,MAJHGAWN,132,1,3,36,2,0.97502,-22.9122
361186,PANNA,132,1,3,36,2,0.90546,-29.2517
361187,PAWAI,132,1,3,36,2,0.96489,-24.0735
361188,PANSEMAL,132,1,3,36,2,1.10223,-38.4809
361189,SEONIMP,132,1,3,36,2,1.0022,-21.3017
361190,NAINPUR,132,1,3,36,2,1.01495,-29.2432
361191,SEONMLWA,132,1,3,36,2,0.95145,-29.3398
361192,SHAJAPUR,132,2,3,36,2,1.02672,-38.046
361193,MAUGANJ,132,1,3,36,2,1.05687,-27.1779
361194,JATARA,132,1,3,36,2,1.11023,-36.6661
361195,PRITHVPR,132,1,3,36,2,1.10889,-37.0544
361196,MAKSHI,132,1,3,36,2,1.03042,-39.0623
361197,TARANA,132,1,3,36,2,1.00519,-39.3807
361198,BEOHARI,132,1,3,36,2,1.00359,-26.0528
361199,BANSGR-3,132,2,3,36,2,1.00075,-25.148
361200,HATTA,132,1,3,36,2,1.04078,-28.3156
361201,BANSGR-4,132,2,3,36,2,0.99998,-25.2202
361202,VIJAYPUR,132,1,3,36,2,1.05251,-34.7805
361203,RAGHOGRH,132,1,3,36,2,1.06872,-39.0837
361204,MOMNBDOD,132,1,3,36,2,1.0136,-35.9976
361205,PANWADI,132,1,3,36,2,1.01613,-36.9713
361206,MANDLA,132,1,3,36,2,1.01449,-31.6516
361207,ZEERAPUR,132,1,3,36,2,1.01389,-35.7007
361208,ZARDA,132,1,3,36,2,0.97311,-40.0525
361209,OBEDLJTP,132,1,3,36,2,0.96332,-28.1421
361210,SUHKISWN,132,1,3,36,2,0.96033,-30.8192
361211,VIDISHA,132,1,3,36,2,0.96503,-30.1074
361212,SUKHISEN,132,1,3,36,2,0.96052,-30.8556
361213,BERASIYA,132,1,3,36,2,0.94752,-32.1783
361214,GAIRTGNJ,132,1,3,36,2,0.94984,-31.7305
361215,RAISEN,132,1,3,36,2,0.95711,-30.92
361216,ANUPPUR,132,1,3,36,2,1.01735,-10.8249
361217,RAJMILAN,132,1,3,36,2,1.003,-3.1943
361218,BHANEGN,132,1,3,36,2,0.98482,-23.439
361219,SAT_SAI,132,1,3,36,2,0.98278,-36.5408
361220,AMRVTKRD,132,1,3,36,2,0.9488,-31.8952
361221,CHEGAON,132,1,3,36,2,0.99946,-31.8886
361222,BETUL,132,1,3,36,2,0.97167,-22.8639
361223,BANKHEDI,132,1,3,36,2,0.94774,-27.6053
361224,CHICHLI,132,1,3,36,2,0.97084,-24.0422
361225,SIMROL,132,1,3,36,2,0.9838,-35.1363
361226,REWA(SAGRA),132,1,3,36,2,1.00786,-25.9277
361227,BLA-TPS,132,2,3,36,2,0.97054,-25.45
361228,RAU,132,1,3,36,2,0.98034,-36.6797
361229,MOONDI,132,1,3,36,2,0.99008,-32.8766
361230,SULTANPUR,132,1,3,36,2,0.94741,-31.7473
361231,CHICHOLI,132,1,3,36,2,0.96795,-23.2364
361232,VIJAYPUR,132,1,3,36,2,1.0245,-42.0484
361233,NAGOD,132,1,3,36,2,0.97375,-22.954
361234,DINDORI,132,1,3,36,2,0.9722,-16.534
361235,KOLARAS,132,1,3,36,2,1.00488,-42.1023
361236,SHAMSHABAD,132,1,3,36,2,0.95667,-31.124
361237,CHINDWARA,132,1,3,36,2,0.97482,-22.9437
361238,BAIHAR,132,1,3,36,2,1.00494,-31.2727
361239,REWA-132,132,1,3,36,2,0.9889,-26.4053
361240,PITHAMPUR,132,1,3,36,2,0.97556,-36.501
361241,NEEMUCH,132,1,3,36,2,0.94901,-44.6347
361242,BAMNIYA-TAP,132,1,3,36,2,0.97572,-46.8069
361243,MEGHNAGAR,132,1,3,36,2,0.99252,-49.6684
361244,JHABUA,132,1,3,36,2,0.98624,-50.3128
361245,DEWAS,132,1,3,36,2,1.02728,-38.335
361246,ASHTA,132,1,3,36,2,0.97729,-35.0493
361247,LALGHATI-TAP,132,1,3,36,2,0.96202,-30.7678
361248,DAMOH,132,1,3,36,2,1.02299,-24.9433
361249,MANDIDEEP,132,1,3,36,2,0.94413,-31.5692
361250,NARSINGPUR,132,1,3,36,2,0.96652,-23.609
361251,PIPARIYA,132,1,3,36,2,0.94425,-28.2231
361252,SEMRI,132,1,3,36,2,0.93623,-29.0678
361253,SAGAR,132,1,3,36,2,0.97214,-30.2158
361254,BANDA,132,1,3,36,2,0.9701,-30.3087
361255,SHIVPURI,132,1,3,36,2,1.00399,-41.9399
361256,MOHNA,132,1,3,36,2,0.99102,-43.6692
361257,SHUJALPUR,132,1,3,36,2,1.01156,-33.2192
361258,DEOSAR,132,1,3,36,2,1.06299,-27.2809
361259,SIDHI,132,1,3,36,2,1.04744,-25.7798
361260,RAUKHEDI,132,1,3,36,2,1.01347,-38.4319
362001,INDOR2,220,1,3,36,2,0.99489,-28.7937
362002,BHOPAL2,220,1,3,36,2,0.98983,-23.1446
362003,SAT2,220,2,3,36,2,1,-15.8617
362004,BINA2,220,1,3,36,2,1.00429,-19.6649
362005,NAGDA2,220,1,3,36,2,0.98992,-33.7835
362006,DEOL2,220,4,3,36,2,1,0
362007,GWALIOR2,220,1,3,36,2,1.00146,-19.5964
362008,UJJAIN2,220,1,3,36,2,0.99138,-33.6869
362009,JABALPUR,220,1,3,36,2,0.99584,-10.7753
362010,ITARSI-P,220,1,3,36,2,0.98543,-20.3315
362011,KHAND2,220,1,3,36,2,1.01366,-22.4147
362012,SATNAPG,220,1,3,36,2,0.99661,-13.6784
362013,BINA-PG,220,1,3,36,2,1.00453,-19.4978
362014,SEONPG2,220,1,3,36,2,1.0133,-13.2236
362015,RAJ2PG,220,1,3,36,2,1.01637,-29.4732
362016,DAMOPG2,220,1,3,36,2,1.01103,-18.4224
362017,BIRST2,220,2,3,36,2,1,-3.6365
362018,KATNI,220,1,3,36,2,0.99999,-16.2464
362019,BURWA2,220,1,3,36,2,0.99529,-27.1279
362020,ITARS2,220,1,3,36,2,0.98391,-20.5449
362021,SHUJALP,220,1,3,36,2,1.00485,-26.8294
362022,BINA2,220,1,3,36,2,1.00241,-20.197
362023,SHUJP2,220,1,3,36,2,1.00342,-27.0381
362024,NARSP2,220,1,3,36,2,0.97648,-16.2169
362025,SANW-TAP,220,1,3,36,2,0.99847,-26.6714
362026,AMARK2,220,2,3,36,2,1,-6.3348
362027,SATNA2,220,1,3,36,2,0.99616,-13.8669
362028,BANSG-I,220,2,3,36,2,1,-15.6642
362029,JABAL2,220,1,3,36,2,0.99084,-11.7757
362030,DAMOH2,220,1,3,36,2,1.00891,-19.1716
362031,PITHM2,220,1,3,36,2,0.99864,-27.6735
362032,JULWN2,220,1,3,36,2,1.02787,-26.566
362033,REWA2,220,1,3,36,2,0.99259,-18.2808
362034,NEPA2,220,1,3,36,2,1.0015,-26.1241
362035,DEWAS,220,1,3,36,2,0.99323,-31.4066
362036,NIMRAN2,220,1,3,36,2,1.01491,-27.5669
362037,INDSTG2,220,1,3,36,2,0.98995,-31.8496
362038,RATL2,220,1,3,36,2,0.97743,-35.5949
362039,NEEMU2,220,1,3,36,2,0.95939,-39.674
362040,MALNP2,220,1,3,36,2,1.00456,-21.6331
362041,MEHGAON2,220,1,3,36,2,0.98374,-24.5126
362042,INDSZ2,220,1,3,36,2,0.99248,-29.2715
362043,SEONMP2,220,1,3,36,2,1.01205,-13.496
362044,RAJMP2,220,1,3,36,2,1.01486,-30.0264
362045,BADO2,220,1,3,36,2,0.99272,-33.3314
362046,OMKSR,220,2,3,36,2,1,-25.1179
362047,PAND2,220,1,3,36,2,0.99172,-16.4199
362048,SHIVPURI,220,1,3,36,2,0.99929,-34.0821
362049,GUNA2,220,1,3,36,2,1.02005,-28.566
362050,CHINDWAR,220,1,3,36,2,1.00034,-15.56
362052,ASHTA,220,1,3,36,2,0.98408,-29.9487
362053,CHEGAON,220,1,3,36,2,1.00775,-24.8159
362054,MAHSHWR,220,4,3,36,2,1,0
362055,SARNI,220,1,3,36,2,0.9994,-15.9342
362056,SABALGRH,220,1,3,36,2,1.00948,-38.1051
362057,MAHALGN,220,1,3,36,2,0.99615,-20.8156
362058,SAGAR,220,1,3,36,2,0.99171,-21.9633
362059,HOSHNGBD,220,1,3,36,2,0.98047,-21.7925
362060,TIKAMGD,220,1,3,36,2,1.07151,-31.274
362061,ANUPPUR,220,1,3,36,2,1.001,-6.4843
362062,SIDHI,220,1,3,36,2,1.0094,-19.4247
362063,BADNAGAR,220,1,3,36,2,0.97927,-34.5521
362064,BAIRAGAR,220,1,3,36,2,0.98452,-24.1228
362065,BHOPAL,220,1,3,36,2,0.98095,-24.1333
362066,BIRSNGPR,220,1,3,36,2,0.99937,-4.0083
362067,BIRSNG-H,220,2,3,36,2,0.9997,-3.9987
362068,HANDIYA,220,1,3,36,2,0.97231,-24.4641
362069,MANDIDEP,220,1,3,36,2,0.97109,-24.6765
362070,PIPARIYA,220,1,3,36,2,0.96461,-21.4193
362071,KOTAR,220,1,3,36,2,0.99876,-14.6789
362072,IND_EAST,220,1,3,36,2,0.99456,-29.3504
362073,NAGDA-21,220,1,3,36,2,0.9893,-33.9019
362074,RAJG(B),220,1,3,36,2,1.00899,-29.9754
362075,CHATRPR,220,1,3,36,2,1.03014,-25.548
362076,VIDISHA,220,1,3,36,2,0.97462,-25.634
362077,MALWA,220,4,3,36,2,1,0
362078,CHIKHALI,220,1,3,36,2,0.97442,-19.2528
362079,DALODA,220,1,3,36,2,0.95892,-39.1189
362080,MAIHAR,220,1,3,36,2,0.99135,-16.2571
362081,ICHCHAWAR,220,1,3,36,2,0.97545,-35.3408
362082,JULWANIA-II,220,1,3,36,2,1.02648,-25.809
362084,MORENA,220,1,3,36,4,1.00798,-18.639
362085,AGAR,220,2,3,36,1,1,-25.0172
362086,NEEMUCH,220,2,3,36,1,1,-25.0172
362089,BETULGIS,220,1,3,36,4,0.9992,-14.6636
362148,SEISUNSHINE,220,2,3,36,2,1,-34.0892
364001,INDOR4,400,1,3,36,2,1.00276,-22.1688
364002,BHOPA4,400,1,3,36,2,1.00575,-14.754
364003,SATPU4,400,2,3,36,2,1,-10.7082
364004,BINA4,400,1,3,36,1,1.00076,-12.3223
364005,NAGDA4,400,1,3,36,2,1.00811,-27.7486
364006,INDSGR4,400,2,3,36,2,1,-18.8124
364007,GWALIOR4,400,1,3,36,1,1.00314,-14.2165
364008,VINDH_W4,400,2,3,36,1,1.01,3.1935
364009,JAB4,400,1,3,36,1,1.01172,-4.583
364010,ITA4,400,1,3,36,1,1.00835,-13.4195
364011,KHAND4,400,1,3,36,1,1.01554,-17.7633
364012,SATNA,400,1,3,36,1,1.00111,-4.0251
364013,BINA-PG,400,1,3,36,1,1.00081,-12.2926
364014,SEONI4,400,1,3,36,1,1.02422,-8.3832
364015,RAJGARH,400,2,3,36,1,1.02749,-28.2573
364016,DAMO4,400,1,3,36,1,1.00746,-14.113
364017,BRSGPR4,400,1,3,36,2,1.01193,-7.7768
364018,KATN4,400,1,3,36,2,1.0121,-10.8406
364019,KHACS1,400,1,3,36,1,1.04447,-23.7129
364020,KHAC2,400,1,3,36,1,1.04447,-23.7129
364021,SHUJALPR,400,1,3,36,1,1.00706,-21.9561
364022,VINDH-IV-V,400,2,3,36,1,1,4.8438
364023,INDORE,400,1,3,36,3,1.00713,-19.6529
364024,SASAN,400,1,3,36,1,1.00218,3.9294
364025,VIN-POOL,400,1,3,36,1,1.00182,4.1068
364026,JABALPR-POOL,400,1,3,36,1,1.01119,-3.5402
364027,MAHAN,400,2,3,36,3,1,10.0511
364028,JP-BINA,400,2,3,36,3,1,-11.8886
364029,CHEGAON,400,1,3,36,2,1.01553,-19.0163
364030,MALWA,400,2,3,36,2,1.00854,-17.6344
364031,PITHAMPUR,400,1,3,36,2,1.00616,-20.2905
364032,JULWNIA,400,1,3,36,2,1.02022,-21.4956
364033,NIGRI,400,2,3,36,3,1,2.6656
364034,ANUPPUR,400,2,3,36,3,1,6.2158
364035,BHOPAL_STER,400,2,3,36,2,1.00592,-14.5431
364036,ARYANMP,400,4,3,36,4,1,0
364037,CHITRANGI,765,2,3,36,4,1.01551,1.5168
364038,JHABUAPOWER,400,2,3,36,3,1.00216,-1.646
364041,KHANDWANEW,400,1,3,36,4,1.006,-12.8012
364082,BETULGIS,400,1,3,36,4,1.00411,-12.1053
364083,REWAUMSPP,400,2,3,36,4,1.01798,-0.4295
364084,MORENA,400,2,3,36,4,1.00364,-15.0907
364086,NEEMUCH,400,1,3,36,1,1.01543,-25.0172
368007,GWALIOR,765,1,3,36,1,1.01563,-11.8067
368012,SATNA,765,1,3,36,1,1.01799,-3.8012
368013,BINA-PG,765,1,3,36,1,1.01218,-8.5218
368014,SEONI7,765,1,3,36,1,1.02681,-6.5081
368023,INDORE,765,1,3,36,3,1.00912,-16.784
368024,SASAN,765,2,3,36,1,1.01119,1.69
368025,VIN-POOL,765,1,3,36,1,1.01303,1.5236
368026,JABALPR-POOL,765,1,3,36,1,1.02027,-4.5015
368027,GADARWARAST,765,2,3,36,4,1.01349,-3.5179
368035,BHOPAL_STER,765,2,3,36,2,1.0056,-13.4328
368039,DWARKESH,400,2,3,36,6,1.00428,-12.2302
368040,KHARGONE,400,2,3,36,4,1.00464,-11.8907
368041,KHANDWANEW,765,1,3,36,4,1.00686,-15.6753
368083,DHANWAHI,765,4,3,36,4,1,0
368084,MORENA,765,4,3,36,4,1,0
371001,MALKP1,132,1,3,37,2,0.98508,-22.8281
371002,PARLI1,132,1,3,37,2,0.998,-25.4505
371003,AMRAV1,132,1,3,37,2,0.95035,-24.0511
371004,NAGPR1,132,1,3,37,2,0.97542,-19.4282
371005,PARAS1,132,1,3,37,2,0.97274,-25.0048
371006,BHUSA1,132,2,3,37,2,1,-19.85
371007,AMBAZ1,132,1,3,37,2,0.97205,-19.5379
371008,AHMED1,132,2,3,37,2,0.93754,-45.176
371009,BABLE1,132,2,3,37,2,0.94828,-45.7179
371010,NAGPR2,132,1,3,37,2,0.97748,-19.7613
371011,HINGNA,132,1,3,37,2,0.97407,-19.6129
371012,BESA1,132,1,3,37,2,0.98111,-19.838
371013,HINGN1,132,1,3,37,2,0.9783,-18.9924
371014,KANHA1,132,1,3,37,2,0.97591,-19.9245
371015,BHAND1,132,1,3,37,2,0.97135,-20.0483
371016,BEED1,132,1,3,37,2,0.96385,-33.4529
371017,AKOLA1,132,1,3,37,2,0.95785,-25.1123
371018,PADEGN,132,1,3,37,2,0.97399,-41.9295
371019,ALEPHATA,132,1,3,37,2,0.94575,-50.7795
371020,BARAMATI,132,1,3,37,2,1.03292,-54.4317
371021,BOISAR,132,1,3,37,2,0.95037,-53.3848
371022,CHALISG,132,1,3,37,2,0.93406,-40.6565
371023,CHINCWAD,132,1,3,37,2,0.99718,-49.5303
371024,CHITEGN,132,1,3,37,2,0.9639,-40.7011
371025,CHIKHLI,132,1,3,37,2,0.93913,-29.8323
371026,DHULE,132,1,3,37,2,0.96231,-36.9659
371027,DONDAICH,132,1,3,37,2,0.95545,-38.8202
371028,DOMBIVLI,132,1,3,37,2,0.95431,-47.1286
371029,GADCHNDR,132,1,3,37,2,0.98388,-14.93
371030,HIRANGL,132,1,3,37,2,0.98009,-28.3397
371031,JALNA,132,1,3,37,2,0.95266,-34.4275
371032,JEUR,132,1,3,37,2,0.98742,-50.2626
371033,KAULWAD,132,1,3,37,2,0.97173,-19.1183
371034,KANDALGN,132,1,3,37,2,0.97052,-43.0967
371035,KHAREPTN,132,1,3,37,2,0.97952,-38.7454
371036,KURKUMB,132,1,3,37,2,0.99779,-51.3184
371037,LONAND,132,2,3,37,2,1.0083,-50.9931
371038,MALEGAON,132,1,3,37,2,0.88537,-50.5607
371039,MALINAG,132,1,3,37,2,1.05703,-49.9975
371040,MIRAJ,132,1,3,37,2,1.00619,-28.9129
371041,NANDED,132,1,3,37,2,1.01514,-21.7884
371042,NASIK,132,1,3,37,2,0.89925,-57.1727
371043,PANDHRPR,132,1,3,37,2,1.02323,-35.9843
371044,PARBHANI,132,1,3,37,2,0.9985,-25.9399
371045,PETH,132,1,3,37,2,0.99217,-31.1716
371046,PHURSUNG,132,1,3,37,2,0.97361,-49.2929
371047,PUSAD,132,1,3,37,2,1.00252,-28.9233
371048,RAJANGN,132,2,3,37,2,0.93175,-46.6729
371049,SATANA,132,1,3,37,2,0.93186,-46.9592
371050,SHOLAPR,132,1,3,37,2,0.9832,-30.942
371051,THEUR,132,1,3,37,2,0.98122,-49.3222
371052,VIRUR,132,1,3,37,2,0.98295,-17.4615
371053,WARDHA,132,1,3,37,2,0.99433,-16.5726
371054,SHAHADA,132,1,3,37,2,0.95242,-39.2157
371055,RAYMOND,132,1,3,37,2,0.93345,-53.8459
371056,SUN-FLEG,132,1,3,37,2,0.97511,-17.3465
371057,KALMSHWR,132,1,3,37,2,0.97155,-18.8608
371058,BHENDA,132,1,3,37,2,0.99114,-42.9599
371059,AMALNER,132,1,3,37,2,0.97261,-25.5764
371060,WATHAR,132,1,3,37,2,0.99599,-33.3484
371061,HINGOLI,132,1,3,37,2,0.98669,-25.449
371062,PARVATI,132,1,3,37,2,0.93724,-46.7278
371063,PARANDA,132,1,3,37,2,0.99107,-31.5718
371064,DEOLAI,132,4,3,37,2,1,0
371065,PAITHAN,132,2,3,37,2,0.96058,-41.682
371066,SEONER,132,4,3,37,2,1,0
371067,KATOL,132,4,3,37,2,1,0
371068,SHIRALA,132,4,3,37,2,1,0
371069,ACHALPUR,132,1,3,37,2,0.95626,-24.3131
371070,CHANDRBZ,132,1,3,37,2,0.95389,-24.2023
371071,MORSI,132,4,3,37,2,1,0
371072,LALKHADI,132,1,3,37,2,0.95198,-24.1508
371073,TIWASA,132,1,3,37,2,0.97392,-19.6759
371074,ANJANGN,132,1,3,37,2,0.96046,-24.5256
371075,GEORAI,132,1,3,37,2,0.93844,-42.4086
371076,TALEGAON,132,1,3,37,2,0.98545,-17.7846
371077,WARUD,132,4,3,37,2,1,0
371078,DURGWAD,132,1,3,37,2,0.95813,-24.5556
371079,MURTZP-T,132,1,3,37,2,0.95823,-24.5581
371080,DARYAPUR,132,1,3,37,2,0.95941,-24.5463
371081,ADGAON,132,1,3,37,2,0.9042,-56.7107
371082,AMBAD,132,1,3,37,2,0.91057,-54.0608
371083,NASK13-2,132,1,3,37,2,0.89802,-57.3046
371084,SINR-MLG,132,1,3,37,2,0.9071,-57.5498
371085,KHAPRALE,132,2,3,37,2,0.91138,-57.6635
371086,RANWAD,132,1,3,37,2,0.92237,-53.2399
371087,OZAR,132,1,3,37,2,0.90659,-54.7821
371088,SINNER,132,4,3,37,2,1,0
371089,PACHPATA,132,2,3,37,2,0.94524,-55.5721
371090,SATPUR,132,1,3,37,2,0.90744,-54.8124
371091,TAKLI,132,4,3,37,2,1,0
371092,RAMCPMPL,132,1,3,37,2,0.90441,-56.7162
371093,AKOL13-2,132,1,3,37,2,0.95839,-24.9587
371094,GORAKSND,132,4,3,37,2,1,0
371095,AKOLA-TS,132,4,3,37,2,1,0
371096,AKOT,132,1,3,37,2,0.96613,-24.7301
371097,HIWRKHED,132,1,3,37,2,0.96639,-24.7366
371098,NARAYGN,132,1,3,37,2,0.94593,-50.7842
371099,SATPR-13,132,4,3,37,2,1,0
371100,ARVI,132,1,3,37,2,0.98479,-18.0109
371101,KKHEDA,132,4,3,37,2,1,0
371102,PULGAON,132,1,3,37,2,0.99287,-16.9971
371103,AMALNR13,132,1,3,37,2,0.9712,-25.6459
371104,PAROLA,132,4,3,37,2,1,0
371105,CHOPDA,132,1,3,37,2,0.97862,-24.3622
371106,DHARNGN,132,1,3,37,2,0.98006,-23.8926
371107,ASHTI,132,1,3,37,2,0.98392,-18.3724
371108,MUL,132,1,3,37,2,0.98177,-19.0925
371109,ASHT-BLT,132,1,3,37,2,0.98392,-18.3724
371110,KOPERGN,132,1,3,37,2,0.97138,-45.2487
371111,NEWASA,132,1,3,37,2,0.9762,-43.9323
371112,SANGMNR,132,4,3,37,2,1,0
371113,F-RAHURI,132,4,3,37,2,1,0
371114,RAHURI,132,4,3,37,2,1,0
371115,AHMED-M,132,4,3,37,2,1,0
371116,KHAPRI,132,1,3,37,2,0.97862,-19.7576
371117,TELGAON,132,1,3,37,2,0.97973,-29.3594
371118,RAIMOH,132,2,3,37,2,0.9749,-36.2074
371119,BHANDHR,132,2,3,37,2,0.98465,-54.2588
371120,IGATPURI,132,1,3,37,2,0.99847,-53.4492
371121,SHEVGAON,132,2,3,37,2,0.99323,-41.2737
371122,DSSSK,132,1,3,37,2,0.99116,-42.9606
371123,MAUDA,132,1,3,37,2,0.96876,-20.5229
371124,KARDHA,132,1,3,37,2,0.97294,-20.088
371125,MADGI,132,1,3,37,2,0.97194,-19.6212
371126,TEKEPAR,132,1,3,37,2,0.97219,-20.0692
371127,AMBHORA,132,1,3,37,2,0.97162,-20.0549
371128,DAHANU,132,1,3,37,2,0.95197,-53.4252
371129,PALGHAR,132,1,3,37,2,0.95041,-53.3856
371130,BOISAR-M,132,1,3,37,2,0.95117,-53.4051
371131,BOIS-IOL,132,1,3,37,2,0.95038,-53.3849
371132,VIRAJ,132,1,3,37,2,0.95039,-53.3851
371133,JALGAON,132,1,3,37,2,0.99224,-21.4406
371134,NIMBHORA,132,4,3,37,2,1,0
371135,PACHORE,132,1,3,37,2,0.95302,-32.1996
371136,PAHUR,132,1,3,37,2,0.97077,-26.2098
371137,SAVDA,132,4,3,37,2,1,0
371138,YAWAL,132,1,3,37,2,0.99259,-21.3726
371139,JALGN-F,132,4,3,37,2,1,0
371140,MUKTINGR,132,1,3,37,2,0.99703,-20.6157
371141,BULDHANA,132,1,3,37,2,0.94877,-28.2889
371142,MOTALA,132,1,3,37,2,0.9692,-25.154
371143,CHANDWAD,132,1,3,37,2,0.9127,-49.5535
371144,DINDORI,132,1,3,37,2,0.93123,-52.5355
371145,DUSARBID,132,4,3,37,2,1,0
371146,MEHKAR,132,1,3,37,2,0.96447,-28.1375
371147,DHAD,132,4,3,37,2,1,0
371148,KANNAD,132,1,3,37,2,0.9448,-41.2338
371149,PIMPRKHD,132,1,3,37,2,0.92414,-44.4962
371150,RAHTNE,132,1,3,37,2,0.99753,-49.5388
371151,BAJAJ-3,132,1,3,37,2,1.00194,-49.6452
371152,BAJAJ-F,132,1,3,37,2,0.99721,-49.5311
371153,MARKAL,132,1,3,37,2,0.99947,-49.6934
371154,GHOLWAD,132,1,3,37,2,0.95211,-53.4287
371155,DAUND,132,2,3,37,2,1.00356,-49.7994
371156,SHRIGNDA,132,2,3,37,2,1.0022,-48.9212
371157,DIGRAS,132,4,3,37,2,1,0
371158,DARVHA,132,4,3,37,2,1,0
371159,KALWAN,132,1,3,37,2,0.94055,-48.8299
371160,NANDURBR,132,2,3,37,2,0.95951,-38.9224
371161,NARDANE,132,4,3,37,2,1,0
371163,GONDIA,132,1,3,37,2,0.97306,-19.1513
371164,KACHEWAN,132,1,3,37,2,0.9718,-19.12
371165,VAITRAN,132,2,3,37,2,1,-53.1632
371166,JAFRABAD,132,4,3,37,2,1,0
371167,JALNA-M,132,4,3,37,2,1,0
371168,PARTUR,132,1,3,37,2,0.97152,-30.8815
371169,AMBAD-J,132,4,3,37,2,1,0
371170,JAMBAZAR,132,4,3,37,2,1,0
371171,UMARKHED,132,4,3,37,2,1,0
371172,GUNJ,132,4,3,37,2,1,0
371173,HIMAYTNG,132,4,3,37,2,1,0
371174,HINGLI13,132,1,3,37,2,0.98335,-25.7346
371175,KURANDA,132,1,3,37,2,1.00565,-23.3315
371176,JANAI,132,1,3,37,2,1.00481,-50.8424
371177,YAVAT,132,1,3,37,2,0.99499,-49.9974
371178,KARJAT,132,1,3,37,2,0.99727,-49.4413
