Node,node.number,Voltage,Region,Zone,Owner
271301_SATCHAND1_132,271301,132,NRTHEAST,TRIPURA,ST-PLAN/UC
271302_MONU_132,271302,132,NRTHEAST,TRIPURA,ST-PLAN/UC
271303_HAIZAMARA_132,271303,132,NRTHEAST,TRIPURA,ST-PLAN/UC
271311_SABROOM1_132,271311,132,NRTHEAST,TRIPURA,ST-PLAN/UC
271319_BAGAFA1_132,271319,132,NRTHEAST,TRIPURA,ST-PLAN/UC
271341_BELONIA1_132,271341,132,NRTHEAST,TRIPURA,ST-PLAN/UC
271371_GOKULNAGAR1_132,271371,132,NRTHEAST,TRIPURA,ST-PLAN/UC
271600_MONARCHAK1_132,271600,132,NRTHEAST,TRIPURA,ST-PLAN/UC
312049_NAGARNR-NMDC_220,312049,220,WEST,CHATTISGARH,ST-PLAN/UC
312050_DHAMTARI_200,312050,200,WEST,CHATTISGARH,ST-PLAN/UC
312051_JAGADALPUR_220,312051,220,WEST,CHATTISGARH,ST-PLAN/UC
314050_DHAMTARI_400,314050,400,WEST,CHATTISGARH,ST-PLAN/UC
314051_JAGADALPUR_400,314051,400,WEST,CHATTISGARH,ST-PLAN/UC
352139_SANAND_220,352139,220,WEST,GUJARAT,ST-PLAN/UC
354039_SANAND_400,354039,400,WEST,GUJARAT,ST-PLAN/UC
372252_KUDUS_220,372252,220,WEST,MAHARASTRA,ST-PLAN/UC
372253_NARSI_220,372253,220,WEST,MAHARASTRA,ST-PLAN/UC
372254_BHOKAR_220,372254,220,WEST,MAHARASTRA,ST-PLAN/UC
372256_HINJEWADI-3_220,372256,220,WEST,MAHARASTRA,ST-PLAN/UC
372257_NANDED_220,372257,220,WEST,MAHARASTRA,ST-PLAN/UC
372282_WADAIIKUDUS_220,372282,220,WEST,MAHARASTRA,ST-PLAN/UC
372301_ALKUD_220,372301,220,WEST,MAHARASTRA,ST-PLAN/UC
372401_SAKARI_220,372401,220,WEST,MAHARASTRA,ST-PLAN/UC
372402_JATH_220,372402,220,WEST,MAHARASTRA,ST-PLAN/UC
374053_KORADIIII_400,374053,400,WEST,MAHARASTRA,ST-PLAN/UC
374055_SINNARTPP_400,374055,400,WEST,MAHARASTRA,ST-PLAN/UC
374056_HINJEWADI-3_400,374056,400,WEST,MAHARASTRA,ST-PLAN/UC
374057_NANDED_400,374057,400,WEST,MAHARASTRA,ST-PLAN/UC
374101_ALKUD_400,374101,400,WEST,MAHARASTRA,ST-PLAN/UC
378053_KORADIIII_765,378053,765,WEST,MAHARASTRA,ST-PLAN/UC
411000_PUSAULI-BSEB_132,411000,132,EAST,BIHAR,ST-PLAN/UC
411052_DHANAHA_132,411052,132,EAST,BIHAR,ST-PLAN/UC
411063_BANKA_132,411063,132,EAST,BIHAR,ST-PLAN/UC
411066_SHEOHAR_132,411066,132,EAST,BIHAR,ST-PLAN/UC
411080_KISH-NW-BSEB_132,411080,132,EAST,BIHAR,ST-PLAN/UC
411091_JANDAHA_132,411091,132,EAST,BIHAR,ST-PLAN/UC
411094_TEHTA_132,411094,132,EAST,BIHAR,ST-PLAN/UC
411096_GAIGHAT-NEW_132,411096,132,EAST,BIHAR,ST-PLAN/UC
411099_IMAMGANJ_132,411099,132,EAST,BIHAR,ST-PLAN/UC
412013_SAMASTIPUR_220,412013,220,EAST,BIHAR,ST-PLAN/UC
412020_GAYA-MANPUR_220,412020,220,EAST,BIHAR,ST-PLAN/UC
412025_BARAUNI_220,412025,220,EAST,BIHAR,ST-PLAN/UC
412027_MITHAPUR_220,412027,220,EAST,BIHAR,ST-PLAN/UC
412028_MOHANIA_220,412028,220,EAST,BIHAR,ST-PLAN/UC
412043_HATHIDAH_220,412043,220,EAST,BIHAR,ST-PLAN/UC
412044_DUMRAON_220,412044,220,EAST,BIHAR,ST-PLAN/UC
412051_KAJRA-POOL_220,412051,220,EAST,BIHAR,ST-PLAN/UC
412058_SONNAGAR_220,412058,220,EAST,BIHAR,ST-PLAN/UC
412075_JAKKANPUR_220,412075,220,EAST,BIHAR,ST-PLAN/UC
412076_SABOUR-NEW_220,412076,220,EAST,BIHAR,ST-PLAN/UC
412077_JAMALPUR_220,412077,220,EAST,BIHAR,ST-PLAN/UC
412079_GAIGHAT-NEW_220,412079,220,EAST,BIHAR,ST-PLAN/UC
412085_CHAPRA_220,412085,220,EAST,BIHAR,ST-PLAN/UC
412094_BUXAR_220,412094,220,EAST,BIHAR,ST-PLAN/UC
412095_PIRPAINTI_220,412095,220,EAST,BIHAR,ST-PLAN/UC
412101_KISHENGAN-PG_220,412101,220,EAST,BIHAR,ST-PLAN/UC
412102_KISH-NW-BSEB_220,412102,220,EAST,BIHAR,ST-PLAN/UC
412207_NAWADA_220,412207,220,EAST,BIHAR,ST-PLAN/UC
412214_SKMCH_220,412214,220,EAST,BIHAR,ST-PLAN/UC
412215_SHEKHPURA_220,412215,220,EAST,BIHAR,ST-PLAN/UC
412217_BHIKANPURA_220,412217,220,EAST,BIHAR,ST-PLAN/UC
414004_FATUHA_400,414004,400,EAST,BIHAR,ST-PLAN/UC
414013_BIHTA_400,414013,400,EAST,BIHAR,ST-PLAN/UC
414072_KAJRA-POOL_400,414072,400,EAST,BIHAR,ST-PLAN/UC
414078_GAIGHAT_400,414078,400,EAST,BIHAR,ST-PLAN/UC
414095_PIRPAINTI_400,414095,400,EAST,BIHAR,ST-PLAN/UC
421001_PATTAMUNDAI_132,421001,132,EAST,ORISSA,ST-PLAN/UC
421037_DHAMARA1_132,421037,132,EAST,ORISSA,ST-PLAN/UC
421042_KESINGANEW1_132,421042,132,EAST,ORISSA,ST-PLAN/UC
421045_PRATAPSASAN1_132,421045,132,EAST,ORISSA,ST-PLAN/UC
421099_KARNJIA1-NEW_132,421099,132,EAST,ORISSA,ST-PLAN/UC
422011_KARANJIA2_220,422011,220,EAST,ORISSA,ST-PLAN/UC
422029_BHADRK-NEW_220,422029,220,EAST,ORISSA,ST-PLAN/UC
422037_DHAMARA2_220,422037,220,EAST,ORISSA,ST-PLAN/UC
422042_KESINGA2_220,422042,220,EAST,ORISSA,ST-PLAN/UC
422043_CUTTACK_220,422043,220,EAST,ORISSA,ST-PLAN/UC
422044_PURI2_220,422044,220,EAST,ORISSA,ST-PLAN/UC
422045_PRATAPSASAN2_220,422045,220,EAST,ORISSA,ST-PLAN/UC
422072_KHUNTUNI2_220,422072,220,EAST,ORISSA,ST-PLAN/UC
424014_DUBURI_400,424014,400,EAST,ORISSA,ST-PLAN/UC
424020_IB-TPS_400,424020,400,EAST,ORISSA,ST-PLAN/UC
424031_PARADEEP4_400,424031,400,EAST,ORISSA,ST-PLAN/UC
424039_PARADEEPLOAD_400,424039,400,EAST,ORISSA,ST-PLAN/UC
424041_MERMNDLI-B_400,424041,400,EAST,ORISSA,ST-PLAN/UC
424042_KESINGA4_400,424042,400,EAST,ORISSA,ST-PLAN/UC
424043_THRVLI4_400,424043,400,EAST,ORISSA,ST-PLAN/UC
424050_LAPANGA_400,424050,400,EAST,ORISSA,ST-PLAN/UC
424051_KUARMUNDA_400,424051,400,EAST,ORISSA,ST-PLAN/UC
424059_LAPANGA-LOAD_400,424059,400,EAST,ORISSA,ST-PLAN/UC
424072_KHUNTUNI4_400,424072,400,EAST,ORISSA,ST-PLAN/UC
424073_RAIRAKHOL4_400,424073,400,EAST,ORISSA,ST-PLAN/UC
424095_BEHRMP-LOAD_400,424095,400,EAST,ORISSA,ST-PLAN/UC
424128_OPGC_400,424128,400,EAST,ORISSA,ST-PLAN/UC
424429_BHADRAK4_400,424429,400,EAST,ORISSA,ST-PLAN/UC
428073_RAIRAKHOL8_765,428073,765,EAST,ORISSA,ST-PLAN/UC
428093_OTPCLTPS_765,428093,765,EAST,ORISSA,ST-PLAN/UC
428272_KHUNTUNI7_765,428272,765,EAST,ORISSA,ST-PLAN/UC
434006_RAGHUNATH_400,434006,400,EAST,W.BENGAL,ST-PLAN/UC
441003_HASIRMARA_132,441003,132,EAST,W.BENGAL,ST-PLAN/UC
441004_HARIRAMPUR_132,441004,132,EAST,W.BENGAL,ST-PLAN/UC
441011_SAGARDIGH_N1_132,441011,132,EAST,W.BENGAL,ST-PLAN/UC
441013_GAZOL_132,441013,132,EAST,W.BENGAL,ST-PLAN/UC
441015_CHANDITALA-N_132,441015,132,EAST,W.BENGAL,ST-PLAN/UC
441018_KHARAGPUR-WB_132,441018,132,EAST,W.BENGAL,ST-PLAN/UC
441023_MOHITNAGAR_132,441023,132,EAST,W.BENGAL,ST-PLAN/UC
441031_SONEPUR_132,441031,132,EAST,W.BENGAL,ST-PLAN/UC
441050_REJINAGAR_N1_132,441050,132,EAST,W.BENGAL,ST-PLAN/UC
441051_SALAR_132,441051,132,EAST,W.BENGAL,ST-PLAN/UC
441074_PURULIAPS_N1_132,441074,132,EAST,W.BENGAL,ST-PLAN/UC
441091_DOMKOL_132,441091,132,EAST,W.BENGAL,ST-PLAN/UC
441092_FOUNDRYPARK_132,441092,132,EAST,W.BENGAL,ST-PLAN/UC
441093_HURA_132,441093,132,EAST,W.BENGAL,ST-PLAN/UC
441094_BAGNAN_132,441094,132,EAST,W.BENGAL,ST-PLAN/UC
441095_NAJIRPUR_132,441095,132,EAST,W.BENGAL,ST-PLAN/UC
441096_SIRAKOL_132,441096,132,EAST,W.BENGAL,ST-PLAN/UC
441097_MATHABHANGA_132,441097,132,EAST,W.BENGAL,ST-PLAN/UC
441099_BURDWAN_132,441099,132,EAST,W.BENGAL,ST-PLAN/UC
441100_NARAYANGARH_132,441100,132,EAST,W.BENGAL,ST-PLAN/UC
441101_VIDYASGRPRK_132,441101,132,EAST,W.BENGAL,ST-PLAN/UC
441111_KATWANEW_132,441111,132,EAST,W.BENGAL,ST-PLAN/UC
441116_SINGUR_132,441116,132,EAST,W.BENGAL,ST-PLAN/UC
441117_MAYAPUR_132,441117,132,EAST,W.BENGAL,ST-PLAN/UC
441118_JAGADISHPUR_132,441118,132,EAST,W.BENGAL,ST-PLAN/UC
441199_BAINCHI_132,441199,132,EAST,W.BENGAL,ST-PLAN/UC
441200_MOYURESWAR_132,441200,132,EAST,W.BENGAL,ST-PLAN/UC
441201_KULI_132,441201,132,EAST,W.BENGAL,ST-PLAN/UC
441530_ANDAL_132,441530,132,EAST,W.BENGAL,ST-PLAN/UC
441566_GARBETA_132,441566,132,EAST,W.BENGAL,ST-PLAN/UC
441567_BASANTI_132,441567,132,EAST,W.BENGAL,ST-PLAN/UC
441568_SUBHASGRAM_132,441568,132,EAST,W.BENGAL,ST-PLAN/UC
441571_DEBRA_132,441571,132,EAST,W.BENGAL,ST-PLAN/UC
441601_NARAYANPUR_132,441601,132,EAST,W.BENGAL,ST-PLAN/UC
441602_SADAIPUR_132,441602,132,EAST,W.BENGAL,ST-PLAN/UC
441610_BARUIPUR_132,441610,132,EAST,W.BENGAL,ST-PLAN/UC
441668_RAGHUNATHPR_132,441668,132,EAST,W.BENGAL,ST-PLAN/UC
441670_CKROAD1_132,441670,132,EAST,W.BENGAL,ST-PLAN/UC
441901_AMDANGA_132,441901,132,EAST,W.BENGAL,ST-PLAN/UC
442002_ALIPURDUR_WB_220,442002,220,EAST,W.BENGAL,ST-PLAN/UC
442010_SAGARDIGHI_2_220,442010,220,EAST,W.BENGAL,ST-PLAN/UC
442011_SAGARDIGH_N2_220,442011,220,EAST,W.BENGAL,ST-PLAN/UC
442013_GAZOL_220,442013,220,EAST,W.BENGAL,ST-PLAN/UC
442015_CHANDITALA_N_220,442015,220,EAST,W.BENGAL,ST-PLAN/UC
442016_SINGUR_220,442016,220,EAST,W.BENGAL,ST-PLAN/UC
442020_NHALDIA-NIZ_220,442020,220,EAST,W.BENGAL,ST-PLAN/UC
442021_BARASAT_220,442021,220,EAST,W.BENGAL,ST-PLAN/UC
442030_JKNAGAR_2_220,442030,220,EAST,W.BENGAL,ST-PLAN/UC
442050_REJINAGAR_N2_220,442050,220,EAST,W.BENGAL,ST-PLAN/UC
442074_PURULIAPS_N2_220,442074,220,EAST,W.BENGAL,ST-PLAN/UC
442091_TSTLD-4_220,442091,220,EAST,W.BENGAL,ST-PLAN/UC
442092_FOUNDRYPARK_220,442092,220,EAST,W.BENGAL,ST-PLAN/UC
442093_HURA_220,442093,220,EAST,W.BENGAL,ST-PLAN/UC
442099_BURDWAN_220,442099,220,EAST,W.BENGAL,ST-PLAN/UC
442100_NARAYANGARH_220,442100,220,EAST,W.BENGAL,ST-PLAN/UC
442101_VIDYASGRPRK_220,442101,220,EAST,W.BENGAL,ST-PLAN/UC
442111_NEWKATWA_220,442111,220,EAST,W.BENGAL,ST-PLAN/UC
442200_MOYURESWAR_220,442200,220,EAST,W.BENGAL,ST-PLAN/UC
442514_DHARAMPUR_220,442514,220,EAST,W.BENGAL,ST-PLAN/UC
442530_ANDAL_220,442530,220,EAST,W.BENGAL,ST-PLAN/UC
442561_EGRA_220,442561,220,EAST,W.BENGAL,ST-PLAN/UC
442600_NEWTOWNAA2C_220,442600,220,EAST,W.BENGAL,ST-PLAN/UC
442602_SADAIPUR_220,442602,220,EAST,W.BENGAL,ST-PLAN/UC
442610_BARUIPUR_220,442610,220,EAST,W.BENGAL,ST-PLAN/UC
442616_AMTALA_220,442616,220,EAST,W.BENGAL,ST-PLAN/UC
442625_RAGHUNTGNJ-N_220,442625,220,EAST,W.BENGAL,ST-PLAN/UC
442668_RAGHUNATHPR_220,442668,220,EAST,W.BENGAL,ST-PLAN/UC
442670_CKROAD2_220,442670,220,EAST,W.BENGAL,ST-PLAN/UC
443011_SAGARDIGH_N3_33,443011,33,EAST,W.BENGAL,ST-PLAN/UC
443030_JKNAGAR_3_33,443030,33,EAST,W.BENGAL,ST-PLAN/UC
444010_SAGARDIGHI_4_400,444010,400,EAST,W.BENGAL,ST-PLAN/UC
444015_CHANDITALA_N_400,444015,400,EAST,W.BENGAL,ST-PLAN/UC
444020_NHALDIA-NIZ_400,444020,400,EAST,W.BENGAL,ST-PLAN/UC
444024_GOKARNA_400,444024,400,EAST,W.BENGAL,ST-PLAN/UC
444074_PPSP_NEW_400,444074,400,EAST,W.BENGAL,ST-PLAN/UC
444099_BURDWAN_400,444099,400,EAST,W.BENGAL,ST-PLAN/UC
444100_MOYURESWAR_400,444100,400,EAST,W.BENGAL,ST-PLAN/UC
444112_KATWA-TPS_400,444112,400,EAST,W.BENGAL,ST-PLAN/UC
444113_TURGA_PSP_400,444113,400,EAST,W.BENGAL,ST-PLAN/UC
471000_LATEHAR-NEW_132,471000,132,EAST,JHARKAND,ST-PLAN/UC
471001_DUMKA-NEW_132,471001,132,EAST,JHARKAND,ST-PLAN/UC
471002_LOHARDAGA-NE_132,471002,132,EAST,JHARKAND,ST-PLAN/UC
471003_GOVINDPUR-NE_132,471003,132,EAST,JHARKAND,ST-PLAN/UC
471004_MANOHARPUR_132,471004,132,EAST,JHARKAND,ST-PLAN/UC
471005_MANGO_132,471005,132,EAST,JHARKAND,ST-PLAN/UC
471006_CHAIBASA-NEW_132,471006,132,EAST,JHARKAND,ST-PLAN/UC
471007_MADHUPUR_132,471007,132,EAST,JHARKAND,ST-PLAN/UC
471008_SIMDEGA_132,471008,132,EAST,JHARKAND,ST-PLAN/UC
471009_GUMLA_132,471009,132,EAST,JHARKAND,ST-PLAN/UC
471011_CHATRA_132,471011,132,EAST,JHARKAND,ST-PLAN/UC
471228_DALTONGANJ_1_132,471228,132,EAST,JHARKAND,ST-PLAN/UC
472000_LATEHAR-NEW_220,472000,220,EAST,JHARKAND,ST-PLAN/UC
472001_DUMKA-NEW_220,472001,220,EAST,JHARKAND,ST-PLAN/UC
472002_LOHARDAGA-NE_220,472002,220,EAST,JHARKAND,ST-PLAN/UC
472003_GOVINDPUR-NE_220,472003,220,EAST,JHARKAND,ST-PLAN/UC
472011_CHATRA_220,472011,220,EAST,JHARKAND,ST-PLAN/UC
472033_DHANBAD_2_220,472033,220,EAST,JHARKAND,ST-PLAN/UC
472034_JAINAMORE_220,472034,220,EAST,JHARKAND,ST-PLAN/UC
472228_DALTONGANJ_2_220,472228,220,EAST,JHARKAND,ST-PLAN/UC
474000_LATEHAR-NEW_400,474000,400,EAST,JHARKAND,ST-PLAN/UC
491034_SINGHIK_132,491034,132,EAST,SIKKIM,ST-PLAN/UC
491036_BERMOIK_132,491036,132,EAST,SIKKIM,ST-PLAN/UC
13099_MOHALSPLT_66,13099,66,NORTH,CHANDIGARH,SIN-PANTHER
132250_MOHALI-1_220,132250,220,NORTH,CHANDIGARH,SIN-PANTHER
136056_MOHALI-II_66,136056,66,NORTH,CHANDIGARH,SIN-PANTHER
112247_SAMBA_220,112247,220,NORTH,J&K,SIN-PANTHER
121901_KANGR-PS_132,121901,132,NORTH,HIMACHAL,SIN-PANTHER
13244_AMLOH_220,13244,220,NORTH,PUNJAB,SIN-PANTHER
131101_GURDASPUR_132,131101,132,NORTH,PUNJAB,SIN-PANTHER
131102_DHARIWAL_132,131102,132,NORTH,PUNJAB,SIN-PANTHER
131103_SHRIHARGOBIN_132,131103,132,NORTH,PUNJAB,SIN-PANTHER
131105_PIMS_132,131105,132,NORTH,PUNJAB,SIN-PANTHER
131106_ASRON_132,131106,132,NORTH,PUNJAB,SIN-PANTHER
131107_JADLA_132,131107,132,NORTH,PUNJAB,SIN-PANTHER
131108_BANGA_132,131108,132,NORTH,PUNJAB,SIN-PANTHER
131109_PHAGWARA_132,131109,132,NORTH,PUNJAB,SIN-PANTHER
131111_FEROZPUR21_132,131111,132,NORTH,PUNJAB,SIN-PANTHER
131112_CHAMKAUR_132,131112,132,NORTH,PUNJAB,SIN-PANTHER
131113_MAHILPUR21_132,131113,132,NORTH,PUNJAB,SIN-PANTHER
131114_GHULAL_132,131114,132,NORTH,PUNJAB,SIN-PANTHER
131115_GHOLIA_132,131115,132,NORTH,PUNJAB,SIN-PANTHER
131116_CHOHAL_132,131116,132,NORTH,PUNJAB,SIN-PANTHER
131117_BHOGPUR_132,131117,132,NORTH,PUNJAB,SIN-PANTHER
131119_PATHANKOT_132,131119,132,NORTH,PUNJAB,SIN-PANTHER
131120_SARNA21_132,131120,132,NORTH,PUNJAB,SIN-PANTHER
131121_WADALAGRAN21_132,131121,132,NORTH,PUNJAB,SIN-PANTHER
131122_KHARAR_132,131122,132,NORTH,PUNJAB,SIN-PANTHER
131123_MEHMUDAN_132,131123,132,NORTH,PUNJAB,SIN-PANTHER
131124_VERPAL21_132,131124,132,NORTH,PUNJAB,SIN-PANTHER
131125_DORAHA_132,131125,132,NORTH,PUNJAB,SIN-PANTHER
131126_MOGA21_132,131126,132,NORTH,PUNJAB,SIN-PANTHER
131127_PATTI21_132,131127,132,NORTH,PUNJAB,SIN-PANTHER
131128_BILASPUR_132,131128,132,NORTH,PUNJAB,SIN-PANTHER
131129_JALANDHAR21_132,131129,132,NORTH,PUNJAB,SIN-PANTHER
131130_AMRITSAR21_132,131130,132,NORTH,PUNJAB,SIN-PANTHER
131131_SIHORA_132,131131,132,NORTH,PUNJAB,SIN-PANTHER
131133_ROPAR21_132,131133,132,NORTH,PUNJAB,SIN-PANTHER
131134_GORAYA21_132,131134,132,NORTH,PUNJAB,SIN-PANTHER
131136_SEH_132,131136,132,NORTH,PUNJAB,SIN-PANTHER
131137_SHAMSPUR_132,131137,132,NORTH,PUNJAB,SIN-PANTHER
131138_MAUR_132,131138,132,NORTH,PUNJAB,SIN-PANTHER
131139_MUKATSAR21_132,131139,132,NORTH,PUNJAB,SIN-PANTHER
131140_SULTANPUR21_132,131140,132,NORTH,PUNJAB,SIN-PANTHER
131141_BALUANA_132,131141,132,NORTH,PUNJAB,SIN-PANTHER
131142_GIDDERBAH_132,131142,132,NORTH,PUNJAB,SIN-PANTHER
131143_BADAL_132,131143,132,NORTH,PUNJAB,SIN-PANTHER
131144_JAMALPUR21_132,131144,132,NORTH,PUNJAB,SIN-PANTHER
131145_MALOUT_132,131145,132,NORTH,PUNJAB,SIN-PANTHER
131146_ABOHAR_132,131146,132,NORTH,PUNJAB,SIN-PANTHER
131147_BHATINDA21_132,131147,132,NORTH,PUNJAB,SIN-PANTHER
131148_NAWANSHAHAR_132,131148,132,NORTH,PUNJAB,SIN-PANTHER
131150_JALALABAD_132,131150,132,NORTH,PUNJAB,SIN-PANTHER
131151_SADIQ_132,131151,132,NORTH,PUNJAB,SIN-PANTHER
131152_SARAINANGAL_132,131152,132,NORTH,PUNJAB,SIN-PANTHER
131153_PANJGARY_132,131153,132,NORTH,PUNJAB,SIN-PANTHER
131154_KOTAKPUR_132,131154,132,NORTH,PUNJAB,SIN-PANTHER
131155_KOTAKPUR1_132,131155,132,NORTH,PUNJAB,SIN-PANTHER
131156_BAGHAPURANA_132,131156,132,NORTH,PUNJAB,SIN-PANTHER
131157_SAMADHBH_132,131157,132,NORTH,PUNJAB,SIN-PANTHER
131158_MOGA-II_132,131158,132,NORTH,PUNJAB,SIN-PANTHER
131159_FARIDKOT_132,131159,132,NORTH,PUNJAB,SIN-PANTHER
131160_MANASING_132,131160,132,NORTH,PUNJAB,SIN-PANTHER
131161_FEROZSHAH_132,131161,132,NORTH,PUNJAB,SIN-PANTHER
131162_TALWANDI_132,131162,132,NORTH,PUNJAB,SIN-PANTHER
131163_SOSAN_132,131163,132,NORTH,PUNJAB,SIN-PANTHER
131164_BADNIKALAN_132,131164,132,NORTH,PUNJAB,SIN-PANTHER
131165_DHARAMKOT_132,131165,132,NORTH,PUNJAB,SIN-PANTHER
131166_SWADIKALAN_132,131166,132,NORTH,PUNJAB,SIN-PANTHER
131167_NURMEHAL_132,131167,132,NORTH,PUNJAB,SIN-PANTHER
131168_NAKODAR_132,131168,132,NORTH,PUNJAB,SIN-PANTHER
131169_URBANEST_132,131169,132,NORTH,PUNJAB,SIN-PANTHER
131172_RCFACTORY_132,131172,132,NORTH,PUNJAB,SIN-PANTHER
131173_KHERAMAN_132,131173,132,NORTH,PUNJAB,SIN-PANTHER
131174_ALAWALPUR_132,131174,132,NORTH,PUNJAB,SIN-PANTHER
131175_BEAS_132,131175,132,NORTH,PUNJAB,SIN-PANTHER
131176_HOSHIARPUR_132,131176,132,NORTH,PUNJAB,SIN-PANTHER
131177_TANDA_132,131177,132,NORTH,PUNJAB,SIN-PANTHER
131178_JANDIALA_132,131178,132,NORTH,PUNJAB,SIN-PANTHER
131179_EKALGADA_132,131179,132,NORTH,PUNJAB,SIN-PANTHER
131180_TARANTAR_132,131180,132,NORTH,PUNJAB,SIN-PANTHER
131181_BHIKIWIND_132,131181,132,NORTH,PUNJAB,SIN-PANTHER
131182_NARAINANGAL_132,131182,132,NORTH,PUNJAB,SIN-PANTHER
131183_HAKIMAGARH_132,131183,132,NORTH,PUNJAB,SIN-PANTHER
131184_SAKTRIBAD_132,131184,132,NORTH,PUNJAB,SIN-PANTHER
131185_MALMANDI_132,131185,132,NORTH,PUNJAB,SIN-PANTHER
131186_GTROADAM_132,131186,132,NORTH,PUNJAB,SIN-PANTHER
131187_VERKA_132,131187,132,NORTH,PUNJAB,SIN-PANTHER
131188_POWERCOLONY_132,131188,132,NORTH,PUNJAB,SIN-PANTHER
131191_MAMUN_132,131191,132,NORTH,PUNJAB,SIN-PANTHER
131195_SARNA_132,131195,132,NORTH,PUNJAB,SIN-PANTHER
131196_TANGRA_132,131196,132,NORTH,PUNJAB,SIN-PANTHER
131198_ANANDPUR_132,131198,132,NORTH,PUNJAB,SIN-PANTHER
131199_KAHANPUR_132,131199,132,NORTH,PUNJAB,SIN-PANTHER
131600_BATALA_132,131600,132,NORTH,PUNJAB,SIN-PANTHER
131601_BUTARI21_132,131601,132,NORTH,PUNJAB,SIN-PANTHER
131602_CHILDERNPARK_132,131602,132,NORTH,PUNJAB,SIN-PANTHER
131603_DHILWAN_132,131603,132,NORTH,PUNJAB,SIN-PANTHER
131604_GOBI2-21_132,131604,132,NORTH,PUNJAB,SIN-PANTHER
131605_IGCBHATI_132,131605,132,NORTH,PUNJAB,SIN-PANTHER
131606_JAYANTI_132,131606,132,NORTH,PUNJAB,SIN-PANTHER
131607_KAPURTHALA_132,131607,132,NORTH,PUNJAB,SIN-PANTHER
131608_KARTARPUR21_132,131608,132,NORTH,PUNJAB,SIN-PANTHER
131609_KOTLIS21_132,131609,132,NORTH,PUNJAB,SIN-PANTHER
131610_KATHUNAN_132,131610,132,NORTH,PUNJAB,SIN-PANTHER
131611_MOGA-1_132,131611,132,NORTH,PUNJAB,SIN-PANTHER
131612_MUKATSAR_132,131612,132,NORTH,PUNJAB,SIN-PANTHER
131613_PHILLLOUR_132,131613,132,NORTH,PUNJAB,SIN-PANTHER
131614_SCIENCE_132,131614,132,NORTH,PUNJAB,SIN-PANTHER
131615_ROPAR_132,131615,132,NORTH,PUNJAB,SIN-PANTHER
131680_TALWANDISABO_132,131680,132,NORTH,PUNJAB,SIN-PANTHER
132200_BUTARI_220,132200,220,NORTH,PUNJAB,SIN-PANTHER
132201_DANDHAR1_220,132201,220,NORTH,PUNJAB,SIN-PANTHER
132202_SAHNEWAL_220,132202,220,NORTH,PUNJAB,SIN-PANTHER
132203_GOBINDGARH-1_220,132203,220,NORTH,PUNJAB,SIN-PANTHER
132205_DASUYA_220,132205,220,NORTH,PUNJAB,SIN-PANTHER
132206_BAHADURGARH_220,132206,220,NORTH,PUNJAB,SIN-PANTHER
132207_NAKODAR_220,132207,220,NORTH,PUNJAB,SIN-PANTHER
132208_KARTARPUR_220,132208,220,NORTH,PUNJAB,SIN-PANTHER
132209_DERABASSI_220,132209,220,NORTH,PUNJAB,SIN-PANTHER
132210_HUMBARAN_220,132210,220,NORTH,PUNJAB,SIN-PANTHER
132211_FEROZPUR_220,132211,220,NORTH,PUNJAB,SIN-PANTHER
132212_JAGRAON_220,132212,220,NORTH,PUNJAB,SIN-PANTHER
132213_MAHILPUR_220,132213,220,NORTH,PUNJAB,SIN-PANTHER
132214_NAKODARPG_220,132214,220,NORTH,PUNJAB,SIN-PANTHER
132215_MANSA_220,132215,220,NORTH,PUNJAB,SIN-PANTHER
132216_SUNAM_220,132216,220,NORTH,PUNJAB,SIN-PANTHER
132217_DHURI_220,132217,220,NORTH,PUNJAB,SIN-PANTHER
132218_FATEHGRCHUR_220,132218,220,NORTH,PUNJAB,SIN-PANTHER
132219_KHARAR_220,132219,220,NORTH,PUNJAB,SIN-PANTHER
132220_SARNA_220,132220,220,NORTH,PUNJAB,SIN-PANTHER
132222_WADALAGRANTH_220,132222,220,NORTH,PUNJAB,SIN-PANTHER
132223_BOTIANWALA_220,132223,220,NORTH,PUNJAB,SIN-PANTHER
132224_VERPAL_220,132224,220,NORTH,PUNJAB,SIN-PANTHER
132225_KOHARA_220,132225,220,NORTH,PUNJAB,SIN-PANTHER
132226_MOGA-PS_220,132226,220,NORTH,PUNJAB,SIN-PANTHER
132227_PATTI_220,132227,220,NORTH,PUNJAB,SIN-PANTHER
132229_RAJPURA_220,132229,220,NORTH,PUNJAB,SIN-PANTHER
132230_JAMSHER_220,132230,220,NORTH,PUNJAB,SIN-PANTHER
132231_GORAYA_220,132231,220,NORTH,PUNJAB,SIN-PANTHER
132233_CIVILINE_220,132233,220,NORTH,PUNJAB,SIN-PANTHER
132234_HIMMATPURA_220,132234,220,NORTH,PUNJAB,SIN-PANTHER
132235_GHUBAYA_220,132235,220,NORTH,PUNJAB,SIN-PANTHER
132236_GOBINDGARH-2_220,132236,220,NORTH,PUNJAB,SIN-PANTHER
132237_LALTONKA_220,132237,220,NORTH,PUNJAB,SIN-PANTHER
132238_BAJAKHANA_220,132238,220,NORTH,PUNJAB,SIN-PANTHER
132239_MUKTSAR_220,132239,220,NORTH,PUNJAB,SIN-PANTHER
132240_SULTANPUR_220,132240,220,NORTH,PUNJAB,SIN-PANTHER
132241_PATRAN_220,132241,220,NORTH,PUNJAB,SIN-PANTHER
