Line,Node From,Node To,Type,Voltage,Max Flow,Min Flow,Resistance,Reactance,Status,Length
162265_162325_1_CKT,162265_KANKR-RS_220,162325_BAMANTUKDA_220,AC,220,229,NA,0.0072,0.0411,1,NA
162266_162325_1_CKT,162266_BALI_220,162325_BAMANTUKDA_220,AC,220,229,NA,0.00648,0.03699,1,NA
162266_162325_2_CKT,162266_BALI_220,162325_BAMANTUKDA_220,AC,220,229,NA,0.00648,0.03699,1,NA
162288_162325_1_CKT,162288_BHILWA-4_220,162325_BAMANTUKDA_220,AC,220,229,NA,0.015696,0.089598,0,NA
162007_162326_1_CKT,162007_DAUSA_220,162326_LALSOT_220,AC,220,229,NA,0.00648,0.03699,1,NA
162246_162327_1_CKT,162246_SUJANGAR_220,162327_TEHANDESAR_220,AC,220,229,NA,0.0072,0.0411,0,NA
162214_162329_1_CKT,162214_AJMER_220,162329_AJMER42_220,AC,220,229,NA,0.0027,0.01445,1,NA
162250_162329_1_CKT,162250_KISHANGA_220,162329_AJMER42_220,AC,220,229,NA,0.0027,0.01445,1,NA
132202_162330_1_CKT,132202_SAHNEWAL_220,162330_GHULAL2_220,AC,220,210,NA,0.003024,0.01726,1,NA
132232_162330_1_CKT,132232_ROPAR_220,162330_GHULAL2_220,AC,220,210,NA,0.009792,0.055896,1,NA
162213_162331_1_CKT,162213_KHETRI_220,162331_BABAI_220,AC,220,130,NA,0.00464,0.02475,1,NA
162213_162331_2_CKT,162213_KHETRI_220,162331_BABAI_220,AC,220,130,NA,0.00464,0.02475,1,NA
162292_162332_1_CKT,162292_DEBARI_220,162332_SALUMBR2_220,AC,220,229,NA,0.01191,0.06352,1,NA
162240_162379_1_CKT,162240_BHOPALGA_220,162379_BHAWAD-S_220,AC,220,200,NA,0.007735,0.041245,1,NA
162299_162379_1_CKT,162299_JODHPU-4_220,162379_BHAWAD-S_220,AC,220,200,NA,0.005415,0.028872,1,NA
162000_162390_1_CKT,162000_AAU-SW_220,162390_BAITHWARA-W_220,AC,220,200,NA,0.007116,0.037945,1,NA
162000_162390_2_CKT,162000_AAU-SW_220,162390_BAITHWARA-W_220,AC,220,200,NA,0.007116,0.037945,1,NA
162379_162390_1_CKT,162379_BHAWAD-S_220,162390_BAITHWARA-W_220,AC,220,0,NA,0.005105,0.027222,1,NA
162379_162390_2_CKT,162379_BHAWAD-S_220,162390_BAITHWARA-W_220,AC,220,0,NA,0.005105,0.027222,1,NA
162253_162654_1_CKT,162253_BIKANE-4_220,162654_KOLAYAT-S_220,AC,220,200,NA,0.00773,0.04124,1,NA
162253_162654_2_CKT,162253_BIKANE-4_220,162654_KOLAYAT-S_220,AC,220,200,NA,0.00773,0.04124,1,NA
162262_162654_1_CKT,162262_BADISID-S_220,162654_KOLAYAT-S_220,AC,220,200,NA,0.007735,0.041245,1,NA
162262_162654_2_CKT,162262_BADISID-S_220,162654_KOLAYAT-S_220,AC,220,200,NA,0.007735,0.041245,1,NA
162295_162654_1_CKT,162295_GAJNER_220,162654_KOLAYAT-S_220,AC,220,200,NA,0.009591,0.051144,1,NA
162295_162654_2_CKT,162295_GAJNER_220,162654_KOLAYAT-S_220,AC,220,200,NA,0.009591,0.051144,1,NA
162237_162757_1_CKT,162237_AMARSAGAR-W_220,162757_POKARAN-S_220,AC,220,200,NA,0.010829,0.057743,1,NA
162293_162757_1_CKT,162293_DECHU_220,162757_POKARAN-S_220,AC,220,200,NA,0.021658,0.115486,1,NA
162293_162757_2_CKT,162293_DECHU_220,162757_POKARAN-S_220,AC,220,200,NA,0.021658,0.115486,1,NA
162395_162757_1_CKT,162395_SANWREEJ-WS_220,162757_POKARAN-S_220,AC,220,200,NA,0.007735,0.041245,1,NA
162395_162757_2_CKT,162395_SANWREEJ-WS_220,162757_POKARAN-S_220,AC,220,200,NA,0.007735,0.041245,1,NA
162227_162760_1_CKT,162227_NIMBHERA_220,162760_PRATAPGARH-W_220,AC,220,200,NA,0.012376,0.065992,1,NA
162228_162760_1_CKT,162228_CHITTAUR_220,162760_PRATAPGARH-W_220,AC,220,200,NA,0.01547,0.08249,1,NA
162260_162760_1_CKT,162260_BANSWARA-W_220,162760_PRATAPGARH-W_220,AC,220,200,NA,0.010829,0.057743,1,NA
162260_162760_2_CKT,162260_BANSWARA-W_220,162760_PRATAPGARH-W_220,AC,220,200,NA,0.010829,0.057743,1,NA
162757_162874_1_CKT,162757_POKARAN-S_220,162874_UNDOO-WS_220,AC,220,200,NA,0.010829,0.057743,1,NA
162757_162874_2_CKT,162757_POKARAN-S_220,162874_UNDOO-WS_220,AC,220,200,NA,0.010829,0.057743,1,NA
164110_164401_1_CKT,164110_JAISALMER_400,164401_AKAL-4_400,AC,400,0,NA,0.00045,0.00481,1,NA
164110_164402_1_CKT,164110_JAISALMER_400,164402_BARMER-4_400,AC,400,0,NA,0.00234,0.025,1,NA
164110_164402_2_CKT,164110_JAISALMER_400,164402_BARMER-4_400,AC,400,0,NA,0.00234,0.025,1,NA
164401_164402_1_CKT,164401_AKAL-4_400,164402_BARMER-4_400,AC,400,1093,NA,0.00242,0.02697,1,NA
164401_164403_1_CKT,164401_AKAL-4_400,164403_RAMGARH_400,AC,400,517,NA,0.003724,0.0415,1,NA
164401_164403_2_CKT,164401_AKAL-4_400,164403_RAMGARH_400,AC,400,517,NA,0.003724,0.0415,1,NA
164400_164404_1_CKT,164400_MERTA_400,164404_BHADLA_400,AC,400,600,NA,0.002382,0.04108,1,NA
164403_164404_1_CKT,164403_RAMGARH_400,164404_BHADLA_400,AC,400,517,NA,0.003724,0.0415,1,NA
164403_164404_2_CKT,164403_RAMGARH_400,164404_BHADLA_400,AC,400,517,NA,0.003724,0.0415,1,NA
164400_164406_1_CKT,164400_MERTA_400,164406_HERAPU-4_400,AC,400,1093,NA,0.00335,0.03735,1,NA
164400_164408_1_CKT,164400_MERTA_400,164408_RATANGAR_400,AC,400,1093,NA,0.00335,0.03735,1,NA
164406_164409_1_CKT,164406_HERAPU-4_400,164409_HINDAU-4_400,AC,400,1093,NA,0.00358,0.03984,1,NA
164409_164411_1_CKT,164409_HINDAU-4_400,164411_CHABRA-4_400,AC,400,1093,NA,0.00568,0.06329,1,NA
164410_164411_1_CKT,164410_BHILWA-4_400,164411_CHABRA-4_400,AC,400,1093,NA,0.00531,0.05914,1,NA
164402_164413_1_CKT,164402_BARMER-4_400,164413_RAJWEST_400,AC,400,1093,NA,0.00037,0.00415,1,NA
164411_164414_1_CKT,164411_CHABRA-4_400,164414_KAWAI_400,AC,400,1093,NA,8e-04,0.0093,1,NA
164415_164416_1_CKT,164415_DEEDWANA_400,164416_AJMER_400,AC,400,1093,NA,0.00205,0.02283,1,NA
164416_164417_1_CKT,164416_AJMER_400,164417_AJMER-NW_400,AC,400,850,NA,0.00037,0.00415,1,NA
164416_164417_2_CKT,164416_AJMER_400,164417_AJMER-NW_400,AC,400,850,NA,0.00037,0.00415,1,NA
164415_164427_1_CKT,164415_DEEDWANA_400,164427_BABAI_400,AC,400,948,NA,0.008,0.08917,1,NA
164415_164427_2_CKT,164415_DEEDWANA_400,164427_BABAI_400,AC,400,948,NA,0.008,0.08917,1,NA
164410_164428_1_CKT,164410_BHILWA-4_400,164428_CHITTOR4_400,AC,400,850,NA,0.00093,0.01038,1,NA
164410_164428_2_CKT,164410_BHILWA-4_400,164428_CHITTOR4_400,AC,400,850,NA,0.00093,0.01038,1,NA
164428_164429_1_CKT,164428_CHITTOR4_400,164429_CHIT-NEW_400,AC,400,850,NA,0.00021,0.00318,1,NA
164428_164429_2_CKT,164428_CHITTOR4_400,164429_CHIT-NEW_400,AC,400,850,NA,0.00021,0.00318,1,NA
164400_164433_1_CKT,164400_MERTA_400,164433_JODHPU-4_400,AC,400,1093,NA,0.00224,0.0249,1,NA
164400_164433_2_CKT,164400_MERTA_400,164433_JODHPU-4_400,AC,400,1093,NA,0.00224,0.0249,1,NA
164401_164433_1_CKT,164401_AKAL-4_400,164433_JODHPU-4_400,AC,400,1093,NA,0.00428,0.04772,1,NA
164404_164433_1_CKT,164404_BHADLA_400,164433_JODHPU-4_400,AC,400,945,NA,0.001649,0.02844,1,NA
164413_164433_1_CKT,164413_RAJWEST_400,164433_JODHPU-4_400,AC,400,1093,NA,0.0041,0.04566,1,NA
164413_164433_2_CKT,164413_RAJWEST_400,164433_JODHPU-4_400,AC,400,1093,NA,0.0041,0.04566,1,NA
164408_164446_1_CKT,164408_RATANGAR_400,164446_SIKAR_400,AC,400,1093,NA,0.00158,0.01764,1,NA
164408_164446_2_CKT,164408_RATANGAR_400,164446_SIKAR_400,AC,400,1093,NA,0.00158,0.01764,1,NA
164427_164446_1_CKT,164427_BABAI_400,164446_SIKAR_400,AC,400,0,NA,0.00149,0.0166,1,NA
164406_164451_1_CKT,164406_HERAPU-4_400,164451_JAIPUR_RS_400,AC,400,1093,NA,0.000792,0.0084612,1,NA
164406_164451_2_CKT,164406_HERAPU-4_400,164451_JAIPUR_RS_400,AC,400,1093,NA,0.000792,0.0084612,1,NA
164416_164451_1_CKT,164416_AJMER_400,164451_JAIPUR_RS_400,AC,400,1093,NA,0.00196,0.02179,1,NA
164416_164451_2_CKT,164416_AJMER_400,164451_JAIPUR_RS_400,AC,400,1093,NA,0.00196,0.02179,1,NA
164404_164456_1_CKT,164404_BHADLA_400,164456_BIKANE-4_400,AC,400,945,NA,0.00164,0.02823,1,NA
164415_164456_1_CKT,164415_DEEDWANA_400,164456_BIKANE-4_400,AC,400,1093,NA,0.0027,0.03009,1,NA
164408_164457_1_CKT,164408_RATANGAR_400,164457_SURATG-4_400,AC,400,1093,NA,0.00268,0.02988,1,NA
164408_164457_2_CKT,164408_RATANGAR_400,164457_SURATG-4_400,AC,400,1093,NA,0.00268,0.02988,1,NA
164427_164457_1_CKT,164427_BABAI_400,164457_SURATG-4_400,AC,400,948,NA,0.00228,0.03921,1,NA
164427_164457_2_CKT,164427_BABAI_400,164457_SURATG-4_400,AC,400,948,NA,0.00228,0.03921,1,NA
164456_164457_1_CKT,164456_BIKANE-4_400,164457_SURATG-4_400,AC,400,1093,NA,0.00302,0.03361,1,NA
164456_164457_2_CKT,164456_BIKANE-4_400,164457_SURATG-4_400,AC,400,1093,NA,0.00302,0.03361,1,NA
164456_164457_3_CKT,164456_BIKANE-4_400,164457_SURATG-4_400,AC,400,1093,NA,0.00302,0.03361,1,NA
164404_164458_1_CKT,164404_BHADLA_400,164458_BIKANER-NW_400,AC,400,945,NA,0.001832,0.0316,1,NA
164456_164458_1_CKT,164456_BIKANE-4_400,164458_BIKANER-NW_400,AC,400,945,NA,0.000641,0.01106,1,NA
164457_164458_1_CKT,164457_SURATG-4_400,164458_BIKANER-NW_400,AC,400,850,NA,0.00018,0.00316,0,NA
164457_164458_2_CKT,164457_SURATG-4_400,164458_BIKANER-NW_400,AC,400,850,NA,0.00018,0.00316,0,NA
164404_164459_1_CKT,164404_BHADLA_400,164459_BHADLA-N_400,AC,400,945,NA,0.000183,0.00316,1,NA
164404_164459_2_CKT,164404_BHADLA_400,164459_BHADLA-N_400,AC,400,945,NA,0.000183,0.00316,1,NA
164458_164459_1_CKT,164458_BIKANER-NW_400,164459_BHADLA-N_400,AC,400,945,NA,0.002473,0.04266,0,NA
164458_164459_2_CKT,164458_BIKANER-NW_400,164459_BHADLA-N_400,AC,400,945,NA,0.002473,0.04266,0,NA
164459_164460_1_CKT,164459_BHADLA-N_400,164460_FATEHGARH_400,AC,400,2000,NA,0.001071,0.024552,1,NA
164459_164460_2_CKT,164459_BHADLA-N_400,164460_FATEHGARH_400,AC,400,2000,NA,0.001071,0.024552,1,NA
164459_164461_1_CKT,164459_BHADLA-N_400,164461_PAREWAR_400,AC,400,2000,NA,0.001071,0.024552,1,NA
164459_164461_2_CKT,164459_BHADLA-N_400,164461_PAREWAR_400,AC,400,2000,NA,0.001071,0.024552,1,NA
167761_167773_1_CKT,167761_ANTA-7_765,167773_JAIPURR_765,AC,765,4855,NA,0.00041,0.00949,1,NA
167761_167773_2_CKT,167761_ANTA-7_765,167773_JAIPURR_765,AC,765,4855,NA,0.00042,0.00958,1,NA
168417_168429_1_CKT,168417_AJMER-NW_765,168429_CHIT-NEW_765,AC,765,2500,NA,0.00039,0.00895,1,NA
168417_168429_2_CKT,168417_AJMER-NW_765,168429_CHIT-NEW_765,AC,765,2500,NA,0.00039,0.00895,1,NA
168417_168458_1_CKT,168417_AJMER-NW_765,168458_BIKANER-NW_765,AC,765,2500,NA,0.000531,0.012172,1,NA
168417_168458_2_CKT,168417_AJMER-NW_765,168458_BIKANER-NW_765,AC,765,2500,NA,0.000531,0.012172,1,NA
168417_168459_1_CKT,168417_AJMER-NW_765,168459_BHADLA-NEW_765,AC,765,2500,NA,0.000683,0.015663,1,NA
168417_168459_2_CKT,168417_AJMER-NW_765,168459_BHADLA-NEW_765,AC,765,2500,NA,0.000683,0.015663,1,NA
168458_168459_1_CKT,168458_BIKANER-NW_765,168459_BHADLA-NEW_765,AC,765,2500,NA,0.00039,0.00895,1,NA
168458_168459_2_CKT,168458_BIKANER-NW_765,168459_BHADLA-NEW_765,AC,765,2500,NA,0.00039,0.00895,1,NA
171105_171108_1_CKT,171105_AGRAN1_132,171108_AGRAFN_132,AC,132,70,NA,0.01954,0.04908,1,NA
171116_171117_1_CKT,171116_SIMBOLI_132,171117_GAJRAULA_132,AC,132,70,NA,0.02839,0.07128,1,NA
171122_171130_1_CKT,171122_DOHANA1_132,171130_CBGANJ_132,AC,132,100,NA,0.01397,0.03324,1,NA
171122_171130_2_CKT,171122_DOHANA1_132,171130_CBGANJ_132,AC,132,100,NA,0.01397,0.03324,1,NA
171105_171131_1_CKT,171105_AGRAN1_132,171131_AGRATAJ_132,AC,132,70,NA,0.02652,0.0666,0,NA
171106_171131_1_CKT,171106_AGRACANT_132,171131_AGRATAJ_132,AC,132,70,NA,0.01582,0.03973,0,NA
171108_171131_1_CKT,171108_AGRAFN_132,171131_AGRATAJ_132,AC,132,70,NA,0.00931,0.02337,0,NA
171128_171133_1_CKT,171128_SHAJANP1_132,171133_SITAPUR1_132,AC,132,70,NA,0.08478,0.21287,1,NA
171121_171136_1_CKT,171121_NEHTOR1_132,171136_NAZIBABA_132,AC,132,70,NA,0.0317,0.0818,1,NA
171121_171138_1_CKT,171121_NEHTOR1_132,171138_MURABAD1_132,AC,132,100,NA,0.0605,0.144,1,NA
171106_171158_1_CKT,171106_AGRACANT_132,171158_AGRA1_132,AC,132,70,NA,0.01554,0.03903,1,NA
171111_171162_1_CKT,171111_CHIBRMAU_132,171162_MAINPUR_132,AC,132,70,NA,0.04756,0.11943,1,NA
171164_171166_1_CKT,171164_PANKI1_132,171166_NAUBSTA_132,AC,132,70,NA,0.01229,0.03085,1,NA
171169_171170_1_CKT,171169_OBRA1_132,171170_OBRAH1_132,AC,132,70,NA,0.00114,0.00285,1,NA
171169_171170_2_CKT,171169_OBRA1_132,171170_OBRAH1_132,AC,132,70,NA,0.00114,0.00285,1,NA
171122_171172_1_CKT,171122_DOHANA1_132,171172_RICHA_132,AC,132,70,NA,0.02496,0.06443,1,NA
171168_171183_1_CKT,171168_AKBARPUR_132,171183_SULTANP1_132,AC,132,70,NA,0.054,0.1356,1,NA
171173_171186_1_CKT,171173_ALAHBAD1_132,171186_CANT_AL_132,AC,132,70,NA,0.02262,0.05679,1,NA
171103_171188_1_CKT,171103_ATRAULI1_132,171188_ALIGARH2_132,AC,132,70,NA,0.02792,0.07011,1,NA
171169_171189_1_CKT,171169_OBRA1_132,171189_RIHND1_132,AC,132,100,NA,0.0344,0.082,1,NA
171170_171189_1_CKT,171170_OBRAH1_132,171189_RIHND1_132,AC,132,100,NA,0.03165,0.07534,1,NA
171170_171189_2_CKT,171170_OBRAH1_132,171189_RIHND1_132,AC,132,100,NA,0.03165,0.07534,1,NA
171170_171190_1_CKT,171170_OBRAH1_132,171190_ROBERTG1_132,AC,132,70,NA,0.02637,0.06621,1,NA
171170_171190_2_CKT,171170_OBRAH1_132,171190_ROBERTG1_132,AC,132,220,NA,0.02637,0.06621,1,NA
171177_171190_1_CKT,171177_SAHUPR1_132,171190_ROBERTG1_132,AC,132,70,NA,0.01861,0.04674,1,NA
171177_171190_2_CKT,171177_SAHUPR1_132,171190_ROBERTG1_132,AC,132,70,NA,0.01861,0.04674,1,NA
171189_171190_1_CKT,171189_RIHND1_132,171190_ROBERTG1_132,AC,132,100,NA,0.05213,0.1241,1,NA
171189_171190_2_CKT,171189_RIHND1_132,171190_ROBERTG1_132,AC,132,100,NA,0.05213,0.1241,1,NA
171121_171198_1_CKT,171121_NEHTOR1_132,171198_DHAMPR1_132,AC,132,70,NA,0.02187,0.05492,1,NA
171103_171199_1_CKT,171103_ATRAULI1_132,171199_SARSAUL_132,AC,132,70,NA,0.02792,0.07011,1,NA
171156_171199_1_CKT,171156_HARDUGN1_132,171199_SARSAUL_132,AC,132,70,NA,0.0139,0.03489,1,NA
171156_171199_2_CKT,171156_HARDUGN1_132,171199_SARSAUL_132,AC,132,70,NA,0.0139,0.03489,1,NA
171189_171237_1_CKT,171189_RIHND1_132,171237_ANPARA1_132,AC,132,100,NA,0.02793,0.06648,1,NA
171189_171237_2_CKT,171189_RIHND1_132,171237_ANPARA1_132,AC,132,100,NA,0.02793,0.06648,1,NA
171110_171301_1_CKT,171110_HATHRAS1_132,171301_ALIGARH3_132,AC,132,70,NA,0.01163,0.02921,1,NA
171188_171301_1_CKT,171188_ALIGARH2_132,171301_ALIGARH3_132,AC,132,70,NA,0.01163,0.02921,1,NA
171117_171302_1_CKT,171117_GAJRAULA_132,171302_AMROHA_132,AC,132,70,NA,0.02685,0.06743,1,NA
171138_171302_1_CKT,171138_MURABAD1_132,171302_AMROHA_132,AC,132,70,NA,0.03744,0.094,0,NA
171181_171303_1_CKT,171181_GORAKPR1_132,171303_ANANDNAG_132,AC,132,70,NA,0.03862,0.09699,1,NA
171130_171304_1_CKT,171130_CBGANJ_132,171304_AONLA_132,AC,132,70,NA,0.03364,0.08448,1,NA
171130_171304_2_CKT,171130_CBGANJ_132,171304_AONLA_132,AC,132,70,NA,0.03364,0.08448,1,NA
171304_171305_1_CKT,171304_AONLA_132,171305_IFFCOAON_132,AC,132,70,NA,0.03362,0.08441,1,NA
171304_171305_2_CKT,171304_AONLA_132,171305_IFFCOAON_132,AC,132,70,NA,0.03362,0.08441,1,NA
171164_171306_1_CKT,171164_PANKI1_132,171306_AMRAPUR_132,AC,132,70,NA,0.00372,0.00935,1,NA
171164_171306_2_CKT,171164_PANKI1_132,171306_AMRAPUR_132,AC,132,70,NA,0.00372,0.00935,1,NA
171164_171308_1_CKT,171164_PANKI1_132,171308_AZADNGR_132,AC,132,70,NA,0.0059,0.01482,1,NA
171164_171308_2_CKT,171164_PANKI1_132,171308_AZADNGR_132,AC,132,70,NA,0.0059,0.01482,1,NA
171150_171309_1_CKT,171150_AZAMGAR1_132,171309_AZAMGH13_132,AC,132,70,NA,0.00207,0.00519,1,NA
171116_171310_1_CKT,171116_SIMBOLI_132,171310_B.BNGR_132,AC,132,70,NA,0.00931,0.02337,1,NA
171104_171313_1_CKT,171104_BARAUT1_132,171313_BAGPAT_132,AC,132,70,NA,0.01588,0.03989,1,NA
171185_171314_1_CKT,171185_GONDA1_132,171314_BAHRALCH_132,AC,132,70,NA,0.06122,0.15372,1,NA
171132_171315_1_CKT,171132_MAU1_132,171315_BALIA_UP_132,AC,132,70,NA,0.00897,0.04784,1,NA
171185_171316_1_CKT,171185_GONDA1_132,171316_BALRAMPU_132,AC,132,70,NA,0.03837,0.09635,1,NA
171109_171317_1_CKT,171109_BANDA1_132,171317_BANDA132_132,AC,132,70,NA,0.00745,0.0187,1,NA
171187_171319_1_CKT,171187_BASTI1_132,171319_BANSI_132,AC,132,70,NA,0.04486,0.11264,1,NA
171113_171320_1_CKT,171113_CHINHAT_132,171320_BARABANK_132,AC,132,70,NA,0.01773,0.04452,1,NA
171122_171321_1_CKT,171122_DOHANA1_132,171321_BARELYII_132,AC,132,70,NA,0.00372,0.00935,0,NA
171128_171321_1_CKT,171128_SHAJANP1_132,171321_BARELYII_132,AC,132,70,NA,0.01396,0.03505,1,NA
171122_171322_1_CKT,171122_DOHANA1_132,171322_BARELY-1_132,AC,132,70,NA,0.00931,0.02337,1,NA
171181_171323_1_CKT,171181_GORAKPR1_132,171323_BADHALGA_132,AC,132,70,NA,0.0242,0.06076,1,NA
171307_171325_1_CKT,171307_AURAI_132,171325_BAHADOHI_132,AC,132,70,NA,0.01396,0.03506,1,NA
171109_171327_1_CKT,171109_BANDA1_132,171327_SUMERPUR_132,AC,132,70,NA,0.052119,0.130872,1,NA
171109_171327_2_CKT,171109_BANDA1_132,171327_SUMERPUR_132,AC,132,70,NA,0.052119,0.130872,1,NA
171105_171328_1_CKT,171105_AGRAN1_132,171328_BHIMNAGR_132,AC,132,100,NA,0.0282,0.067,1,NA
171154_171329_1_CKT,171154_KHURJA1_132,171329_BHOOR_132,AC,132,70,NA,0.01668,0.04188,1,NA
171151_171330_1_CKT,171151_NARA_132,171330_BHOPAROA_132,AC,132,70,NA,0.00931,0.02337,0,NA
171121_171331_1_CKT,171121_NEHTOR1_132,171331_BIJNOUR_132,AC,132,70,NA,0.01983,0.04979,1,NA
171138_171332_1_CKT,171138_MURABAD1_132,171332_BILARI_132,AC,132,70,NA,0.02094,0.05258,1,NA
171164_171333_1_CKT,171164_PANKI1_132,171333_BILHOUR_132,AC,132,70,NA,0.03723,0.09348,1,NA
171179_171336_1_CKT,171179_BADAUN1_132,171336_BISAULI_132,AC,132,70,NA,0.034808,0.087404,1,NA
171179_171336_2_CKT,171179_BADAUN1_132,171336_BISAULI_132,AC,132,70,NA,0.034808,0.087404,1,NA
171179_171336_3_CKT,171179_BADAUN1_132,171336_BISAULI_132,AC,132,70,NA,0.034808,0.087404,1,NA
171311_171336_1_CKT,171311_BABRALA_132,171336_BISAULI_132,AC,132,70,NA,0.04874,0.12239,1,NA
171158_171337_1_CKT,171158_AGRA1_132,171337_BODLA_132,AC,132,70,NA,0.02046,0.05137,1,NA
171147_171338_1_CKT,171147_SHAMLI1_132,171338_BUDHANA_132,AC,132,70,NA,0.01899,0.04767,1,NA
171177_171340_1_CKT,171177_SAHUPR1_132,171340_CHANDOLI_132,AC,132,70,NA,0.03723,0.09348,1,NA
171138_171341_1_CKT,171138_MURABAD1_132,171341_CHANDAUS_132,AC,132,70,NA,0.02094,0.05258,0,NA
171332_171341_1_CKT,171332_BILARI_132,171341_CHANDAUS_132,AC,132,70,NA,0.01396,0.03506,0,NA
171336_171341_1_CKT,171336_BISAULI_132,171341_CHANDAUS_132,AC,132,70,NA,0.02199,0.05523,1,NA
171121_171342_1_CKT,171121_NEHTOR1_132,171342_CHANDPUR_132,AC,132,70,NA,0.01987,0.04989,1,NA
171104_171343_1_CKT,171104_BARAUT1_132,171343_CHHAPRAU_132,AC,132,70,NA,0.01675,0.04207,1,NA
171177_171344_1_CKT,171177_SAHUPR1_132,171344_CHUNNAR_132,AC,132,70,NA,0.01861,0.04674,1,NA
171149_171345_1_CKT,171149_SAHARAN1_132,171345_CHUTMALP_132,AC,132,70,NA,0.01915,0.0481,1,NA
171149_171345_2_CKT,171149_SAHARAN1_132,171345_CHUTMALP_132,AC,132,70,NA,0.01915,0.0481,1,NA
171164_171346_1_CKT,171164_PANKI1_132,171346_DADANGR_132,AC,132,70,NA,0.00419,0.01052,1,NA
171164_171346_2_CKT,171164_PANKI1_132,171346_DADANGR_132,AC,132,70,NA,0.00419,0.01052,1,NA
171166_171346_1_CKT,171166_NAUBSTA_132,171346_DADANGR_132,AC,132,70,NA,0.00931,0.02337,1,NA
171183_171349_1_CKT,171183_SULTANP1_132,171349_DARSHANN_132,AC,132,70,NA,0.05527,0.13879,1,NA
171185_171349_1_CKT,171185_GONDA1_132,171349_DARSHANN_132,AC,132,70,NA,0.05011,0.12583,1,NA
171144_171350_1_CKT,171144_MURADNG1_132,171350_DASNA_132,AC,132,70,NA,0.00793,0.01991,1,NA
171149_171352_1_CKT,171149_SAHARAN1_132,171352_DEOBAND_132,AC,132,70,NA,0.02969,0.07455,1,NA
171161_171353_1_CKT,171161_DEORIA1_132,171353_DEORIA_1_132,AC,132,70,NA,0.01045,0.02623,1,NA
171164_171354_1_CKT,171164_PANKI1_132,171354_DIBIYAPU_132,AC,132,70,NA,0.06729,0.16897,1,NA
171164_171354_2_CKT,171164_PANKI1_132,171354_DIBIYAPU_132,AC,132,70,NA,0.06729,0.16897,1,NA
171315_171355_1_CKT,171315_BALIA_UP_132,171355_DIGHAR_132,AC,132,70,NA,0.03351,0.08413,1,NA
171187_171357_1_CKT,171187_BASTI1_132,171357_DUMERIAG_132,AC,132,70,NA,0.05007,0.12573,1,NA
171162_171358_1_CKT,171162_MAINPUR_132,171358_ETAH_132,AC,132,70,NA,0.04764,0.11962,1,NA
171326_171359_1_CKT,171326_BARTHANA_132,171359_ETAWAH_132,AC,132,70,NA,0.00372,0.00935,1,NA
171105_171360_1_CKT,171105_AGRAN1_132,171360_ETMADPUR_132,AC,132,70,NA,0.02327,0.05843,1,NA
171322_171361_1_CKT,171322_BARELY-1_132,171361_FARIDPUR_132,AC,132,70,NA,0.013961,0.035055,1,NA
171322_171361_2_CKT,171322_BARELY-1_132,171361_FARIDPUR_132,AC,132,70,NA,0.013961,0.035055,1,NA
171111_171362_1_CKT,171111_CHIBRMAU_132,171362_FATEHGAR_132,AC,132,70,NA,0.02621,0.06581,1,NA
171328_171363_1_CKT,171328_BHIMNAGR_132,171363_FATEHABA_132,AC,132,100,NA,0.02867,0.0682,1,NA
171183_171365_1_CKT,171183_SULTANP1_132,171365_GAURIGAN_132,AC,132,70,NA,0.03281,0.08238,1,NA
171174_171366_1_CKT,171174_GAZIPR2_132,171366_GAZIPUR1_132,AC,132,70,NA,0.0064,0.01608,1,NA
171184_171367_1_CKT,171184_JAUNPUR1_132,171367_GAJOKHAR_132,AC,132,70,NA,0.0184,0.04621,1,NA
171166_171368_1_CKT,171166_NAUBSTA_132,171368_GHATAMPU_132,AC,132,70,NA,0.02579,0.06476,1,NA
171181_171369_1_CKT,171181_GORAKPR1_132,171369_GIDA_132,AC,132,70,NA,0.0134,0.03365,1,NA
171181_171371_1_CKT,171181_GORAKPR1_132,171371_FCI_GORA_132,AC,132,70,NA,0.00977,0.02454,1,NA
171181_171371_2_CKT,171181_GORAKPR1_132,171371_FCI_GORA_132,AC,132,70,NA,0.00977,0.02454,1,NA
171181_171371_3_CKT,171181_GORAKPR1_132,171371_FCI_GORA_132,AC,132,70,NA,0.00977,0.02454,1,NA
171113_171373_1_CKT,171113_CHINHAT_132,171373_GOMTINAG_132,AC,132,70,NA,0.0135,0.03389,1,NA
171307_171374_1_CKT,171307_AURAI_132,171374_GOPIGANJ_132,AC,132,70,NA,0.01582,0.03973,1,NA
171329_171375_1_CKT,171329_BHOOR_132,171375_GULAUTI_132,AC,132,70,NA,0.00372,0.00935,0,NA
171350_171375_1_CKT,171350_DASNA_132,171375_GULAUTI_132,AC,132,70,NA,0.00793,0.0199,1,NA
171144_171377_1_CKT,171144_MURADNG1_132,171377_BULANDSA_132,AC,132,70,NA,0.01692,0.04249,1,NA
171119_171378_1_CKT,171119_SAHIBAD_132,171378_IND_A_GZ_132,AC,132,70,NA,0.01036,0.0252,1,NA
171377_171378_1_CKT,171377_BULANDSA_132,171378_IND_A_GZ_132,AC,132,70,NA,0.01396,0.03506,1,NA
171119_171379_1_CKT,171119_SAHIBAD_132,171379_MOHANNAG_132,AC,132,70,NA,0.00745,0.0187,1,NA
171144_171380_1_CKT,171144_MURADNG1_132,171380_MEERUTRO_132,AC,132,70,NA,0.01061,0.02664,1,NA
