Node,Region,Zone
141196_UCHANA_132,HARYANA,NR
141197_GHOGHARI_132,HARYANA,NR
141198_DURALA1_132,HARYANA,NR
141199_NUHIYANWALI_132,HARYANA,NR
141300_SITAMAI_132,HARYANA,NR
141301_BEGA_132,HARYANA,NR
141302_GANGAICHA_132,HARYANA,NR
141303_HSIIDC-BAWAL_132,HARYANA,NR
141304_NANGLMOHANP_132,HARYANA,NR
141305_SEKA_132,HARYANA,NR
141306_PALI_132,HARYANA,NR
141307_GARNAWATI_132,HARYANA,NR
141308_KALANAUR_132,HARYANA,NR
141309_BHADANA_132,HARYANA,NR
141310_BADLI_132,HARYANA,NR
141311_ASSAUDHA_132,HARYANA,NR
141312_KANGTHALI_132,HARYANA,NR
141313_MELAGROUND_132,HARYANA,NR
141314_NILOKHERI_132,HARYANA,NR
141315_PIPLI_132,HARYANA,NR
141316_KKTRA_TAP_132,HARYANA,NR
141317_RAMNAGARIA_132,HARYANA,NR
141318_MUNDIAKH_TAP_132,HARYANA,NR
141600_NAGURAN_132,HARYANA,NR
141601_ALEWA_132,HARYANA,NR
141602_KHERI-TA_132,HARYANA,NR
141603_JIND-OLD_132,HARYANA,NR
141604_JULANA_132,HARYANA,NR
141605_JIND-NEW_132,HARYANA,NR
141606_DABLAIN_132,HARYANA,NR
141607_MADLODA_132,HARYANA,NR
141608_CHHAJPUR_132,HARYANA,NR
141609_CHANDOLI_132,HARYANA,NR
141610_BEHOLI_132,HARYANA,NR
141611_NAULTHA_132,HARYANA,NR
141612_MDU-ROHTAK_132,HARYANA,NR
141613_SE-3-ROHTAK_132,HARYANA,NR
141614_HSIIDC-ROHTA_132,HARYANA,NR
141615_SAMPLA_132,HARYANA,NR
141616_JHAJJAR_132,HARYANA,NR
141617_BERI_132,HARYANA,NR
141618_MIE_132,HARYANA,NR
141619_GOHANA_132,HARYANA,NR
141620_CHORMAR_132,HARYANA,NR
141621_MUDLANA_132,HARYANA,NR
141622_JASSIA_132,HARYANA,NR
141623_MAHAM_132,HARYANA,NR
141624_GOTHRA-P_132,HARYANA,NR
141625_BAWAL_132,HARYANA,NR
141626_DHANONDA_132,HARYANA,NR
141627_KOSLI_132,HARYANA,NR
141628_BUROLI_132,HARYANA,NR
141629_DAHINA_132,HARYANA,NR
141630_SATNALI_132,HARYANA,NR
141631_KANINA_132,HARYANA,NR
141632_N-CHOUDHURY_132,HARYANA,NR
141633_ATELI-MA_132,HARYANA,NR
141634_BATTA_132,HARYANA,NR
141635_DUDHIAN_132,HARYANA,NR
141636_JUI_132,HARYANA,NR
141637_DIGHAWA_132,HARYANA,NR
141638_STAUNDI_132,HARYANA,NR
141639_BEHAL_132,HARYANA,NR
141640_LOHARU_132,HARYANA,NR
141641_DADR1-HS_132,HARYANA,NR
141642_ATELA-KA_132,HARYANA,NR
141643_MATANHAI_132,HARYANA,NR
141644_BAHU_132,HARYANA,NR
141645_JHOJHUKALAN_132,HARYANA,NR
141646_BIBIPUR_132,HARYANA,NR
141647_KHANPUR_HR_132,HARYANA,NR
141648_BEGU_132,HARYANA,NR
141649_KABRI_132,HARYANA,NR
141650_SAGWAN_132,HARYANA,NR
141651_ODHAN_132,HARYANA,NR
141652_DABWALI_132,HARYANA,NR
141653_ASSAKHERA_132,HARYANA,NR
141654_JEEWANAGAR_132,HARYANA,NR
141655_KARIWALA_132,HARYANA,NR
141656_ELLENABAD_132,HARYANA,NR
141657_MADHOSIN_132,HARYANA,NR
141658_NARNAUND_132,HARYANA,NR
141659_MIRAN_132,HARYANA,NR
141660_TOSHAM_132,HARYANA,NR
141661_DADHIBANA_132,HARYANA,NR
141662_LULAAHIR_132,HARYANA,NR
141663_KHANAK_132,HARYANA,NR
141664_BEER_132,HARYANA,NR
141665_ADAMPUR_132,HARYANA,NR
141666_TOHANA_132,HARYANA,NR
141667_UKLANA_132,HARYANA,NR
141668_RATIA_132,HARYANA,NR
141669_AHERWAN_132,HARYANA,NR
141670_DHARSUL_132,HARYANA,NR
141671_JAKHAL_132,HARYANA,NR
141672_BHATTU_132,HARYANA,NR
141673_BHUTHAN_132,HARYANA,NR
141674_ARYA-NANGAL_132,HARYANA,NR
141675_BARWALA_132,HARYANA,NR
141676_TELIWARA_132,HARYANA,NR
141677_KHEDAR_132,HARYANA,NR
141678_BERLA_132,HARYANA,NR
141679_KHAIREKAN_132,HARYANA,NR
141680_SIKANDERPUR_132,HARYANA,NR
141681_DING_132,HARYANA,NR
141682_HALLUWAS_132,HARYANA,NR
141683_KAIT-CIT_132,HARYANA,NR
141684_CHEEKA1_132,HARYANA,NR
141685_RAMBA_132,HARYANA,NR
141686_FAZILPUR_132,HARYANA,NR
141687_ROHTAK-C_132,HARYANA,NR
141688_DADR2-HS_132,HARYANA,NR
141689_NUNAMAJR_132,HARYANA,NR
141690_BHADRA_132,HARYANA,NR
141691_FATEHABAD1_132,HARYANA,NR
141692_SIWAN_132,HARYANA,NR
141693_NFL_132,HARYANA,NR
141694_BIANA_132,HARYANA,NR
141695_DABRI_132,HARYANA,NR
141696_BALLAH_132,HARYANA,NR
141697_PANIPATS-29_132,HARYANA,NR
141698_IOC_132,HARYANA,NR
141699_KHURANA_132,HARYANA,NR
141932_BHUSTHAL_132,HARYANA,NR
142200_JIND_220,HARYANA,NR
142201_BADSHAHPUR_220,HARYANA,NR
142202_SAFIDON_220,HARYANA,NR
142203_TEPLA_220,HARYANA,NR
142204_MADANPUR_220,HARYANA,NR
142205_SHAHBAD_220,HARYANA,NR
142206_NISSING_220,HARYANA,NR
142207_BHUNA_220,HARYANA,NR
142208_PRITHLA_220,HARYANA,NR
142209_SONEPAT_220,HARYANA,NR
142210_ABDULLAP_220,HARYANA,NR
142211_PANIPAT_OLD_220,HARYANA,NR
142212_SOHNAROAD_220,HARYANA,NR
142213_REWARI_220,HARYANA,NR
142214_NARNAUL_220,HARYANA,NR
142215_NARWANA_220,HARYANA,NR
142216_KAITHAL_220,HARYANA,NR
142217_BAHDURG2_220,HARYANA,NR
142218_MAHINDERGARH_220,HARYANA,NR
142220_PALLA_220,HARYANA,NR
142222_PALWAL_220,HARYANA,NR
142223_SIRSA_220,HARYANA,NR
142225_PALI_220,HARYANA,NR
142226_FATEHABAD_220,HARYANA,NR
142227_GURGAON_SE52_220,HARYANA,NR
142228_RANIA_220,HARYANA,NR
142229_FATEHABAD_220,HARYANA,NR
142230_ROHTAK_220,HARYANA,NR
142231_KARNAL_220,HARYANA,NR
142232_NUNAMAJRA_220,HARYANA,NR
142233_JORIAN_220,HARYANA,NR
142234_IA-HISAR_220,HARYANA,NR
142235_YAMUNA2_220,HARYANA,NR
142236_SALEMPUR_220,HARYANA,NR
142237_UNISPUR_220,HARYANA,NR
142238_DAULTABAD_220,HARYANA,NR
142239_MANESAR_220,HARYANA,NR
142240_REWARI_SPLIT_220,HARYANA,NR
142241_CHEEKA_220,HARYANA,NR
142242_KIRORI_220,HARYANA,NR
142243_GURGAON-SE56_220,HARYANA,NR
142244_GURGAON-72_220,HARYANA,NR
142245_ISHERWAL_220,HARYANA,NR
142246_MASUDPUR_220,HARYANA,NR
142247_BAPORA_220,HARYANA,NR
142248_JINDALSTEEL_220,HARYANA,NR
142249_JAGA-RAI_220,HARYANA,NR
142250_BASTARA_220,HARYANA,NR
142251_KAUL_220,HARYANA,NR
142252_MOHANA_220,HARYANA,NR
142253_SAMPLA_220,HARYANA,NR
142254_SAMALKHA_220,HARYANA,NR
142255_MAU_HR_220,HARYANA,NR
142256_CHHAJPUR_220,HARYANA,NR
142257_CHORMAR_220,HARYANA,NR
142258_DEEPALPUR_220,HARYANA,NR
142259_KABULPUR_220,HARYANA,NR
142260_DHANONDA_220,HARYANA,NR
142261_DADHIBANA_220,HARYANA,NR
142262_LULAAHIR_220,HARYANA,NR
142263_NUHIYANWALI_220,HARYANA,NR
142264_BATTA_220,HARYANA,NR
142265_SAGWAN_220,HARYANA,NR
142266_SAMAIN_220,HARYANA,NR
142267_REWALI_220,HARYANA,NR
142268_RAMPRKAMBOY_220,HARYANA,NR
142269_NAWADA_220,UTTAR PRADESH,NR
142270_A5FARIDABAD_220,HARYANA,NR
142271_BARHI_220,HARYANA,NR
142272_BHADANA_220,HARYANA,NR
142273_RANGALA_RAJP_220,HARYANA,NR
142298_PEHOWA_220,HARYANA,NR
142299_DURALA_220,HARYANA,NR
142319_RAIHSIIDC_220,HARYANA,NR
142320_GURGSEC33_220,HARYANA,NR
142321_GURSEC20_220,HARYANA,NR
142322_QADARPUR_220,HARYANA,NR
142323_SONTA_220,HARYANA,NR
142324_HUKMAWALI_220,HARYANA,NR
142325_GURSEC57_220,HARYANA,NR
142326_A4-FARIDBD_220,HARYANA,NR
142327_MUNDH_220,HARYANA,NR
142328_BAWAL_220,HARYANA,NR
142329_PNCHGAON_220,HARYANA,NR
142330_MEERPRKLN_220,HARYANA,NR
142929_PANIPAT_NEW_220,HARYANA,NR
143021_SEWAH_33,HARYANA,NR
143045_GURGAON-72_33,HARYANA,NR
143046_MASUDPUR_33,HARYANA,NR
143050_SAGWAN_33,HARYANA,NR
143054_MAU_HR_33,HARYANA,NR
143057_CHORMAR_33,HARYANA,NR
143060_DHANONDA_33,HARYANA,NR
143061_DADHIBANA_33,HARYANA,NR
143062_LULAAHIR_33,HARYANA,NR
143063_MOHANA_33,HARYANA,NR
143064_BATTA_33,HARYANA,NR
143068_NEWRAMPUR_33,HARYANA,NR
143069_NAWADA_33,UTTAR PRADESH,NR
143072_RANGALA_RAJ_33,HARYANA,NR
144001_PRITHHLA_400,HARYANA,NR
144004_JIND_400,HARYANA,NR
144005_QADARPUR_400,HARYANA,NR
144006_SONAROAD_400,HARYANA,NR
144035_YAMUNANAGAR_400,HARYANA,NR
144401_KHEDAR_400,HARYANA,NR
144402_DAULATABAD4_400,HARYANA,NR
144403_KIRORI_400,HARYANA,NR
144404_JHAJAR_N_400,HARYANA,NR
144405_NAWADA_400,UTTAR PRADESH,NR
144406_DEEPALPUR_400,HARYANA,NR
144407_KABULPUR_400,HARYANA,NR
144408_DHANONDA_400,HARYANA,NR
144410_NUHIYANWALI_400,HARYANA,NR
146003_TEPLA_66,HARYANA,NR
146012_DHULKOTE_66,HARYANA,NR
146019_BALABGR1_66,HARYANA,NR
146020_PALLA_66,HARYANA,NR
146022_PALWAL_66,HARYANA,NR
146023_NEWRAMPUR_66,HARYANA,NR
146025_PALI_66,HARYANA,NR
146030_JAGADHARI_66,HARYANA,NR
146043_GURGAON-56_66,HARYANA,NR
146044_GURGAON-72_66,HARYANA,NR
146055_MAU_HR_66,HARYANA,NR
146067_REWALI_66,HARYANA,NR
146070_A5FARIDABAD_66,HARYANA,NR
146071_RANGALA_RAJ_66,HARYANA,NR
146101_BADSHAHPUR1_66,HARYANA,NR
146104_PANCHKULA_66,HARYANA,NR
146105_SHAHBAD1_66,HARYANA,NR
146127_GURGAON_66,HARYANA,NR
146135_YAMUNA_66,HARYANA,NR
146136_SALEMPUR_66,HARYANA,NR
146138_DAULATABAD_66,HARYANA,NR
146139_MANESAR_66,HARYANA,NR
152200_NARELA_DS_220,DELHI,NR
152201_RAJGHAT2_220,DELHI,NR
152202_BAMNOLI2_220,DELHI,NR
152203_PRAGATI_BDR_220,DELHI,NR
152204_NARELA_D_220,DELHI,NR
152205_PATPARGANJ2_220,DELHI,NR
152206_INDRPA2_220,DELHI,NR
152207_PRAGATI_MND_220,DELHI,NR
152208_OKHLA2_220,DELHI,NR
152209_MEHRAULI_BM_220,DELHI,NR
152210_NAZAFGARH_BW_220,DELHI,NR
152211_VASANTKUJ_220,DELHI,NR
152212_MANDOLA_220,DELHI,NR
152213_BAWANA2_220,DELHI,NR
152214_PAPANKALAN-1_220,DELHI,NR
152215_SABJIMANDI_220,DELHI,NR
152216_SHAHBAGH2_220,DELHI,NR
152217_ROHINI_220,DELHI,NR
152218_BURARI_220,DELHI,NR
152219_PARKSTREET_220,DELHI,NR
152220_SARITAVIHAR2_220,DELHI,NR
152221_NARAINA_220,DELHI,NR
152222_DELHI-RR_220,DELHI,NR
152223_NAJAFGARH_BM_220,DELHI,NR
152224_DIAL_220,DELHI,NR
152225_SARITAVIHA_S_220,DELHI,NR
152226_LODIROAD2_220,DELHI,NR
152227_RIDGEVALLEY_220,DELHI,NR
152228_MEHRAULI_S_220,DELHI,NR
152229_WAZIRABAD2_220,DELHI,NR
152230_GEETACOLONY_220,DELHI,NR
152232_KASHMIRIGATE_220,DELHI,NR
152233_GAZIPUR_DL_220,DELHI,NR
152234_MAHARANIBAGH_220,DELHI,NR
152235_MASJIDMOTH_220,DELHI,NR
152236_AIIMS_220,DELHI,NR
152237_ELECTRICLANE_220,DELHI,NR
152238_DSIDCBAWANA_220,DELHI,NR
152239_KANJHAWALA_220,DELHI,NR
152240_PAPANKALA-II_220,DELHI,NR
152242_WAZIRPUR_220,DELHI,NR
152243_PEERAGARHI_220,DELHI,NR
152255_MUNDKA_220,DELHI,NR
153000_RIDGEVALLEY_33,DELHI,NR
153006_RAJGHATG_33,DELHI,NR
153012_BURARI_33,DELHI,NR
153013_OKHLA_33,DELHI,NR
153015_SABJIMANDI_33,DELHI,NR
153016_SHAHBAGH_33,DELHI,NR
153021_NARAINA_33,DELHI,NR
153023_ROHTAK33_33,DELHI,NR
153024_PARKSTREET_33,DELHI,NR
153026_LODIROAD_33,DELHI,NR
153029_PATPARGANJ_33,DELHI,NR
153030_GEETACOLONY_33,DELHI,NR
153032_KASHMIRIGATE_33,DELHI,NR
153035_MASJIDMOTH_33,DELHI,NR
153036_AIIMS_33,DELHI,NR
153037_ELECTRICLANE_33,DELHI,NR
154426_BAWANA-G_400,DELHI,NR
156001_DEL_GAS6_66,DELHI,NR
156002_RAJGHAT_66,DELHI,NR
156004_NARELA_D_66,DELHI,NR
156005_PATPARGANJ_66,DELHI,NR
156007_BAWANA_66,DELHI,NR
156008_OKHLA_66,DELHI,NR
156009_MEHRAULI_B_66,DELHI,NR
156010_NAZAFGARH_B_66,DELHI,NR
156011_VASANTKUJ_66,DELHI,NR
156014_PAPANKALAN-1_66,DELHI,NR
156017_ROHINI_66,DELHI,NR
156018_BURARI_66,DELHI,NR
156019_PARKSTREET_66,DELHI,NR
156020_SARITAVIHAR_66,DELHI,NR
156022_ROHTAKROAD_66,DELHI,NR
156025_DIAL_66,DELHI,NR
156027_WAZIRABAD_66,DELHI,NR
156028_MEHRAULI_S_66,DELHI,NR
156033_KANJHAWALA_66,DELHI,NR
156034_PAPANKALA-II_66,DELHI,NR
156038_DSIDCBAWANA_66,DELHI,NR
156055_MUNDKA_66,DELHI,NR
161000_AAU_132,RAJASTHAN,NR
161001_ABUROAD_132,RAJASTHAN,NR
161002_AJITGARH_132,RAJASTHAN,NR
161003_AJOTILA_132,RAJASTHAN,NR
161004_AKLERA_132,RAJASTHAN,NR
161005_AMET_132,RAJASTHAN,NR
161006_AMRAPURA_132,RAJASTHAN,NR
161008_DAUSA1_132,RAJASTHAN,NR
161009_ANDHI1_132,RAJASTHAN,NR
161010_ANTA_132,RAJASTHAN,NR
161011_ANTROLI1_132,RAJASTHAN,NR
161012_ANUPGARH_132,RAJASTHAN,NR
161013_ASIND_132,RAJASTHAN,NR
161014_ASPUR-21_132,RAJASTHAN,NR
161015_ATRU1_132,RAJASTHAN,NR
161016_BABAI1_132,RAJASTHAN,NR
161017_BADAGAON_132,RAJASTHAN,NR
161018_BADESAR1_132,RAJASTHAN,NR
161019_BADISADAR_132,RAJASTHAN,NR
161020_BADNU1_132,RAJASTHAN,NR
161021_BADRA-21_132,RAJASTHAN,NR
161022_BAGGER_132,RAJASTHAN,NR
161023_BAGIDRA_132,RAJASTHAN,NR
161024_BAGORA1_132,RAJASTHAN,NR
161025_BAGOT1_132,RAJASTHAN,NR
161026_BAGRA1_132,RAJASTHAN,NR
161027_BAGRU1_132,RAJASTHAN,NR
161028_BAJJU_132,RAJASTHAN,NR
161029_BAKANI1_132,RAJASTHAN,NR
161030_BALAWALA_132,RAJASTHAN,NR
161031_BALESAR_132,RAJASTHAN,NR
161032_BANAR1_132,RAJASTHAN,NR
161033_BANDIKUI_132,RAJASTHAN,NR
161034_BANSUR_132,RAJASTHAN,NR
161035_BAORI1_132,RAJASTHAN,NR
161036_BAP1_132,RAJASTHAN,NR
161037_BARLI-21_132,RAJASTHAN,NR
161038_BARMER1_132,RAJASTHAN,NR
161039_BAROLI_132,RAJASTHAN,NR
161040_BASERI1_132,RAJASTHAN,NR
161041_BASSI-CH_132,RAJASTHAN,NR
161042_BASSI1_132,RAJASTHAN,NR
161043_BAYANA_132,RAJASTHAN,NR
161044_BEGOD_132,RAJASTHAN,NR
161045_BEGUN_132,RAJASTHAN,NR
161046_BEHRORE_132,RAJASTHAN,NR
161047_BHADLA_132,RAJASTHAN,NR
161048_BHADOTI1_132,RAJASTHAN,NR
161049_BHADRA_132,RAJASTHAN,NR
161050_BHADWASI_132,RAJASTHAN,NR
161051_BHANKROT_132,RAJASTHAN,NR
161052_BHARATPUR1_132,RAJASTHAN,NR
161053_BHATEWAR_132,RAJASTHAN,NR
161054_BHAWAMAN_132,RAJASTHAN,NR
161055_BHADROONA_132,RAJASTHAN,NR
161056_BHERUNDA_132,RAJASTHAN,NR
161057_BHERUNDA_132,RAJASTHAN,NR
161058_BHINASAR_132,RAJASTHAN,NR
161059_BHINDER1_132,RAJASTHAN,NR
161060_BHIWADI1_132,RAJASTHAN,NR
161061_BHOPALGARH_132,RAJASTHAN,NR
161062_BHUSAWAR_132,RAJASTHAN,NR
161063_BIDASAR1_132,RAJASTHAN,NR
161064_BIDIYAD1_132,RAJASTHAN,NR
161065_BIJOLIA_132,RAJASTHAN,NR
161066_BISSAU_132,RAJASTHAN,NR
161067_BORUNDA1_132,RAJASTHAN,NR
161068_BUHANA1_132,RAJASTHAN,NR
161069_BUNDI_132,RAJASTHAN,NR
161070_BUNDI-21_132,RAJASTHAN,NR
161071_CHAKSU_132,RAJASTHAN,NR
161072_CHAMBAL1_132,RAJASTHAN,NR
161073_CHAMPAPUR_132,RAJASTHAN,NR
161074_CHAMU_132,RAJASTHAN,NR
161075_CHANDGOT_132,RAJASTHAN,NR
161076_CHANDN1_132,RAJASTHAN,NR
161077_CHIPABAD_132,RAJASTHAN,NR
161078_CHIRAWA_132,RAJASTHAN,NR
161079_CHITAWA_132,RAJASTHAN,NR
161080_CHOPANKI_132,RAJASTHAN,NR
161081_CHOPASAN_132,RAJASTHAN,NR
161082_CHOTISADAR_132,RAJASTHAN,NR
161083_CHURU_132,RAJASTHAN,NR
161084_DAKANKOT_132,RAJASTHAN,NR
161085_DALOT_132,RAJASTHAN,NR
161086_DANTA_132,RAJASTHAN,NR
161087_DANT-BHI_132,RAJASTHAN,NR
161088_DARIBA_132,RAJASTHAN,NR
161089_DASPAN_132,RAJASTHAN,NR
161090_DEBARI1_132,RAJASTHAN,NR
161091_DECHU-21_132,RAJASTHAN,NR
161092_DECHU1_132,RAJASTHAN,NR
161093_DEEDWANA_132,RAJASTHAN,NR
161094_DEEG_132,RAJASTHAN,NR
161095_DEOGARH1_132,RAJASTHAN,NR
161096_DEOLI_132,RAJASTHAN,NR
161097_DEOLIKOT_132,RAJASTHAN,NR
161098_DESHNOK1_132,RAJASTHAN,NR
161099_DHAULAKU_132,RAJASTHAN,NR
161100_MERTA_132,RAJASTHAN,NR
161101_BHIWADI-2_132,RAJASTHAN,NR
161102_NAGAUR1_132,RAJASTHAN,NR
161103_BHINMAL1_132,RAJASTHAN,NR
161104_DHURIYAWA_132,RAJASTHAN,NR
161105_KUKAS1_132,RAJASTHAN,NR
161106_DUDU_132,RAJASTHAN,NR
161107_DUG_132,RAJASTHAN,NR
161108_RATANGARH_132,RAJASTHAN,NR
161109_ALWAR1_132,RAJASTHAN,NR
161110_JAISALMER_132,RAJASTHAN,NR
161111_JAIPUR1_132,RAJASTHAN,NR
161112_REENGUS1_132,RAJASTHAN,NR
161113_KHETRI1_132,RAJASTHAN,NR
161114_AJMER1_132,RAJASTHAN,NR
161115_PHULERA1_132,RAJASTHAN,NR
161116_BHILWARA_132,RAJASTHAN,NR
161117_RAMGARH21_132,RAJASTHAN,NR
161118_BEAWAR1_132,RAJASTHAN,NR
161119_BHARATPUR-21_132,RAJASTHAN,NR
161120_KOTA-IA1_132,RAJASTHAN,NR
161121_DHOLPUR1_132,RAJASTHAN,NR
161122_RPS1_132,RAJASTHAN,NR
161123_MANIYA_132,RAJASTHAN,NR
161124_UDAIPUR1_132,RAJASTHAN,NR
161125_BARME-21_132,RAJASTHAN,NR
161126_KOTPUTLI_132,RAJASTHAN,NR
161127_NIMBHER1_132,RAJASTHAN,NR
161128_JHUNJHUN_132,RAJASTHAN,NR
161129_CHITTORG_132,RAJASTHAN,NR
161130_TINWARI1_132,RAJASTHAN,NR
161131_SIROHI1_132,RAJASTHAN,NR
161132_JODHP-21_132,RAJASTHAN,NR
161133_BALOTRA1_132,RAJASTHAN,NR
161134_SANGANER_132,RAJASTHAN,NR
161135_MODAK1_132,RAJASTHAN,NR
161136_NEEMRANA_132,RAJASTHAN,NR
161137_PALI-21_132,RAJASTHAN,NR
161138_AMARSAGA_132,RAJASTHAN,NR
161139_PHALODI_132,RAJASTHAN,NR
161140_BHOPA-21_132,RAJASTHAN,NR
161141_KHINVSAR_132,RAJASTHAN,NR
161142_KUCHAMAN_132,RAJASTHAN,NR
161143_DHAURIMA_132,RAJASTHAN,NR
161144_JALOR-21_132,RAJASTHAN,NR
161145_PINDWARA_132,RAJASTHAN,NR
161146_SUJNGA-2_132,RAJASTHAN,NR
161147_MANDAWAR_132,RAJASTHAN,NR
161148_UDYOGVIH_132,RAJASTHAN,NR
161149_JHALAWAR_132,RAJASTHAN,NR
161150_DAHRA1_132,RAJASTHAN,NR
161151_DULCHASA_132,RAJASTHAN,NR
161152_SAWAIMAD_132,RAJASTHAN,NR
161153_HINDAUN1_132,RAJASTHAN,NR
161154_BILARA1_132,RAJASTHAN,NR
161155_SIKAR1_132,RAJASTHAN,NR
161156_BIKANER1_132,RAJASTHAN,NR
161157_SURATGAR_132,RAJASTHAN,NR
161158_SRIDU-21_132,RAJASTHAN,NR
161159_HANUMANG_132,RAJASTHAN,NR
161160_MAHI-I_132,RAJASTHAN,NR
161161_BANSWAR1_132,RAJASTHAN,NR
161162_KISHA-21_132,RAJASTHAN,NR
161163_CHOMU1_132,RAJASTHAN,NR
161164_DULNIYA1_132,RAJASTHAN,NR
161165_KANKR-21_132,RAJASTHAN,NR
161166_BALI1_132,RAJASTHAN,NR
161167_MAKRANA1_132,RAJASTHAN,NR
161168_DUNGRPR_132,RAJASTHAN,NR
161169_DUNI1_132,RAJASTHAN,NR
161170_VKIA_21_132,RAJASTHAN,NR
161171_BARA-21_132,RAJASTHAN,NR
161172_ENGGCOLL_132,RAJASTHAN,NR
161173_BARAN_132,RAJASTHAN,NR
161174_DHOD_132,RAJASTHAN,NR
161175_BORNDA_132,RAJASTHAN,NR
161176_BAGRU-21_132,RAJASTHAN,NR
161177_GULABPUR_132,RAJASTHAN,NR
161178_FALNA_132,RAJASTHAN,NR
161179_FATEHPUR_132,RAJASTHAN,NR
161180_GADRAROA_132,RAJASTHAN,NR
161181_GAJNER_132,RAJASTHAN,NR
161182_GAJNER_132,RAJASTHAN,NR
161183_GALIFA_132,RAJASTHAN,NR
161184_GANGA-BH_132,RAJASTHAN,NR
161185_GANGAC21_132,RAJASTHAN,NR
161186_GANGCITY_132,RAJASTHAN,NR
161187_GHARSANA_132,RAJASTHAN,NR
161188_GOGUNDA1_132,RAJASTHAN,NR
161189_GOPAL-MI_132,RAJASTHAN,NR
161190_GOTAN_132,RAJASTHAN,NR
161191_GOVINDGA_132,RAJASTHAN,NR
161192_GSGR-MP_132,RAJASTHAN,NR
161193_GUDAMALN_132,RAJASTHAN,NR
161194_GUDHAGOR_132,RAJASTHAN,NR
161195_GULUWALA_132,RAJASTHAN,NR
161196_HAMIRGAR_132,RAJASTHAN,NR
161197_LALAMDESAR_132,RAJASTHAN,NR
161198_RIICOABURD_132,RAJASTHAN,NR
161199_HEMDA1_132,RAJASTHAN,NR
161600_HESABA1_132,RAJASTHAN,NR
161601_HINDOLI1_132,RAJASTHAN,NR
161602_HINGONIA_132,RAJASTHAN,NR
161603_AJOLIYAKHER_132,RAJASTHAN,NR
161604_ITAWA_132,RAJASTHAN,NR
161605_JADOL1_132,RAJASTHAN,NR
161606_JAGATPUR_132,RAJASTHAN,NR
161607_JAHAJPUR_132,RAJASTHAN,NR
161608_JAITARAN_132,RAJASTHAN,NR
161609_JAKHARAN_132,RAJASTHAN,NR
161610_JALAMAND_132,RAJASTHAN,NR
161611_JALORE1_132,RAJASTHAN,NR
161612_JAMWA-RA_132,RAJASTHAN,NR
161613_JASRASAR_132,RAJASTHAN,NR
161614_JAWAR-NA_132,RAJASTHAN,NR
161615_JAYAL-1_132,RAJASTHAN,NR
161616_JEEWANA_132,RAJASTHAN,NR
161617_JHOKHASA_132,RAJASTHAN,NR
161618_JHOTWARA_132,RAJASTHAN,NR
161619_JJN1_132,RAJASTHAN,NR
161620_JOBNER_132,RAJASTHAN,NR
161621_JODHP-41_132,RAJASTHAN,NR
161622_JOJAWAR1_132,RAJASTHAN,NR
161623_JS1_132,RAJASTHAN,NR
161624_JUNAMEET_132,RAJASTHAN,NR
161625_KACHAWA1_132,RAJASTHAN,NR
161626_KACHOLA1_132,RAJASTHAN,NR
161627_KAILADEV_132,RAJASTHAN,NR
161628_KALADERA_132,RAJASTHAN,NR
161629_KALAU_132,RAJASTHAN,NR
161630_KAMA1_132,RAJASTHAN,NR
161631_KAMINPUR_132,RAJASTHAN,NR
161632_KANDELA_132,RAJASTHAN,NR
161633_KANKROL1_132,RAJASTHAN,NR
161634_KANWARI_132,RAJASTHAN,NR
161635_KAPASN_132,RAJASTHAN,NR
161636_KARAULI1_132,RAJASTHAN,NR
161637_KARERA-1_132,RAJASTHAN,NR
161638_KARWAR-2_132,RAJASTHAN,NR
161639_KEKRI_132,RAJASTHAN,NR
161640_KELWARA_132,RAJASTHAN,NR
161641_KESHWANA_132,RAJASTHAN,NR
161642_KEWAI_132,RAJASTHAN,NR
161643_KHACHRI_132,RAJASTHAN,NR
161644_KHAJUWAL_132,RAJASTHAN,NR
161645_KHANDAR_132,RAJASTHAN,NR
161646_KHANPUR1_132,RAJASTHAN,NR
161647_KHARCHI_132,RAJASTHAN,NR
161648_KHARWA1_132,RAJASTHAN,NR
161649_KHERLI_132,RAJASTHAN,NR
161650_KHOOD1_132,RAJASTHAN,NR
161651_KHUTUSHY_132,RAJASTHAN,NR
161652_KISH-BAS_132,RAJASTHAN,NR
161653_KISHANG1_132,RAJASTHAN,NR
161654_KOLAYAT1_132,RAJASTHAN,NR
161655_KOODAN_132,RAJASTHAN,NR
161656_DAYALPURA_132,RAJASTHAN,NR
161657_SAWAR_132,RAJASTHAN,NR
161658_SAWALPUR_132,RAJASTHAN,NR
161659_BILWADI_132,RAJASTHAN,NR
161666_KOTKASIM_132,RAJASTHAN,NR
161667_KUCHARA_132,RAJASTHAN,NR
161668_KUCHERA_132,RAJASTHAN,NR
161669_KUMAWAS_132,RAJASTHAN,NR
161670_KUMHER_132,RAJASTHAN,NR
161671_KUNDAKI_132,RAJASTHAN,NR
161672_KURI_132,RAJASTHAN,NR
161673_KUSHKHER_132,RAJASTHAN,NR
161674_LADNU_132,RAJASTHAN,NR
161675_LAKHERI_132,RAJASTHAN,NR
161676_LALSOT1_132,RAJASTHAN,NR
161677_LAMBAJAT_132,RAJASTHAN,NR
161678_LAXMALWR_132,RAJASTHAN,NR
161679_LAXMAN-S_132,RAJASTHAN,NR
161680_LOHAWAT1_132,RAJASTHAN,NR
