Transformer,Node From,Node To,kV.From,kV.To,Rating,Resistance,Reactance,Status
544013_542013_1_tfmr,544013_PUGALUR4_400,542013_PUGALUR2_230,400,230,630,0,0.01984,1
544013_542013_2_tfmr,544013_PUGALUR4_400,542013_PUGALUR2_230,400,230,315,0,0.03968,0
544014_542014_1_tfmr,544014_ARSUR4_400,542014_ARASUR2_230,400,230,630,0,0.01984,1
544014_542014_2_tfmr,544014_ARSUR4_400,542014_ARASUR2_230,400,230,315,0,0.03968,0
544015_542015_1_tfmr,544015_JYAMKDM4_400,542015_JAMBNNPRM2_230,400,230,630,0,0.01984,0
544015_542015_2_tfmr,544015_JYAMKDM4_400,542015_JAMBNNPRM2_230,400,230,315,0,0.03968,0
544017_542017_1_tfmr,544017_KARAIK_400,542017_KARAIKUD2_230,400,230,630,0,0.01984,1
541018_542018_1_tfmr,541018_KAYA-W2_110,542018_KAYA-W_230,110,230,200,0,0.0625,1
544027_542018_1_tfmr,544027_KAYATHAR4_400,542018_KAYA-W_230,400,230,945,0,0.01323,1
541020_542020_1_tfmr,541020_PALADAM_110,542020_PALADAM2_230,110,230,300,0,0.04166,1
544021_542021_1_tfmr,544021_KUDAN4_400,542021_KUDANKLM2_230,400,230,630,0,0.01984,0
544022_542022_1_tfmr,544022_ALMATI4_400,542022_ALMATI2_230,400,230,630,0,0.01984,1
541119_542023_1_tfmr,541119_PONNAPRM_110,542023_PONNAPRM2_230,110,230,300,0,0.0416667,1
544018_542027_1_tfmr,544018_TIRUNEL4_400,542027_TIRUNELVL2_230,400,230,630,0,0.01984,1
544035_542035_1_tfmr,544035_KORATUR4_400,542035_KORATUR2_230,400,230,315,0.0019,0.0381,1
544035_542035_2_tfmr,544035_KORATUR4_400,542035_KORATUR2_230,400,230,315,0.0019,0.0381,1
544040_542040_1_tfmr,544040_MANALI4_400,542040_MANAL2_230,400,230,315,0.0019,0.0381,1
544040_542040_2_tfmr,544040_MANALI4_400,542040_MANAL2_230,400,230,315,0.0019,0.0381,1
544041_542041_1_tfmr,544041_METTUR4_400,542041_MTPS2_230,400,230,630,0,0.01984,0
541045_542045_1_tfmr,541045_SRPDUR_110,542045_SRPUDUR2_230,110,230,400,0,0.03125,1
544046_542046_1_tfmr,544046_NEY(REP)4_400,542046_NEYVELITS12_230,400,230,630,0,0.01984,1
544087_542069_1_tfmr,544087_TIRUVLM_400,542069_THIRUVLM2_230,400,230,630,0,0.01984,1
544071_542071_1_tfmr,544071_TUTICORN_400,542071_TTPS2_230,400,230,630,0,0.01984,0
544073_542073_1_tfmr,544073_PONDY4_400,542073_PONDY-PG_230,400,230,630,0,0.01984,1
544077_542077_1_tfmr,544077_MYLAPRE4_400,542077_MYLAPORE2_230,400,230,315,0.0018,0.03605,1
544078_542078_1_tfmr,544078_MRL4_400,542078_MRL_230,400,230,630,0,0.01984,0
544086_542086_1_tfmr,544086_MALEKTT_400,542086_KALIVANPT2_230,400,230,630,0,0.01984,1
544090_542090_1_tfmr,544090_SVCHTRM_400,542090_SVCHTRM2_230,400,230,630,0,0.01984,1
544091_542091_1_tfmr,544091_SHOLNGNR_400,542091_SHOLNLR2_230,400,230,630,0,0.01984,1
544092_542092_1_tfmr,544092_KARMDAI_400,542092_KARMADA2_230,400,230,630,0,0.01984,1
541102_542102_1_tfmr,541102_KODIKURCHI-W_110,542102_KODIKUC-W_230,110,230,400,0,0.025,1
541104_542104_1_tfmr,541104_UDYTHR-W_110,542104_UDYTHR-W_230,110,230,400,0,0.03125,1
544026_542105_1_tfmr,544026_KANAPATT_400,542105_KNARPT-W_230,400,230,630,0,0.01984,1
541109_542109_1_tfmr,541109_TTPSAUT1_110,542109_TTAUTO-W_230,110,230,100,0,0.125,1
544122_542122_1_tfmr,544122_EDAMLYRM_400,542122_EDAMLYRM42_230,400,230,945,0,0.01322,1
544024_542124_1_tfmr,544024_MANGLAPURAM_400,542124_MANGLAPRM22_230,400,230,630,0,0.01984,1
544041_542130_1_tfmr,544041_METTUR4_400,542130_MTPSSG32_230,400,230,630,0,0.01984,1
544133_542133_1_tfmr,544133_GUINDY4_400,542133_GUINDY42_230,400,230,630,0,0.01984,1
544071_542136_1_tfmr,544071_TUTICORN_400,542136_TTPSJV2_230,400,230,630,0,0.01984,1
544127_542143_1_tfmr,544127_ARIYALUR4_400,542143_ARIYALR2_230,400,230,630,0,0.01984,0
544063_542144_1_tfmr,544063_TANJORE4_400,542144_TANJORE42_230,400,230,630,0,0.01984,1
142322_144005_1_tfmr,142322_QADARPUR_220,144005_QADARPUR_400,220,400,1000,0.00198,0.0125,1
142212_144006_1_tfmr,142212_SOHNAROAD_220,144006_SONAROAD_400,220,400,1000,0,0.0125,1
142235_144035_1_tfmr,142235_YAMUNA2_220,144035_YAMUNANAGAR_400,220,400,315,0,0.03968,1
142235_144035_2_tfmr,142235_YAMUNA2_220,144035_YAMUNANAGAR_400,220,400,315,0,0.03968,1
161110_164110_1_tfmr,161110_JAISALMER_132,164110_JAISALMER_400,132,400,200,0,0.0625,0
161110_164110_2_tfmr,161110_JAISALMER_132,164110_JAISALMER_400,132,400,200,0,0.0625,0
162285_164404_1_tfmr,162285_BHADLA-S_220,164404_BHADLA_400,220,400,1500,0,0.00625,1
162329_164416_1_tfmr,162329_AJMER42_220,164416_AJMER_400,220,400,315,0,0.03968,1
162329_164416_2_tfmr,162329_AJMER42_220,164416_AJMER_400,220,400,315,0,0.03968,1
168417_164417_1_tfmr,168417_AJMER-NW_765,164417_AJMER-NW_400,765,400,1500,0,0.0083,1
168417_164417_2_tfmr,168417_AJMER-NW_765,164417_AJMER-NW_400,765,400,1500,0,0.0083,1
162228_164428_1_tfmr,162228_CHITTAUR_220,164428_CHITTOR4_400,220,400,315,0,0.03968,1
162228_164428_2_tfmr,162228_CHITTAUR_220,164428_CHITTOR4_400,220,400,315,0,0.03968,1
168429_164429_1_tfmr,168429_CHIT-NEW_765,164429_CHIT-NEW_400,765,400,1500,0,0.00834,1
168429_164429_2_tfmr,168429_CHIT-NEW_765,164429_CHIT-NEW_400,765,400,1500,0,0.00834,1
168458_164458_1_tfmr,168458_BIKANER-NW_765,164458_BIKANER-NW_400,765,400,1500,0,0.00834,1
168458_164458_2_tfmr,168458_BIKANER-NW_765,164458_BIKANER-NW_400,765,400,1500,0,0.00834,1
162359_164459_1_tfmr,162359_BHADLA-SP_220,164459_BHADLA-N_400,220,400,1500,0,0.00833,1
162360_164460_1_tfmr,162360_FATEHGARH_220,164460_FATEHGARH_400,220,400,4000,0,0.003125,1
162361_164461_1_tfmr,162361_PAREWAR_220,164461_PAREWAR_400,220,400,4000,0,0.003125,1
178263_174263_2_tfmr,178263_BARA_765,174263_BARA_400,765,400,3000,0,0.00417,1
178265_174266_1_tfmr,178265_GNOIDAUP_765,174266_GNOIDAUP_400,765,400,3000,0,0.00417,1
178266_174267_1_tfmr,178266_HAPUR_765,174267_HAPUR_400,765,400,3000,0,0.00417,1
172285_174285_1_tfmr,172285_GONDA2_220,174285_GONDA_400,220,400,630,0,0.01984,1
177407_174401_1_tfmr,177407_UNNAO7_765,174401_UNNAO4_400,765,400,1000,0,0.0125,1
177407_174401_2_tfmr,177407_UNNAO7_765,174401_UNNAO4_400,765,400,1000,0,0.0125,1
178714_174414_1_tfmr,178714_AGRAUP7_765,174414_AGRANEW_400,765,400,3000,0,0.00417,1
177406_174469_1_tfmr,177406_ANPARA-D_765,174469_ANPARA-D_400,765,400,1500,0,0.00833,1
177405_174470_1_tfmr,177405_ANPARAC_765,174470_ANPARAC_400,765,400,1000,0,0.0125,1
177405_174470_2_tfmr,177405_ANPARAC_765,174470_ANPARAC_400,765,400,1000,0,0.0125,1
187000_174479_1_tfmr,187000_VARNASI8_765,174479_VARANASI_400,765,400,3000,0,0.00417,1
172565_174565_1_tfmr,172565_TANDA2_220,174565_TANDA2_400,220,400,630,0,0.01984,1
188258_184258_1_tfmr,188258_ORAI_765,184258_ORAI_400,765,400,1000,0,0.0125,1
188258_184258_2_tfmr,188258_ORAI_765,184258_ORAI_400,765,400,1000,0,0.0125,1
188706_184422_1_tfmr,188706_KISHENPUR_765,184422_KISHENPUR_400,765,400,1500,0,0.00833,1
188706_184422_2_tfmr,188706_KISHENPUR_765,184422_KISHENPUR_400,765,400,1500,0,0.00833,1
187703_184423_1_tfmr,187703_MOGA-PG_765,184423_MOGA_400,765,400,1500,2e-04,0.00833,1
187703_184423_2_tfmr,187703_MOGA-PG_765,184423_MOGA_400,765,400,1500,2e-04,0.00833,1
112247_184447_1_tfmr,112247_SAMBA_220,184447_SAMBA_400,220,400,315,0,0.03968,1
112247_184447_2_tfmr,112247_SAMBA_220,184447_SAMBA_400,220,400,315,0,0.03968,1
112247_184447_3_tfmr,112247_SAMBA_220,184447_SAMBA_400,220,400,315,0,0.03968,1
187700_184451_1_tfmr,187700_LUCK7-PG_765,184451_LUCK74-P_400,765,400,1500,0,0.00833,1
187700_184451_2_tfmr,187700_LUCK7-PG_765,184451_LUCK74-P_400,765,400,1500,0,0.00833,1
187708_184463_1_tfmr,187708_JHATI-PG_765,184463_JHATI-PG_400,765,400,1500,2e-04,0.00833,1
187708_184463_3_tfmr,187708_JHATI-PG_765,184463_JHATI-PG_400,765,400,1500,2e-04,0.00833,1
187705_184465_1_tfmr,187705_FATEH-PG_765,184465_FATEH-PG_400,765,400,1500,2e-04,0.00833,1
187705_184465_2_tfmr,187705_FATEH-PG_765,184465_FATEH-PG_400,765,400,1500,2e-04,0.00833,1
184267_184467_1_tfmr,184267_KALAAMB_220,184467_KALAAMB_400,220,400,315,0,0.03968,1
184267_184467_2_tfmr,184267_KALAAMB_220,184467_KALAAMB_400,220,400,315,0,0.03968,1
187704_184469_1_tfmr,187704_BHIWN-PG_765,184469_BHIWN-PG_400,765,400,1000,2e-04,0.0125,1
187704_184469_2_tfmr,187704_BHIWN-PG_765,184469_BHIWN-PG_400,765,400,1000,2e-04,0.0125,1
187701_184475_1_tfmr,187701_BALI7-PG_765,184475_BAL74-PG_400,765,400,1500,0,0.00833,1
187701_184475_2_tfmr,187701_BALI7-PG_765,184475_BAL74-PG_400,765,400,1500,0,0.00833,1
187708_184477_2_tfmr,187708_JHATI-PG_765,184477_JHATIK_S_400,765,400,1500,2e-04,0.00833,1
187708_184477_4_tfmr,187708_JHATI-PG_765,184477_JHATIK_S_400,765,400,1500,2e-04,0.00833,1
187806_184481_1_tfmr,187806_BAREILLY_765,184481_BARELINEW_400,765,400,1500,0,0.008344,1
187806_184481_2_tfmr,187806_BAREILLY_765,184481_BARELINEW_400,765,400,1500,0,0.008344,1
188283_184483_1_tfmr,188283_KURUKSHETRA_220,184483_KURUKSHETR_400,220,400,500,0,0.0125,0
188283_184483_2_tfmr,188283_KURUKSHETRA_220,184483_KURUKSHETR_400,220,400,500,0,0.0125,0
132241_184484_1_tfmr,132241_PATRAN_220,184484_PATRAN_400,220,400,500,0,0.0125,1
132241_184484_2_tfmr,132241_PATRAN_220,184484_PATRAN_400,220,400,500,0,0.0125,1
187707_184905_1_tfmr,187707_MERUT-PG_765,184905_MEERUT_400,765,400,1500,2e-04,0.00833,1
187707_184905_2_tfmr,187707_MERUT-PG_765,184905_MEERUT_400,765,400,1500,2e-04,0.00833,1
187707_184905_3_tfmr,187707_MERUT-PG_765,184905_MEERUT_400,765,400,1500,2e-04,0.00833,1
182921_184920_1_tfmr,182921_BADARPR2_220,184920_BADARPUR4_400,220,400,500,0,0.125,1
182921_184920_2_tfmr,182921_BADARPR2_220,184920_BADARPUR4_400,220,400,500,0,0.125,1
182921_184920_3_tfmr,182921_BADARPR2_220,184920_BADARPUR4_400,220,400,500,0,0.125,1
182921_184920_4_tfmr,182921_BADARPR2_220,184920_BADARPUR4_400,220,400,500,0,0.125,1
187706_184922_1_tfmr,187706_AGRA-PG_765,184922_AGRA_400,765,400,1500,2e-04,0.00833,1
187706_184922_2_tfmr,187706_AGRA-PG_765,184922_AGRA_400,765,400,1500,2e-04,0.00833,1
188705_188405_1_tfmr,188705_GURDASPUR_765,188405_GURDASPUR_400,765,400,3000,0,0.00417,1
188707_188407_1_tfmr,188707_MOHALI_765,188407_MOHALI_400,765,400,3000,0,0.00417,1
188708_188408_1_tfmr,188708_MUZAFARNAGAR_765,188408_MUZAFRNGR_400,765,400,3000,0,0.00417,1
188512_188412_1_tfmr,188512_ALIGARH_765,188412_ALIGARH_400,765,400,3000,0,0.00417,1
192052_194052_1_tfmr,192052_SRINAGAR2_220,194052_SRINAGAR_400,220,400,315,0,0.03968,1
192052_194052_2_tfmr,192052_SRINAGAR2_220,194052_SRINAGAR_400,220,400,315,0,0.03968,1
192054_194054_1_tfmr,192054_KUWARIPASS_220,194054_KUWARIPASS_400,220,400,240,0,0.0521,1
192054_194054_2_tfmr,192054_KUWARIPASS_220,194054_KUWARIPASS_400,220,400,240,0,0.0521,1
192370_194409_2_tfmr,192370_DEHRADUN_220,194409_DEHRADUN4_400,220,400,315,0.005,0.03968,1
212041_214041_1_tfmr,212041_MARIANI-PG_220,214041_MARIANI-PG_400,220,400,500,0,0.125,1
212041_214041_2_tfmr,212041_MARIANI-PG_220,214041_MARIANI-PG_400,220,400,500,0,0.125,1
211244_214044_1_tfmr,211244_BISWA-CHAR1_132,214044_BISWA-CHARI_400,132,400,180,0.00313,0.0625,1
211244_214044_2_tfmr,211244_BISWA-CHAR1_132,214044_BISWA-CHARI_400,132,400,180,0.00313,0.0625,1
212000_214051_1_tfmr,212000_BTPS2_220,214051_BTPS4_400,220,400,630,0,0.01984,1
212190_214170_1_tfmr,212190_BONGAIGAON_220,214170_BONGAIGAON_400,220,400,315,0,0.125,1
212190_214170_2_tfmr,212190_BONGAIGAON_220,214170_BONGAIGAON_400,220,400,315,0,0.125,1
212322_214321_1_tfmr,212322_AZARA2_220,214321_AZARA_400,220,400,315,0,0.039683,1
212322_214321_2_tfmr,212322_AZARA2_220,214321_AZARA_400,220,400,315,0,0.039683,1
221460_224050_1_tfmr,221460_RANGNADI1_132,224050_RANGNADI4_400,132,400,324,0.00174,0.03472,1
221460_224050_2_tfmr,221460_RANGNADI1_132,224050_RANGNADI4_400,132,400,324,0.00174,0.03472,1
420003_284001_1_tfmr,420003_TALAG_15.75,284001_TALA_400,15.75,400,1200,0,0.0125,1
282203_284009_1_tfmr,282203_JIGMELING2_220,284009_JIGMELING_400,220,400,500,0,0.125,1
318007_314008_1_tfmr,318007_SIPAT7_765,314008_SIPAT4_400,765,400,1000,0,0.125,1
318007_314008_2_tfmr,318007_SIPAT7_765,314008_SIPAT4_400,765,400,1000,0,0.125,1
318028_314028_1_tfmr,318028_BLPSRWR_765,314028_BIL-POOL_400,765,400,1500,0,0.125,1
318028_314028_2_tfmr,318028_BLPSRWR_765,314028_BIL-POOL_400,765,400,1500,0,0.125,1
318028_314028_3_tfmr,318028_BLPSRWR_765,314028_BIL-POOL_400,765,400,1500,0,0.125,1
318029_314029_1_tfmr,318029_RAIGARH_KOTR_765,314029_RAIGARH_POOL_400,765,400,1500,0,0.125,1
318029_314029_2_tfmr,318029_RAIGARH_KOTR_765,314029_RAIGARH_POOL_400,765,400,1500,0,0.125,1
318029_314029_3_tfmr,318029_RAIGARH_KOTR_765,314029_RAIGARH_POOL_400,765,400,1500,0,0.125,1
318029_314029_4_tfmr,318029_RAIGARH_KOTR_765,314029_RAIGARH_POOL_400,765,400,1500,0,0.125,1
318030_314030_1_tfmr,318030_RAIPUR_POOL_765,314030_RAIPUR_POOL_400,765,400,1500,0,0.125,1
318030_314030_2_tfmr,318030_RAIPUR_POOL_765,314030_RAIPUR_POOL_400,765,400,1500,0,0.125,1
318031_314031_1_tfmr,318031_TAMNAR_765,314031_TAMNAR_POOL_400,765,400,1500,0,0.125,1
318031_314031_2_tfmr,318031_TAMNAR_765,314031_TAMNAR_POOL_400,765,400,1500,0,0.125,1
318031_314031_3_tfmr,318031_TAMNAR_765,314031_TAMNAR_POOL_400,765,400,1500,0,0.125,1
318032_314032_1_tfmr,318032_DHARAMJAIGAR_765,314032_DHARAMJAIGAR_400,765,400,1500,0,0.125,1
318032_314032_2_tfmr,318032_DHARAMJAIGAR_765,314032_DHARAMJAIGAR_400,765,400,1500,0,0.125,1
318033_314033_1_tfmr,318033_CHAMPA_POOL_765,314033_CHAMPA_POOL_400,765,400,1500,0,0.125,1
318033_314033_2_tfmr,318033_CHAMPA_POOL_765,314033_CHAMPA_POOL_400,765,400,1500,0,0.125,1
318033_314033_3_tfmr,318033_CHAMPA_POOL_765,314033_CHAMPA_POOL_400,765,400,1500,0,0.125,1
358035_354035_1_tfmr,358035_VADODARA_765,354035_VADODARA_400,765,400,1500,0,0.125,1
358035_354035_2_tfmr,358035_VADODARA_765,354035_VADODARA_400,765,400,1500,0,0.125,1
352138_354138_1_tfmr,352138_VATAMAN_220,354138_VATAMAN_400,220,400,500,0,0.125,0
352138_354138_2_tfmr,352138_VATAMAN_220,354138_VATAMAN_400,220,400,500,0,0.125,0
368007_364007_1_tfmr,368007_GWALIOR_765,364007_GWALIOR4_400,765,400,1500,0,0.125,1
368007_364007_2_tfmr,368007_GWALIOR_765,364007_GWALIOR4_400,765,400,1500,0,0.125,1
368012_364012_1_tfmr,368012_SATNA_765,364012_SATNA_400,765,400,1000,0,0.125,1
368012_364012_2_tfmr,368012_SATNA_765,364012_SATNA_400,765,400,1000,0,0.125,1
368013_364013_1_tfmr,368013_BINA-PG_765,364013_BINA-PG_400,765,400,1000,0,0.125,1
368013_364013_2_tfmr,368013_BINA-PG_765,364013_BINA-PG_400,765,400,1000,0,0.125,1
368014_364014_1_tfmr,368014_SEONI7_765,364014_SEONI4_400,765,400,1500,0,0.125,1
368014_364014_2_tfmr,368014_SEONI7_765,364014_SEONI4_400,765,400,1500,0,0.125,1
368014_364014_3_tfmr,368014_SEONI7_765,364014_SEONI4_400,765,400,1500,0,0.125,1
368023_364023_1_tfmr,368023_INDORE_765,364023_INDORE_400,765,400,1500,0,0.125,1
368023_364023_2_tfmr,368023_INDORE_765,364023_INDORE_400,765,400,1500,0,0.125,1
368024_364024_1_tfmr,368024_SASAN_765,364024_SASAN_400,765,400,1000,0,0.125,1
368024_364024_2_tfmr,368024_SASAN_765,364024_SASAN_400,765,400,1000,0,0.125,1
368025_364025_1_tfmr,368025_VIN-POOL_765,364025_VIN-POOL_400,765,400,1500,0,0.125,1
368025_364025_2_tfmr,368025_VIN-POOL_765,364025_VIN-POOL_400,765,400,1500,0,0.125,1
368026_364026_1_tfmr,368026_JABALPR-POOL_765,364026_JABALPR-POOL_400,765,400,1500,0,0.125,1
368026_364026_2_tfmr,368026_JABALPR-POOL_765,364026_JABALPR-POOL_400,765,400,1500,0,0.125,1
362053_364029_1_tfmr,362053_CHEGAON_220,364029_CHEGAON_400,220,400,315,0,0.125,1
362082_364032_1_tfmr,362082_JULWANIA-II_220,364032_JULWNIA_400,220,400,315,0,0.125,1
362082_364032_2_tfmr,362082_JULWANIA-II_220,364032_JULWNIA_400,220,400,315,0,0.125,1
368035_364035_1_tfmr,368035_BHOPAL_STER_765,364035_BHOPAL_STER_400,765,400,1500,0,0.125,1
368035_364035_2_tfmr,368035_BHOPAL_STER_765,364035_BHOPAL_STER_400,765,400,1500,0,0.125,1
368041_364041_1_tfmr,368041_KHANDWANEW_765,364041_KHANDWANEW_400,765,400,1500,0,0.125,1
368041_364041_2_tfmr,368041_KHANDWANEW_765,364041_KHANDWANEW_400,765,400,1500,0,0.125,1
368041_364041_3_tfmr,368041_KHANDWANEW_765,364041_KHANDWANEW_400,765,400,1500,0,0.125,1
362089_364082_1_tfmr,362089_BETULGIS_220,364082_BETULGIS_400,220,400,315,0,0.125,1
362089_364082_2_tfmr,362089_BETULGIS_220,364082_BETULGIS_400,220,400,315,0,0.125,1
362086_364086_1_tfmr,362086_NEEMUCH_220,364086_NEEMUCH_400,220,400,315,0,0.0396,1
378021_374021_1_tfmr,378021_WARDHA_765,374021_WARD4_400,765,400,1500,0,0.125,1
378021_374021_2_tfmr,378021_WARDHA_765,374021_WARD4_400,765,400,1500,0,0.125,1
378021_374021_3_tfmr,378021_WARDHA_765,374021_WARD4_400,765,400,1500,0,0.125,0
378032_374032_1_tfmr,378032_TIRODA_765,374032_TIRODA_400,765,400,1500,0,0.125,1
378032_374032_2_tfmr,378032_TIRODA_765,374032_TIRODA_400,765,400,1500,0,0.125,1
378040_374040_1_tfmr,378040_SHOLAPUR-PG_765,374040_SHOLAPUR-PG_400,765,400,1500,0,0.125,1
378040_374040_2_tfmr,378040_SHOLAPUR-PG_765,374040_SHOLAPUR-PG_400,765,400,1500,0,0.125,1
372241_374041_1_tfmr,372241_PARLIPG_220,374041_PARLI-PG_400,220,400,500,0,0.125,1
372241_374041_2_tfmr,372241_PARLIPG_220,374041_PARLI-PG_400,220,400,500,0,0.125,1
378043_374043_1_tfmr,378043_AURANGABD-PG_765,374043_AURANGBD_400,765,400,1500,0,0.125,1
378043_374043_2_tfmr,378043_AURANGABD-PG_765,374043_AURANGBD_400,765,400,1500,0,0.125,1
378044_374044_1_tfmr,378044_AKOLAII_765,374044_AKOLAII_400,765,400,1500,0,0.125,1
378045_374045_1_tfmr,378045_PUNE-PG-GIS_765,374045_PUNE-PG-GIS_400,765,400,1500,0,0.125,1
378045_374045_2_tfmr,378045_PUNE-PG-GIS_765,374045_PUNE-PG-GIS_400,765,400,1500,0,0.125,1
378046_374046_1_tfmr,378046_DHULE-STER_765,374046_DHULE-STER_400,765,400,1500,0,0.125,1
378046_374046_2_tfmr,378046_DHULE-STER_765,374046_DHULE-STER_400,765,400,1500,0,0.125,1
378048_374048_1_tfmr,378048_AURANGBD-III_765,374048_AURANGBD-III_400,765,400,1500,0,0.125,1
378048_374048_2_tfmr,378048_AURANGBD-III_765,374048_AURANGBD-III_400,765,400,1500,0,0.125,1
378050_374050_1_tfmr,378050_KOLHAPURPG_765,374050_KOLHAPURPG_400,765,400,1500,0,0.125,0
378050_374050_2_tfmr,378050_KOLHAPURPG_765,374050_KOLHAPURPG_400,765,400,1500,0,0.125,0
378053_374053_1_tfmr,378053_KORADIIII_765,374053_KORADIIII_400,765,400,3000,0,0.125,1
378091_374091_1_tfmr,378091_WARORAPOOL_765,374091_WARORAPOOL_400,765,400,1500,0,0.125,1
378091_374091_2_tfmr,378091_WARORAPOOL_765,374091_WARORAPOOL_400,765,400,1500,0,0.125,1
372217_374217_1_tfmr,372217_NAVIMUMBAIGI_220,374217_NAVIMUMBAIGI_400,220,400,315,0,0.125,1
372217_374217_2_tfmr,372217_NAVIMUMBAIGI_220,374217_NAVIMUMBAIGI_400,220,400,315,0,0.125,1
412008_414008_1_tfmr,412008_GAYA-PG_220,414008_GAYA-PG_400,220,400,315,0,0.125,1
412008_414008_2_tfmr,412008_GAYA-PG_220,414008_GAYA-PG_400,220,400,500,0,0.125,1
412008_414008_3_tfmr,412008_GAYA-PG_220,414008_GAYA-PG_400,220,400,500,0,0.125,1
418008_414008_1_tfmr,418008_GAYA_765,414008_GAYA-PG_400,765,400,1500,0,0.003,1
418008_414008_2_tfmr,418008_GAYA_765,414008_GAYA-PG_400,765,400,1500,0,0.003,1
418008_414008_3_tfmr,418008_GAYA_765,414008_GAYA-PG_400,765,400,1500,0,0.003,1
418091_414091_1_tfmr,418091_BANKA8_765,414091_BANKA_400,765,400,1500,0,0.00933,0
418091_414091_2_tfmr,418091_BANKA8_765,414091_BANKA_400,765,400,1500,0,0.00933,0
410001_414410_1_tfmr,410001_KAHALG_15.75,414410_KAHALGAON-A_400,15.75,400,988,0,0.01468,1
418892_414491_1_tfmr,418892_SASARAM_765,414491_SASARAM-ER_400,765,400,1500,0,0.00833,1
418091_414900_1_tfmr,418091_BANKA8_765,414900_BANKA-NEW_400,765,400,1500,0,0.00933,0
418091_414900_2_tfmr,418091_BANKA8_765,414900_BANKA-NEW_400,765,400,1500,0,0.00933,0
428000_424000_1_tfmr,428000_ODISHAUMPP8_765,424000_ODISHAUMPP4_400,765,400,1500,0,0.14,0
428001_424000_2_tfmr,428001_OD-UMPP-SPLT_765,424000_ODISHAUMPP4_400,765,400,1500,0,0.14,0
428015_424015_1_tfmr,428015_JHARSUGUDA-A_765,424015_JHARSUGUDA-A_400,765,400,1500,0,0.14,1
428015_424015_2_tfmr,428015_JHARSUGUDA-A_765,424015_JHARSUGUDA-A_400,765,400,1500,0,0.14,1
422611_424016_1_tfmr,422611_BOLANGIR_220,424016_BOLANGIR_400,220,400,315,0,0.125,1
422611_424016_2_tfmr,422611_BOLANGIR_220,424016_BOLANGIR_400,220,400,315,0,0.125,1
420001_424019_1_tfmr,420001_TALCHRG_21,424019_TALCHER_400,21,400,3528,0,0.00616,1
420002_424019_1_tfmr,420002_TALCHRG_21,424019_TALCHER_400,21,400,3528,0,0.01233,1
422586_424022_1_tfmr,422586_MENDHASAL_220,424022_MENDHASAL_400,220,400,315,0,0.125,1
422586_424022_2_tfmr,422586_MENDHASAL_220,424022_MENDHASAL_400,220,400,315,0,0.125,1
422505_424043_1_tfmr,422505_THRUVLI_220,424043_THRVLI4_400,220,400,315,0,0.125,1
422505_424043_2_tfmr,422505_THRUVLI_220,424043_THRVLI4_400,220,400,315,0,0.125,1
422072_424072_1_tfmr,422072_KHUNTUNI2_220,424072_KHUNTUNI4_400,220,400,630,0,0.01019,0
428272_424072_1_tfmr,428272_KHUNTUNI7_765,424072_KHUNTUNI4_400,765,400,3000,0,0.004,0
428073_424073_1_tfmr,428073_RAIRAKHOL8_765,424073_RAIRAKHOL4_400,765,400,3000,0,0.004,0
428091_424091_3_tfmr,428091_JHARSUGUDA-B_765,424091_JHARSUGUDA-B_400,765,400,1500,0,0.14,1
428091_424091_4_tfmr,428091_JHARSUGUDA-B_765,424091_JHARSUGUDA-B_400,765,400,1500,0,0.14,1
422029_424429_1_tfmr,422029_BHADRK-NEW_220,424429_BHADRAK4_400,220,400,315,0,0.125,1
422029_424429_2_tfmr,422029_BHADRK-NEW_220,424429_BHADRAK4_400,220,400,315,0,0.125,1
448001_444001_1_tfmr,448001_MEDINIPUR7_765,444001_MEDINIPUR4_400,765,400,3000,0,0.004,1
448002_444002_1_tfmr,448002_GOKARNA-NEW7_765,444002_GOKARNA-NEW4_400,765,400,3000,0,0.004,0
442007_444007_1_tfmr,442007_RAJARHAT_220,444007_RAJARHAT_400,220,400,500,0,0.025,1
442015_444015_1_tfmr,442015_CHANDITALA_N_220,444015_CHANDITALA_N_400,220,400,315,0,0.125,1
442015_444015_2_tfmr,442015_CHANDITALA_N_220,444015_CHANDITALA_N_400,220,400,315,0,0.125,1
442015_444015_3_tfmr,442015_CHANDITALA_N_220,444015_CHANDITALA_N_400,220,400,315,0,0.125,1
442018_444018_1_tfmr,442018_KHARAGPR-WB_220,444018_KHARAGPR-WB_400,220,400,315,0,0.125,1
442018_444018_2_tfmr,442018_KHARAGPR-WB_220,444018_KHARAGPR-WB_400,220,400,315,0,0.125,1
442018_444018_3_tfmr,442018_KHARAGPR-WB_220,444018_KHARAGPR-WB_400,220,400,315,0,0.125,1
440001_444019_1_tfmr,440001_FARAKG_21,444019_FARAKKA_400,21,400,1917,0,0.00756,1
442023_444023_1_tfmr,442023_BAKRESWAR_220,444023_BAKRASWR_400,220,400,315,0,0.125,1
442023_444023_2_tfmr,442023_BAKRESWAR_220,444023_BAKRASWR_400,220,400,315,0,0.125,1
442073_444073_1_tfmr,442073_ALIPURDU_220,444073_ALIPURDU_400,220,400,315,0,0.03968,1
442073_444073_2_tfmr,442073_ALIPURDU_220,444073_ALIPURDU_400,220,400,315,0,0.03968,1
442074_444074_1_tfmr,442074_PURULIAPS_N2_220,444074_PPSP_NEW_400,220,400,315,0,0.125,0
