Generator,Node,Max Capacity,Min Stable Level,Status
GEN_522052_KLN2_220_6,522052_KLN2_220,135,0,1
GEN_522052_KLN2_220_7,522052_KLN2_220,135,0,1
GEN_522058_MLNG_220_1,522058_MLNG_220,380,0,0
GEN_522058_MLNG_220_V1,522058_MLNG_220,70,0,1
GEN_522068_SHIM_220_V1,522068_SHIM_220,58,0,1
GEN_522068_SHIM_220_W1,522068_SHIM_220,37,0,0
GEN_522070_SRVT_220_1,522070_SRVT_220,60,0,1
GEN_522070_SRVT_220_13,522070_SRVT_220,60,0,1
GEN_522070_SRVT_220_2,522070_SRVT_220,60,0,1
GEN_522070_SRVT_220_3,522070_SRVT_220,60,0,1
GEN_522070_SRVT_220_4,522070_SRVT_220,60,0,1
GEN_522071_SVT2_220_1,522071_SVT2_220,103,0,1
GEN_522071_SVT2_220_2,522071_SVT2_220,103,0,1
GEN_522071_SVT2_220_3,522071_SVT2_220,103,0,1
GEN_522071_SVT2_220_4,522071_SVT2_220,103,0,1
GEN_522071_SVT2_220_5,522071_SVT2_220,103,0,1
GEN_522071_SVT2_220_6,522071_SVT2_220,103,0,1
GEN_522071_SVT2_220_7,522071_SVT2_220,103,0,1
GEN_522071_SVT2_220_8,522071_SVT2_220,103,0,1
GEN_522071_SVT2_220_9,522071_SVT2_220,103,0,1
GEN_522071_SVT2_220_A,522071_SVT2_220,103,0,1
GEN_522072_TALLAK_220_1,522072_TALLAK_220,500,0,0
GEN_522072_TALLAK_220_S1,522072_TALLAK_220,200,0,1
GEN_522072_TALLAK_220_W1,522072_TALLAK_220,250,0,1
GEN_522075_VARH_220_1,522075_VARH_220,115,0,1
GEN_522075_VARH_220_2,522075_VARH_220,115,0,1
GEN_522075_VARH_220_3,522075_VARH_220,115,0,1
GEN_522075_VARH_220_4,522075_VARH_220,115,0,1
GEN_522076_TORAN2_220_1,522076_TORAN2_220,130,0,1
GEN_522076_TORAN2_220_2,522076_TORAN2_220,130,0,1
GEN_522079_ALMATI_220_1,522079_ALMATI_220,210,0,1
GEN_522079_ALMATI_220_2,522079_ALMATI_220,40,0,1
GEN_522079_ALMATI_220_3,522079_ALMATI_220,40,0,1
GEN_522104_CHITRDRG_220_1,522104_CHITRDRG_220,500,0,0
GEN_522104_CHITRDRG_220_V1,522104_CHITRDRG_220,456,0,1
GEN_522104_CHITRDRG_220_W1,522104_CHITRDRG_220,163,0,1
GEN_522113_RANIBNNR_220_V1,522113_RANIBNNR_220,170,0,1
GEN_522115_HONNALI_220_V1,522115_HONNALI_220,140,0,1
GEN_522132_NILAGUNDA22_220_1,522132_NILAGUNDA22_220,250,0,0
GEN_522133_KUDALGI22_220_1,522133_KUDALGI22_220,100,0,0
GEN_522134_BMMISPAT_220_1,522134_BMMISPAT_220,70,0,0
GEN_522134_BMMISPAT_220_2,522134_BMMISPAT_220,70,0,0
GEN_522134_BMMISPAT_220_3,522134_BMMISPAT_220,70,0,0
GEN_522134_BMMISPAT_220_4,522134_BMMISPAT_220,25,0,0
GEN_522136_DHONI_220_V1,522136_DHONI_220,587,0,1
GEN_522137_HARTI2_220_V1,522137_HARTI2_220,244,0,1
GEN_522143_KANABRGI_220_V1,522143_KANABRGI_220,25,0,1
GEN_522154_HASSAN-KAR_220_V1,522154_HASSAN-KAR_220,61,0,1
GEN_522203_HOSUDURGA_220_V1,522203_HOSUDURGA_220,100,0,1
GEN_524003_RAIC_400_1,524003_RAIC_400,210,0,1
GEN_524003_RAIC_400_2,524003_RAIC_400,250,0,1
GEN_524003_RAIC_400_3,524003_RAIC_400,210,0,1
GEN_524003_RAIC_400_4,524003_RAIC_400,210,0,1
GEN_524008_UDUPI400_400_1,524008_UDUPI400_400,600,0,1
GEN_524008_UDUPI400_400_2,524008_UDUPI400_400,600,0,1
GEN_524012_KAIGA_400_1,524012_KAIGA_400,220,0,1
GEN_524012_KAIGA_400_2,524012_KAIGA_400,220,0,1
GEN_524034_KUDGI-NT_400_1,524034_KUDGI-NT_400,800,0,1
GEN_524034_KUDGI-NT_400_2,524034_KUDGI-NT_400,800,0,1
GEN_524034_KUDGI-NT_400_3,524034_KUDGI-NT_400,800,0,1
GEN_524048_DHONI4_400_1,524048_DHONI4_400,450,0,0
GEN_524076_TORNGL4_400_1,524076_TORNGL4_400,300,0,1
GEN_524076_TORNGL4_400_2,524076_TORNGL4_400,300,0,1
GEN_524076_TORNGL4_400_3,524076_TORNGL4_400,300,0,1
GEN_524076_TORNGL4_400_4,524076_TORNGL4_400,300,0,1
GEN_524076_TORNGL4_400_5,524076_TORNGL4_400,660,0,1
GEN_524082_BELLARY_400_1,524082_BELLARY_400,500,0,1
GEN_524082_BELLARY_400_2,524082_BELLARY_400,500,0,1
GEN_524082_BELLARY_400_3,524082_BELLARY_400,700,0,1
GEN_524083_YERAMRS_400_1,524083_YERAMRS_400,9999,-9999,0
GEN_524083_YERAMRS_400_2,524083_YERAMRS_400,800,0,1
GEN_524083_YERAMRS_400_3,524083_YERAMRS_400,800,0,1
GEN_524085_EDLAPUR_400_3,524085_EDLAPUR_400,800,0,1
GEN_524087_TUMKURSP_400_S,524087_TUMKURSP_400,2000,0,0
GEN_531022_KAKKAD1_110_1,531022_KAKKAD1_110,25,0,1
GEN_531022_KAKKAD1_110_2,531022_KAKKAD1_110,25,0,1
GEN_531022_KAKKAD1_110_3,531022_KAKKAD1_110,4,0,0
GEN_531030_KUTHNGAL1_110_1,531030_KUTHNGAL1_110,7,0,1
GEN_531030_KUTHNGAL1_110_2,531030_KUTHNGAL1_110,7,0,1
GEN_531030_KUTHNGAL1_110_3,531030_KUTHNGAL1_110,7,0,0
GEN_531036_MANIYAR1_110_1,531036_MANIYAR1_110,4,0,0
GEN_531036_MANIYAR1_110_2,531036_MANIYAR1_110,4,0,0
GEN_531036_MANIYAR1_110_3,531036_MANIYAR1_110,4,0,0
GEN_531036_MANIYAR1_110_4,531036_MANIYAR1_110,4,0,0
GEN_531042_NERMNGLM1_110_1,531042_NERMNGLM1_110,17.5,0,1
GEN_531042_NERMNGLM1_110_2,531042_NERMNGLM1_110,17.5,0,1
GEN_531042_NERMNGLM1_110_3,531042_NERMNGLM1_110,17.5,0,1
GEN_531042_NERMNGLM1_110_4,531042_NERMNGLM1_110,25,0,1
GEN_531047_PANNIYAR1_110_1,531047_PANNIYAR1_110,16.2,0,1
GEN_531047_PANNIYAR1_110_2,531047_PANNIYAR1_110,16.2,0,1
GEN_531054_SENGULAM1_110_1,531054_SENGULAM1_110,12.7,0,1
GEN_531054_SENGULAM1_110_2,531054_SENGULAM1_110,12.7,0,1
GEN_531054_SENGULAM1_110_3,531054_SENGULAM1_110,12.7,0,1
GEN_531054_SENGULAM1_110_4,531054_SENGULAM1_110,12.7,0,1
GEN_531072_KARIKYM1_110_1,531072_KARIKYM1_110,15,0,1
GEN_531256_CHINNAR1_110_1,531256_CHINNAR1_110,24,0,1
GEN_531314_BDPP1_110_1,531314_BDPP1_110,21,0,0
GEN_531314_BDPP1_110_2,531314_BDPP1_110,21,0,0
GEN_531314_BDPP1_110_3,531314_BDPP1_110,21.32,0,0
GEN_531314_BDPP1_110_4,531314_BDPP1_110,21.32,0,0
GEN_531314_BDPP1_110_5,531314_BDPP1_110,21.32,0,0
GEN_531321_IDAMALYR1_110_1,531321_IDAMALYR1_110,37.5,0,1
GEN_531321_IDAMALYR1_110_2,531321_IDAMALYR1_110,37.5,0,1
GEN_531326_SHOLAYAR1_110_1,531326_SHOLAYAR1_110,18,0,1
GEN_531326_SHOLAYAR1_110_2,531326_SHOLAYAR1_110,18,0,1
GEN_531326_SHOLAYAR1_110_3,531326_SHOLAYAR1_110,18,0,1
GEN_531347_PORINGAL1_110_1,531347_PORINGAL1_110,8,0,1
GEN_531347_PORINGAL1_110_2,531347_PORINGAL1_110,8,0,1
GEN_531347_PORINGAL1_110_3,531347_PORINGAL1_110,8,0,1
GEN_531347_PORINGAL1_110_4,531347_PORINGAL1_110,8,0,1
GEN_531347_PORINGAL1_110_5,531347_PORINGAL1_110,16,0,0
GEN_531347_PORINGAL1_110_6,531347_PORINGAL1_110,25,0,0
GEN_531368_BSES1_110_1,531368_BSES1_110,40.5,0,0
GEN_531368_BSES1_110_2,531368_BSES1_110,40.5,0,0
GEN_531368_BSES1_110_3,531368_BSES1_110,40.5,0,0
GEN_531368_BSES1_110_4,531368_BSES1_110,40.5,0,0
GEN_531552_BOHTANKET1_110_1,531552_BOHTANKET1_110,24,0,0
GEN_531615_KDPP1_110_1,531615_KDPP1_110,16,0,1
GEN_531615_KDPP1_110_2,531615_KDPP1_110,16,0,1
GEN_531615_KDPP1_110_3,531615_KDPP1_110,16,0,1
GEN_531615_KDPP1_110_4,531615_KDPP1_110,16,0,1
GEN_531615_KDPP1_110_5,531615_KDPP1_110,16,0,1
GEN_531615_KDPP1_110_6,531615_KDPP1_110,16,0,1
GEN_531615_KDPP1_110_7,531615_KDPP1_110,16,0,1
GEN_531615_KDPP1_110_8,531615_KDPP1_110,16,0,1
GEN_531621_KAKKAYAM1A_110_1,531621_KAKKAYAM1A_110,25,0,1
GEN_531621_KAKKAYAM1A_110_2,531621_KAKKAYAM1A_110,25,0,1
GEN_531621_KAKKAYAM1A_110_3,531621_KAKKAYAM1A_110,25,0,1
GEN_531622_KAKKAYAM1B_110_4,531622_KAKKAYAM1B_110,50,0,1
GEN_531622_KAKKAYAM1B_110_5,531622_KAKKAYAM1B_110,50,0,1
GEN_531622_KAKKAYAM1B_110_6,531622_KAKKAYAM1B_110,50,0,1
GEN_531641_KPCL1_110_1,531641_KPCL1_110,7.3,0,0
GEN_531641_KPCL1_110_2,531641_KPCL1_110,7.3,0,0
GEN_531641_KPCL1_110_3,531641_KPCL1_110,7.3,0,0
GEN_532001_IDUKKI2A_220_3,532001_IDUKKI2A_220,130,0,1
GEN_532001_IDUKKI2A_220_4,532001_IDUKKI2A_220,130,0,1
GEN_532001_IDUKKI2A_220_5,532001_IDUKKI2A_220,130,0,1
GEN_532001_IDUKKI2A_220_6,532001_IDUKKI2A_220,130,0,1
GEN_532002_IDUKKI2B_220_1,532002_IDUKKI2B_220,130,0,1
GEN_532002_IDUKKI2B_220_2,532002_IDUKKI2B_220,130,0,1
GEN_532005_KAYMKULM2_220_1,532005_KAYMKULM2_220,126.7,0,0
GEN_532005_KAYMKULM2_220_2,532005_KAYMKULM2_220,126.7,0,0
GEN_532005_KAYMKULM2_220_3,532005_KAYMKULM2_220,144.5,0,0
GEN_532007_LOWRPRYR2A_220_1,532007_LOWRPRYR2A_220,60,0,1
GEN_532007_LOWRPRYR2A_220_2,532007_LOWRPRYR2A_220,60,0,1
GEN_532007_LOWRPRYR2A_220_3,532007_LOWRPRYR2A_220,60,0,1
GEN_532013_SABRGIRI2_220_1,532013_SABRGIRI2_220,55,0,1
GEN_532013_SABRGIRI2_220_2,532013_SABRGIRI2_220,55,0,1
GEN_532013_SABRGIRI2_220_3,532013_SABRGIRI2_220,55,0,1
GEN_532013_SABRGIRI2_220_4,532013_SABRGIRI2_220,55,0,1
GEN_532013_SABRGIRI2_220_5,532013_SABRGIRI2_220,55,0,1
GEN_532013_SABRGIRI2_220_6,532013_SABRGIRI2_220,60,0,1
GEN_532014_THOTTIAR2_220_1,532014_THOTTIAR2_220,40,0,0
GEN_532251_PALIVASL2_220_1,532251_PALIVASL2_220,60,0,0
GEN_532252_MANKULAM2_220_1,532252_MANKULAM2_220,40,0,0
GEN_532256_UPRSNGLM2_220_1,532256_UPRSNGLM2_220,24,0,1
GEN_532256_UPRSNGLM2_220_2,532256_UPRSNGLM2_220,24,0,0
GEN_532555_KOTATHRA2_220_1,532555_KOTATHRA2_220,80,0,0
GEN_536016_IRUTKANM6_66_1,536016_IRUTKANM6_66,4.5,0,0
GEN_536019_KALLADA6_66_1,536019_KALLADA6_66,7.5,0,1
GEN_536019_KALLADA6_66_2,536019_KALLADA6_66,7.5,0,1
GEN_536034_MALNKARA6_66_1,536034_MALNKARA6_66,3.5,0,0
GEN_536034_MALNKARA6_66_2,536034_MALNKARA6_66,3.5,0,0
GEN_536034_MALNKARA6_66_3,536034_MALNKARA6_66,3.5,0,0
GEN_536036_NEDMKNDM6_66_1,536036_NEDMKNDM6_66,20,0,0
GEN_536036_NEDMKNDM6_66_2,536036_NEDMKNDM6_66,50,0,0
GEN_536051_PALIVASL6_66_1,536051_PALIVASL6_66,4.95,0,1
GEN_536051_PALIVASL6_66_2,536051_PALIVASL6_66,4.95,0,1
GEN_536051_PALIVASL6_66_3,536051_PALIVASL6_66,5,0,1
GEN_536051_PALIVASL6_66_4,536051_PALIVASL6_66,8.39,0,1
GEN_536051_PALIVASL6_66_5,536051_PALIVASL6_66,8.39,0,1
GEN_536051_PALIVASL6_66_6,536051_PALIVASL6_66,8.39,0,1
GEN_536251_WSTKALAR6_66_1,536251_WSTKALAR6_66,10,0,0
GEN_536361_BOHTANKET6_66_1,536361_BOHTANKET6_66,24,0,0
GEN_541001_PYKARA1_110_1,541001_PYKARA1_110,6.65,0,1
GEN_541001_PYKARA1_110_2,541001_PYKARA1_110,6.65,0,1
GEN_541001_PYKARA1_110_3,541001_PYKARA1_110,6.65,0,1
GEN_541001_PYKARA1_110_4,541001_PYKARA1_110,11,0,0
GEN_541001_PYKARA1_110_5,541001_PYKARA1_110,11,0,1
GEN_541001_PYKARA1_110_6,541001_PYKARA1_110,14,0,1
GEN_541001_PYKARA1_110_7,541001_PYKARA1_110,14,0,1
GEN_541006_UDMLPET1_110_W1,541006_UDMLPET1_110,15,0,1
GEN_541018_KAYA-W2_110_W1,541018_KAYA-W2_110,25,0,1
GEN_541020_PALADAM_110_W1,541020_PALADAM_110,180,0,1
GEN_541026_KANARPATTY_110_W1,541026_KANARPATTY_110,319,0,1
GEN_541027_KAYA-W110_110_V1,541027_KAYA-W110_110,100,0,1
GEN_541027_KAYA-W110_110_V2,541027_KAYA-W110_110,150,0,1
GEN_541044_KUTALAMGAS1_110_1,541044_KUTALAMGAS1_110,101,0,1
GEN_541045_SRPDUR_110_W1,541045_SRPDUR_110,5,0,1
GEN_541046_NEYVELITS1_110_1,541046_NEYVELITS1_110,50,0,0
GEN_541046_NEYVELITS1_110_2,541046_NEYVELITS1_110,50,0,0
GEN_541046_NEYVELITS1_110_3,541046_NEYVELITS1_110,50,0,0
GEN_541046_NEYVELITS1_110_4,541046_NEYVELITS1_110,50,0,0
GEN_541046_NEYVELITS1_110_5,541046_NEYVELITS1_110,50,0,0
GEN_541046_NEYVELITS1_110_6,541046_NEYVELITS1_110,50,0,0
GEN_541093_TAPPAKUN_110_W1,541093_TAPPAKUN_110,513.75,0,1
GEN_541094_ANIKADAV_110_W1,541094_ANIKADAV_110,100,0,1
GEN_541097_RASIPALYAM1_110_W1,541097_RASIPALYAM1_110,150,0,1
GEN_541102_KODIKURCHI-W_110_W1,541102_KODIKURCHI-W_110,140,0,1
GEN_541104_UDYTHR-W_110_W1,541104_UDYTHR-W_110,50,0,1
GEN_541105_RAMNDIPPGAS1_110_1,541105_RAMNDIPPGAS1_110,200,0,1
GEN_541106_KOVILKLPLGAS_110_1,541106_KOVILKLPLGAS_110,108,0,1
GEN_541107_KRAIKL1_110_1,541107_KRAIKL1_110,60,0,1
GEN_541109_TTPSAUT1_110_W1,541109_TTPSAUT1_110,3,0,1
GEN_541112_VALUTHURGAS1_110_1,541112_VALUTHURGAS1_110,95,0,1
GEN_541112_VALUTHURGAS1_110_2,541112_VALUTHURGAS1_110,92.2,0,1
GEN_541119_PONNAPRM_110_W1,541119_PONNAPRM_110,65,0,1
GEN_541122_EDAYRPLM_110_W1,541122_EDAYRPLM_110,105,0,1
GEN_541302_RADHAPRM_110_W1,541302_RADHAPRM_110,130,0,1
GEN_541303_ARALVAM_110_W1,541303_ARALVAM_110,60,0,1
GEN_541304_KUDANKLM_110_W1,541304_KUDANKLM_110,150,0,1
GEN_541305_IRUKNTHR_110_W1,541305_IRUKNTHR_110,100,0,1
GEN_541306_CHIDMBRM-W_110_W1,541306_CHIDMBRM-W_110,100,0,1
GEN_541307_PERUNGDI-W_110_W1,541307_PERUNGDI-W_110,75,0,1
GEN_541308_VADKNKLM_110_W1,541308_VADKNKLM_110,125,0,1
GEN_541309_THNDRKLM_110_W1,541309_THNDRKLM_110,100,0,1
GEN_541310_PANAGUDI_110_W1,541310_PANAGUDI_110,55,0,1
GEN_541311_MUPANDAL_110_W1,541311_MUPANDAL_110,70,0,1
GEN_541312_KANNANLUR_110_W1,541312_KANNANLUR_110,30,0,1
GEN_541313_PALAVOOR_110_W1,541313_PALAVOOR_110,50,0,1
GEN_541314_KARNGULAM_110_W1,541314_KARNGULAM_110,80,0,1
GEN_541315_MAHARAJPRM_110_W1,541315_MAHARAJPRM_110,75,0,1
GEN_541316_KANYKUMRI_110_W1,541316_KANYKUMRI_110,15,0,1
GEN_541323_ANNANGR_110_W1,541323_ANNANGR_110,50,0,1
GEN_541324_VALLIYUR_110_W1,541324_VALLIYUR_110,15,0,1
GEN_541326_DEVARKLM_110_W1,541326_DEVARKLM_110,100,0,1
GEN_541327_VANKNDL_110_V1,541327_VANKNDL_110,150,0,1
GEN_541327_VANKNDL_110_W1,541327_VANKNDL_110,42,0,1
GEN_541328_UTHUMA_110_W1,541328_UTHUMA_110,113,0,1
GEN_541330_ARUMUGNR_110_W1,541330_ARUMUGNR_110,50,0,1
GEN_541331_KTKRNGLM_110_W1,541331_KTKRNGLM_110,100,0,1
GEN_541332_RASTHA_110_W1,541332_RASTHA_110,50,0,1
GEN_541334_OTULKP1_110_W1,541334_OTULKP1_110,164,0,1
GEN_541339_TENKASI_110_W1,541339_TENKASI_110,40,0,1
GEN_541340_PCHATRAM_110_W1,541340_PCHATRAM_110,120,0,1
GEN_541341_ALANGULM_110_W1,541341_ALANGULM_110,50,0,1
GEN_541342_KEELVRNAM_110_W1,541342_KEELVRNAM_110,70,0,1
GEN_541343_SURANDI_110_W1,541343_SURANDI_110,25,0,1
GEN_541344_PONGAI_110_W1,541344_PONGAI_110,60,0,1
GEN_541345_VEERASIGMN_110_W1,541345_VEERASIGMN_110,100,0,1
GEN_541347_KADYANLR_110_W1,541347_KADYANLR_110,55,0,1
GEN_541348_VADAKAR_110_W1,541348_VADAKAR_110,10,0,1
GEN_541349_MALYANKLM_110_W1,541349_MALYANKLM_110,5,0,1
GEN_541352_KALUGU_110_W1,541352_KALUGU_110,50,0,1
GEN_541401_MADATHUKLM_110_W1,541401_MADATHUKLM_110,20,0,1
GEN_541404_MELKARPTY_110_W1,541404_MELKARPTY_110,125,0,1
GEN_541405_UDMLPT2-W_110_W1,541405_UDMLPT2-W_110,50,0,1
GEN_541406_THUNGAVI_110_W1,541406_THUNGAVI_110,100,0,1
GEN_541407_POLAVDY_110_W1,541407_POLAVDY_110,100,0,1
GEN_541408_MARUDURW_110_W1,541408_MARUDURW_110,100,0,1
GEN_541409_GUDMNGLM_110_W1,541409_GUDMNGLM_110,100,0,1
GEN_541410_SULTNPT_110_W1,541410_SULTNPT_110,100,0,1
GEN_541411_POLANKI_110_W1,541411_POLANKI_110,60,0,1
GEN_541412_KOZUMAN_110_W1,541412_KOZUMAN_110,30,0,1
GEN_541413_THALAIY_110_W1,541413_THALAIY_110,65,0,1
GEN_541415_PUDUPALYM_110_W1,541415_PUDUPALYM_110,125,0,1
GEN_541416_NEGAMAN_110_W1,541416_NEGAMAN_110,45,0,1
GEN_541417_ANDHYUR_110_W1,541417_ANDHYUR_110,93,0,1
GEN_541418_PANAPATTY_110_W1,541418_PANAPATTY_110,75,0,1
GEN_541421_ELAVANTHI_110_W1,541421_ELAVANTHI_110,80,0,1
GEN_541422_PONGALUR_110_W1,541422_PONGALUR_110,30,0,1
GEN_541423_CHINNAPDR_110_W1,541423_CHINNAPDR_110,125,0,1
GEN_541424_DHARAPRM_110_W1,541424_DHARAPRM_110,25,0,1
GEN_541425_KUNDADM_110_W1,541425_KUNDADM_110,35,0,1
GEN_542001_NEYVELTS2_230_1,542001_NEYVELTS2_230,210,0,1
GEN_542001_NEYVELTS2_230_2,542001_NEYVELTS2_230,210,0,1
GEN_542001_NEYVELTS2_230_3,542001_NEYVELTS2_230,210,0,1
GEN_542006_UDMLPET2_230_1,542006_UDMLPET2_230,500,0,1
GEN_542006_UDMLPET2_230_2,542006_UDMLPET2_230,500,0,0
GEN_542006_UDMLPET2_230_3,542006_UDMLPET2_230,500,0,0
GEN_542006_UDMLPET2_230_4,542006_UDMLPET2_230,500,0,0
GEN_542008_NCTPS2_230_1,542008_NCTPS2_230,210,0,1
GEN_542008_NCTPS2_230_2,542008_NCTPS2_230,210,0,1
GEN_542008_NCTPS2_230_3,542008_NCTPS2_230,210,0,1
GEN_542014_ARASUR2_230_1,542014_ARASUR2_230,500,0,1
GEN_542014_ARASUR2_230_2,542014_ARASUR2_230,500,0,1
GEN_542014_ARASUR2_230_3,542014_ARASUR2_230,500,0,1
GEN_542014_ARASUR2_230_W1,542014_ARASUR2_230,23.75,0,1
GEN_542018_KAYA-W_230_1,542018_KAYA-W_230,500,0,1
GEN_542018_KAYA-W_230_2,542018_KAYA-W_230,500,0,1
GEN_542018_KAYA-W_230_3,542018_KAYA-W_230,500,0,1
GEN_542018_KAYA-W_230_4,542018_KAYA-W_230,500,0,1
GEN_542030_KALP-FBR2_230_1,542030_KALP-FBR2_230,500,0,1
GEN_542030_KALP-FBR2_230_2,542030_KALP-FBR2_230,500,0,0
GEN_542031_KALPAKAM2_230_1,542031_KALPAKAM2_230,220,0,1
GEN_542031_KALPAKAM2_230_2,542031_KALPAKAM2_230,220,0,1
GEN_542033_KADAMPAR2_230_1,542033_KADAMPAR2_230,100,0,1
GEN_542033_KADAMPAR2_230_2,542033_KADAMPAR2_230,100,0,1
GEN_542033_KADAMPAR2_230_3,542033_KADAMPAR2_230,100,0,1
GEN_542033_KADAMPAR2_230_4,542033_KADAMPAR2_230,100,0,1
GEN_542037_KUNDAHGEN2_230_1,542037_KUNDAHGEN2_230,60,0,1
GEN_542037_KUNDAHGEN2_230_2,542037_KUNDAHGEN2_230,60,0,1
GEN_542037_KUNDAHGEN2_230_3,542037_KUNDAHGEN2_230,60,0,1
GEN_542037_KUNDAHGEN2_230_4,542037_KUNDAHGEN2_230,50,0,1
GEN_542037_KUNDAHGEN2_230_5,542037_KUNDAHGEN2_230,50,0,1
GEN_542037_KUNDAHGEN2_230_6,542037_KUNDAHGEN2_230,20,0,1
GEN_542037_KUNDAHGEN2_230_7,542037_KUNDAHGEN2_230,20,0,1
GEN_542037_KUNDAHGEN2_230_8,542037_KUNDAHGEN2_230,20,0,1
GEN_542037_KUNDAHGEN2_230_9,542037_KUNDAHGEN2_230,20,0,1
GEN_542037_KUNDAHGEN2_230_A,542037_KUNDAHGEN2_230,20,0,1
GEN_542037_KUNDAHGEN2_230_B,542037_KUNDAHGEN2_230,35,0,1
GEN_542037_KUNDAHGEN2_230_C,542037_KUNDAHGEN2_230,35,0,1
GEN_542037_KUNDAHGEN2_230_D,542037_KUNDAHGEN2_230,35,0,1
GEN_542037_KUNDAHGEN2_230_E,542037_KUNDAHGEN2_230,35,0,1
GEN_542037_KUNDAHGEN2_230_F,542037_KUNDAHGEN2_230,35,0,1
GEN_542037_KUNDAHGEN2_230_G,542037_KUNDAHGEN2_230,30,0,1
GEN_542039_METTUR-TUN_230_1,542039_METTUR-TUN_230,50,0,1
GEN_542039_METTUR-TUN_230_2,542039_METTUR-TUN_230,50,0,1
GEN_542039_METTUR-TUN_230_3,542039_METTUR-TUN_230,50,0,1
GEN_542039_METTUR-TUN_230_4,542039_METTUR-TUN_230,50,0,1
GEN_542039_METTUR-TUN_230_5,542039_METTUR-TUN_230,25,0,1
GEN_542039_METTUR-TUN_230_6,542039_METTUR-TUN_230,25,0,1
GEN_542039_METTUR-TUN_230_7,542039_METTUR-TUN_230,60,0,1
GEN_542039_METTUR-TUN_230_8,542039_METTUR-TUN_230,60,0,1
GEN_542041_MTPS2_230_1,542041_MTPS2_230,210,0,1
GEN_542041_MTPS2_230_2,542041_MTPS2_230,210,0,1
GEN_542041_MTPS2_230_3,542041_MTPS2_230,210,0,1
GEN_542041_MTPS2_230_4,542041_MTPS2_230,210,0,1
GEN_542046_NEYVELITS12_230_7,542046_NEYVELITS12_230,100,0,0
GEN_542046_NEYVELITS12_230_8,542046_NEYVELITS12_230,100,0,0
GEN_542046_NEYVELITS12_230_9,542046_NEYVELITS12_230,100,0,0
GEN_542047_NEY-ZERO_230_1,542047_NEY-ZERO_230,250,0,1
GEN_542051_PARAMKDY2_230_S1,542051_PARAMKDY2_230,120,0,1
GEN_542054_ENNORE2_230_1,542054_ENNORE2_230,110,0,0
GEN_542054_ENNORE2_230_2,542054_ENNORE2_230,110,0,0
GEN_542054_ENNORE2_230_3,542054_ENNORE2_230,110,0,0
GEN_542054_ENNORE2_230_4,542054_ENNORE2_230,60,0,0
GEN_542054_ENNORE2_230_5,542054_ENNORE2_230,60,0,0
GEN_542055_PPNALUR2_230_1,542055_PPNALUR2_230,100,0,1
GEN_542055_PPNALUR2_230_2,542055_PPNALUR2_230,100,0,1
GEN_542055_PPNALUR2_230_3,542055_PPNALUR2_230,100,0,1
GEN_542064_THENI2_230_1,542064_THENI2_230,35,0,0
GEN_542064_THENI2_230_2,542064_THENI2_230,35,0,0
GEN_542064_THENI2_230_3,542064_THENI2_230,35,0,0
GEN_542064_THENI2_230_4,542064_THENI2_230,500,0,1
GEN_542064_THENI2_230_6,542064_THENI2_230,229,0,0
GEN_542064_THENI2_230_V1,542064_THENI2_230,50,0,1
GEN_542064_THENI2_230_W1,542064_THENI2_230,227,0,1
GEN_542071_TTPS2_230_1,542071_TTPS2_230,210,0,1
GEN_542071_TTPS2_230_2,542071_TTPS2_230,210,0,1
GEN_542071_TTPS2_230_3,542071_TTPS2_230,210,0,1
GEN_542071_TTPS2_230_4,542071_TTPS2_230,210,0,1
GEN_542071_TTPS2_230_5,542071_TTPS2_230,210,0,1
GEN_542097_PUSHEP2_230_1,542097_PUSHEP2_230,50,0,1
GEN_542097_PUSHEP2_230_2,542097_PUSHEP2_230,50,0,1
GEN_542097_PUSHEP2_230_3,542097_PUSHEP2_230,50,0,1
GEN_542101_AMDAPR-W_230_4,542101_AMDAPR-W_230,500,0,1
GEN_542101_AMDAPR-W_230_W1,542101_AMDAPR-W_230,95,0,1
GEN_542103_VERNM-W_230_W1,542103_VERNM-W_230,190,0,1
GEN_542104_UDYTHR-W_230_W1,542104_UDYTHR-W_230,190,0,1
GEN_542105_KNARPT-W_230_V1,542105_KNARPT-W_230,25,0,1
GEN_542105_KNARPT-W_230_W1,542105_KNARPT-W_230,180,0,1
GEN_542108_SANKRI-W_230_W1,542108_SANKRI-W_230,190,0,1
GEN_542110_VILSRI-W_230_V1,542110_VILSRI-W_230,190,0,1
GEN_542112_VALUTHUR2_230_W1,542112_VALUTHUR2_230,3,0,1
GEN_542113_OKMDPM-W_230_W1,542113_OKMDPM-W_230,15,0,1
GEN_542114_ANIKDV-W_230_V1,542114_ANIKDV-W_230,150,0,1
GEN_542114_ANIKDV-W_230_W1,542114_ANIKDV-W_230,400,0,1
GEN_542116_VELPNOR-W_230_W1,542116_VELPNOR-W_230,90,0,1
GEN_542118_SADAYMPLYM-W_230_W1,542118_SADAYMPLYM-W_230,50,0,1
GEN_542126_KAMUTHI2_230_S,542126_KAMUTHI2_230,700,0,1
GEN_542127_TRICHULI-S_230_S,542127_TRICHULI-S_230,500,0,1
GEN_542137_STERLITE2_230_1,542137_STERLITE2_230,80,0,1
GEN_542137_STERLITE2_230_2,542137_STERLITE2_230,80,0,1
GEN_542138_INDBHARAT2_230_1,542138_INDBHARAT2_230,150,0,1
