Node,Type,Status,Load
542034_KOYEMBED2_230,1,1,125.392
542035_KORATUR2_230,1,1,0
542036_KRMGLM2_230,1,1,118.865
542038_COIMBTRE2_230,1,1,185.607
542039_METTUR-TUN_230,1,1,177.587
542040_MANAL2_230,1,1,0
542043_MOSUR2_230,1,1,115.75
542044_MYLADUR2_230,1,1,193.597
542045_SRPUDUR2_230,1,1,251.129
542048_ACHARPKM2_230,1,1,96.895
542049_NEYMINES_230,1,1,111.298
542050_ARNI2_230,1,1,222.596
542051_PARAMKDY2_230,1,1,73.803
542051_PARAMKDY2_230,S,0,-98.287
542052_DEVIKRCH2_230,1,1,118.39
542054_ENNORE2_230,1,1,82.075
542056_GOBIC2_230,1,1,162.788
542057_PERAMBLR2_230,1,1,134.027
542059_SAMAYPRM2_230,1,0,163.811
542060_ANUPNKLM2_230,1,1,148.945
542061_SEMBATY2_230,1,1,267.404
542062_TARAMAN2_230,1,1,131.092
542063_THANJ2_230,1,1,327.625
542064_THENI2_230,1,1,123.004
542065_UNJANI2_230,1,1,162.788
542066_ALGARKOL2_230,1,1,231.268
542067_TIRUVARUR2_230,1,1,327.625
542068_TONDIARPET2_230,1,1,106.014
542069_THIRUVLM2_230,1,1,195.885
542071_TTPS2_230,1,0,0
542072_TVMALAI2_230,1,1,192.003
542073_PONDY-PG_230,1,1,220.691
542074_VILUPRM2_230,1,1,260.574
542075_VINMGLAM_230,1,1,231.127
542076_VYASARPDY2_230,1,1,101.454
542077_MYLAPORE2_230,1,1,145.911
542079_GMPD2_230,1,1,96.895
542080_KILPAUKWW_230,1,1,82.075
542081_EBOCF2_230,1,1,47.877
542082_AMBTRIE2_230,1,1,101.454
542083_TIRUPUR2_230,1,1,185.607
542084_PDKT2_230,1,1,268.057
542085_KADPERI2_230,1,1,125.392
542087_SIRUCHER2_230,1,1,95.754
542088_CMRLCENTL2_230,1,1,86.634
542089_NOKIA2_230,1,1,31.917
542090_SVCHTRM2_230,1,1,235.035
542091_SHOLNLR2_230,1,1,125.392
542092_KARMADA2_230,1,1,334.093
542093_NALAMNPTY2_230,1,1,144.616
542094_CHITOD22_230,1,0,0
542095_EACHENGD220_230,1,1,84.587
542096_SAMAYPRM_230,1,1,111.69
542098_RNPURAM2_230,1,1,252.951
542099_TTPSSIPKOT2_230,1,1,129.028
542100_THONDAMN2_230,1,1,48.299
542102_KODIKUC-W_230,1,1,92.523
542104_UDYTHR-W_230,1,0,0
542108_SANKRI-W_230,1,1,34.191
542109_TTAUTO-W_230,1,1,141.504
542111_PNRKLM-W_230,1,0,0
542112_VALUTHUR2_230,1,1,118.083
542113_OKMDPM-W_230,1,0,0
542122_EDAMLYRM42_230,1,0,0
542127_TRICHULI-S_230,S,0,-409.528
542128_ALIYAR2_230,1,1,193.031
542129_KARVALR2_230,1,1,222.728
542131_SINGAPRM2_230,1,1,118.39
542132_TRICHY2_230,1,1,260.61
542133_GUINDY42_230,1,1,153.89
542134_KARAMBUM2_230,1,1,223.38
542135_KUMBGNM2_230,1,1,186.15
542137_STERLITE2_230,1,1,0
542140_SAVASAPRM2_230,1,1,96.095
542145_BASNBRG2_230,1,1,125.392
542146_GURUPARHALLI_230,1,1,145.28
542147_UDANAPALLY2_230,1,1,303.767
542148_KURUKATHY2_230,1,1,147.989
542149_VALAYAPATTY2_230,1,1,162.788
542152_SENBAGAPUDUR_230,1,1,140.59
542153_TINGALUR2_230,1,1,140.59
542154_ANTHIYUR2_230,1,1,96.193
542155_PALAKAPLM2_230,1,1,133.19
542156_CMRLKOY2_230,1,1,87.775
542157_CMRLALNDR2_230,1,1,82.075
542158_RAPURAM2_230,1,1,86.634
542159_ATHIPATTU2_230,1,1,72.956
542160_PORUR2_230,1,1,86.634
542161_HYNDAI2_230,1,1,52.437
542162_PURASAI2_230,1,1,219.431
542169_POYYUR2_230,1,1,119.136
544005_MADURAI4_400,1,0,511.91
544009_PAVOORCHATRM_400,1,1,103.915
544035_KORATUR4_400,1,1,199.488
544040_MANALI4_400,1,1,170.989
544126_THERVOI4_400,1,1,193.787
544150_KOLAPALUR4_400,1,1,236.783
544151_PALAVADI4_400,1,1,250.938
544165_OTTAPIDARAM4_400,1,1,103.915
544166_SAMUGARANGAP_400,1,1,129.894
544168_SOLINGHUR4_400,1,1,133.557
